URL,page family,topic,Phase 2 score,Phase 3 protection tier,query ownership,latest Search clicks,impressions,momentum,Google index state,Google canonical,internal authority,Phase 4 decision,Phase 5 decision,current content-quality gaps,cornerstone reason,upgrade priority,upgrade risk,implementation batch
https://echobuddha.com/learn/buddhist-dictionary/metta/,DICTIONARY_ENTRY,Compassion,85,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:7,0,1,STABLE,PASS: Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/metta/,MEDIUM,RETAIN,NOT_APPLICABLE,No material gap requiring a Phase 6 rewrite,Core goodwill terminology owner,C2_STRATEGIC,MEDIUM_TERMINOLOGY,BATCH_4_REVIEW_ONLY
https://echobuddha.com/learn/buddhist-dictionary/karuna/,DICTIONARY_ENTRY,Compassion,72,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NEUTRAL: URL is unknown to Google,NOT_REPORTED_BY_URL_INSPECTION,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/buddhist-dictionary/sati/,DICTIONARY_ENTRY,Mindfulness,75,SEO_P1_HIGH,NO_VISIBLE_QUERY_DATA,0,1,DECLINING,PASS: Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/sati/,HIGH,RETAIN,NOT_APPLICABLE,No material gap requiring a Phase 6 rewrite,Core mindfulness terminology owner,C2_STRATEGIC,MEDIUM_TERMINOLOGY,BATCH_4_REVIEW_ONLY
https://echobuddha.com/learn/buddhist-dictionary/karma/,DICTIONARY_ENTRY,Karma,72,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,4,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/karma/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,DICTIONARY_ENTRY,Dhamma / Dharma,81,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:22,0,17,STRONGLY_DECLINING,PASS: Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,HIGH,RETAIN,NOT_APPLICABLE,No material gap requiring a Phase 6 rewrite,Concise terminology owner supporting Dhamma/Dharma content,C2_STRATEGIC,MEDIUM_TERMINOLOGY,BATCH_4_REVIEW_ONLY
https://echobuddha.com/learn/buddhist-dictionary/sangha/,DICTIONARY_ENTRY,Sangha,79,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:1,0,4,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/sangha/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,DICTIONARY_ENTRY,Buddhist Concepts,79,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:3,0,1,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/nirvana/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,DICTIONARY_ENTRY,Mindfulness,72,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:1,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/buddhist-dictionary/compassion/,DICTIONARY_ENTRY,Compassion,72,SEO_P2_EMERGING,VISIBLE_SUPPORT:1,0,3,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/compassion/,HIGH,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/buddhist-dictionary/sutta/,DICTIONARY_ENTRY,Sutta Study,74,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:6,0,30,GROWING,PASS: Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/sutta/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,DICTIONARY_ENTRY,Sutta Study,73,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:4,0,16,GROWING,PASS: Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,LEARN_GUIDE,Dhamma / Dharma,79,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,4,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,LEARN_GUIDE,Dhamma / Dharma,78,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,2,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,LEARN_GUIDE,Dhamma / Dharma,78,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,LEARN_GUIDE,Dhamma / Dharma,78,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,LEARN_GUIDE,Dhamma / Dharma,78,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NEUTRAL: Discovered - currently not indexed,NOT_REPORTED_BY_URL_INSPECTION,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,LEARN_GUIDE,Sutta Study,88,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,LEARN_GUIDE,Loving-kindness / Metta,91,SEO_P1_HIGH,NO_VISIBLE_QUERY_DATA,1,5,GROWING,PASS: Submitted and indexed,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,LEARN_GUIDE,Sutta Study,82,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,1,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,LEARN_GUIDE,Right Speech,82,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,LEARN_GUIDE,Mindfulness,82,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,LEARN_GUIDE,Four Noble Truths,82,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,NEUTRAL: Discovered - currently not indexed,NOT_REPORTED_BY_URL_INSPECTION,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,LEARN_GUIDE,Noble Eightfold Path,84,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:3,0,48,GROWING,PASS: Submitted and indexed,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,LEARN_GUIDE,Sutta Study,83,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,2,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/meditation/meditation-for-beginners/,MEDITATION_GUIDE,Meditation,69,SEO_P3_LIMITED,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/meditation/meditation-for-beginners/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/meditation/breathing-meditation/,MEDITATION_GUIDE,Meditation,74,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/meditation/breathing-meditation/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/meditation/loving-kindness-meditation/,MEDITATION_GUIDE,Compassion,71,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/meditation/loving-kindness-meditation/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/meditation/walking-meditation/,MEDITATION_GUIDE,Meditation,84,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/meditation/walking-meditation/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/meditation/mindfulness-in-daily-life/,MEDITATION_GUIDE,Mindfulness,70,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/meditation/mindfulness-in-daily-life/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/meditation/5-minute-meditation-practice/,MEDITATION_GUIDE,Meditation,76,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,0,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/meditation/5-minute-meditation-practice/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/meditation/10-minute-meditation-practice/,MEDITATION_GUIDE,Meditation,76,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,1,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/meditation/10-minute-meditation-practice/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/meditation/meditation-posture-for-beginners/,MEDITATION_GUIDE,Meditation,76,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,1,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/meditation/meditation-posture-for-beginners/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/meditation/when-meditation-feels-hard/,MEDITATION_GUIDE,Meditation,81,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,1,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/meditation/when-meditation-feels-hard/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/mindful-email-and-texting/,ARTICLE,Right Speech,68,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,5,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/articles/mindful-email-and-texting/,MEDIUM,RETAIN_AND_DIFFERENTIATE,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/compassion-with-boundaries/,ARTICLE,Compassion,68,SEO_P1_HIGH,NO_VISIBLE_QUERY_DATA,0,15,GROWING,PASS: Submitted and indexed,https://echobuddha.com/articles/compassion-with-boundaries/,HIGH,SURGICAL_IN_PLACE_IMPROVEMENT,NOT_APPLICABLE,Modern boundary scripts needed clear labeling as application rather than canonical formula,P1 growing modern-application page with doctrinal boundary risk,C1_HIGH,HIGH_MODERN_APPLICATION,BATCH_3_C1
https://echobuddha.com/articles/dhamma-vs-dharma/,ARTICLE,Dhamma / Dharma,63,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:20,1,281,STRONGLY_GROWING,PASS: Submitted and indexed,https://echobuddha.com/articles/dhamma-vs-dharma/,HIGH,SURGICAL_IN_PLACE_IMPROVEMENT,NOT_APPLICABLE,Language and tradition relationship was too binary; semantic range needed clarification,"P1, strongly growing terminology owner with a weak Phase 2 score",C0_CRITICAL,HIGH_QUERY_AND_TERMINOLOGY,BATCH_2_HIGH_EQUITY_LOW_VALUE
https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,ARTICLE,Page-specific / unclustered,72,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:7,0,54,STRONGLY_GROWING,PASS: Submitted and indexed,https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/first-week-buddhist-practice/,ARTICLE,Beginner Buddhism,70,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,1,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/articles/first-week-buddhist-practice/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/non-attachment-in-relationships/,ARTICLE,Attachment and Letting Go,67,SEO_P3_LIMITED,NO_VISIBLE_QUERY_DATA,0,1,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/articles/non-attachment-in-relationships/,MEDIUM,RETAIN_AND_DIFFERENTIATE,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/right-speech-examples/,ARTICLE,Right Speech,60,SEO_P3_LIMITED,VISIBLE_SUPPORT:1,0,3,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/articles/right-speech-examples/,MEDIUM,RETAIN_AND_DIFFERENTIATE,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/dhammapada-verse-1-meaning/,ARTICLE,Dhamma / Dharma,65,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:1,0,56,STRONGLY_GROWING,PASS: Submitted and indexed,https://echobuddha.com/articles/dhammapada-verse-1-meaning/,MEDIUM,SURGICAL_IN_PLACE_IMPROVEMENT,NOT_APPLICABLE,Needed verse-pair context and transparent translation caution,P1 attribution/source-risk owner with growing impressions,C0_CRITICAL,HIGH_ATTRIBUTION_AND_QUERY,BATCH_2_HIGH_EQUITY_LOW_VALUE
https://echobuddha.com/articles/three-poisons-buddhism-explained/,ARTICLE,Buddhist Concepts,72,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:22,0,70,GROWING,PASS: Submitted and indexed,https://echobuddha.com/articles/three-poisons-buddhism-explained/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/equanimity-in-buddhism/,ARTICLE,Equanimity,70,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:2,0,5,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/articles/equanimity-in-buddhism/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/five-precepts-in-daily-life/,ARTICLE,Buddhist Ethics,73,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:37,0,52,STABLE,PASS: Submitted and indexed,https://echobuddha.com/articles/five-precepts-in-daily-life/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/right-livelihood-modern-life/,ARTICLE,Buddhist Ethics,63,SEO_P3_LIMITED,NO_VISIBLE_QUERY_DATA,0,3,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/articles/right-livelihood-modern-life/,LOW,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,ARTICLE,Sangha,77,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:28,0,3,STRONGLY_DECLINING,PASS: Submitted and indexed,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/buddhist-gratitude-practice/,ARTICLE,Attachment and Letting Go,69,SEO_P3_LIMITED,NO_VISIBLE_QUERY_DATA,0,1,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/articles/buddhist-gratitude-practice/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,ARTICLE,Beginner Buddhism,61,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:2,0,6,STABLE,PASS: Submitted and indexed,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,MEDIUM,RETAIN,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/four-noble-truths-explained-simply/,ARTICLE,Four Noble Truths,61,SEO_P2_EMERGING,NO_VISIBLE_QUERY_DATA,0,4,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/articles/four-noble-truths-explained-simply/,MEDIUM,RETAIN_AND_DIFFERENTIATE,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,ARTICLE,Noble Eightfold Path,63,SEO_P1_HIGH,VISIBLE_PRIMARY_OWNER:1,1,12,GROWING,PASS: Submitted and indexed,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,MEDIUM,SURGICAL_IN_PLACE_IMPROVEMENT,NOT_APPLICABLE,Eight factors read too much like a checklist rather than cooperating trainings,P1 growing practical-path owner and core curriculum support,C1_HIGH,HIGH_INTENT_PRESERVATION,BATCH_3_C1
https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,ARTICLE,Impermanence,64,SEO_P2_EMERGING,VISIBLE_PRIMARY_OWNER:1,0,6,INSUFFICIENT_VISIBLE_DATA,PASS: Submitted and indexed,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,MEDIUM,RETAIN_AND_DIFFERENTIATE,NOT_APPLICABLE,Not selected for deep Phase 6 remediation,Retained but below Phase 6 deep-upgrade priority threshold,NOT_PHASE_6_CORNERSTONE,STANDARD_RETAINED_PAGE,NOT_SCHEDULED_PHASE_6
