URL,content_issue_category,context,policy_or_restriction,risk,monetization_state,action,status
https://echobuddha.com/daily-reflections/see-the-conditions/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/daily-reflections/simple-goodwill/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/daily-reflections/today/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/daily-reflections/walking-as-practice/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/disclaimer/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/editorial-policy/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/how-echo-buddha-creates-content/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhism-for-beginners/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/anatta/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/anicca/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/compassion/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/karma/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/karuna/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/metta/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/sangha/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/sati/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-dictionary/sutta/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/buddhist-resources/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/dhammapada-reflections/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/eightfold-path/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/four-noble-truths/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/questions-about-buddhism/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/sutta-for-daily-life/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,HOLD_MANUAL_REVIEW,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation-guide/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation-safety/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation/10-minute-meditation-practice/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation/5-minute-meditation-practice/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation/breathing-meditation/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation/loving-kindness-meditation/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation/meditation-for-beginners/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation/meditation-posture-for-beginners/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation/mindfulness-in-daily-life/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation/walking-meditation/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/meditation/when-meditation-feels-hard/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/mindful-living/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/privacy-policy/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quote-attribution-policy/,NONE,GENERAL_EDUCATION_OR_UTILITY,NONE,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
https://echobuddha.com/quotes/awareness/,CONTEXTUAL_SENSITIVE_TERM_SCREEN,BUDDHIST_EDUCATION_ETHICS_WELLBEING_OR_NON_GRAPHIC_REFLECTION,CONTEXT_REVIEW_REQUIRED_NOT_AUTOMATIC_RESTRICTION,LOW,NEVER_MONETIZE,NONE,COMPLIANT_BY_CONTEXT_REVIEW
