from_URL,destination,destination_domain,commercial,sponsored,affiliate,reciprocal,rel,anchor_risk,status
https://echobuddha.com/learn/buddhism-for-beginners/,https://suttacentral.net/sn45.8/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/,https://www.accesstoinsight.org/glossary.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.20.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/anatta/,https://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.059.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/anicca/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.20.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/compassion/,https://www.accesstoinsight.org/tipitaka/kn/snp/snp.1.08.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.14.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,https://www.accesstoinsight.org/tipitaka/sn/sn45/sn45.008.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,https://www.accesstoinsight.org/tipitaka/sn/sn56/sn56.011.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/karma/,https://suttacentral.net/an6.63/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/karuna/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.01.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/metta/,https://suttacentral.net/snp1.8/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,https://www.accesstoinsight.org/tipitaka/dn/dn.22.0.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,https://www.accesstoinsight.org/tipitaka/sn/sn56/sn56.011.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://www.accesstoinsight.org/tipitaka/index.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://www.accesstoinsight.org/tipitaka/sutta.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://www.accesstoinsight.org/tipitaka/vin/,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://www.accesstoinsight.org/tipitaka/abhi/index.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/sangha/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.14.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/sangha/,https://www.dhammatalks.org/suttas/SN/SN45_2.html,www.dhammatalks.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/sati/,https://www.accesstoinsight.org/tipitaka/dn/dn.22.0.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/sutta/,https://suttacentral.net/define/sutta,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-dictionary/sutta/,https://www.accesstoinsight.org/tipitaka/sutta.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://suttacentral.net/,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://www.accesstoinsight.org/,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://www.dharma.org/,www.dharma.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://www.thebuddhistsociety.org/,www.thebuddhistsociety.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://palitextsociety.org/,palitextsociety.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://www.wisdomlib.org/,www.wisdomlib.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://tricycle.org/beginners/,tricycle.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://www.lionsroar.com/,www.lionsroar.com,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://www.bps.lk/,www.bps.lk,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://www.bpu.ac.lk/,www.bpu.ac.lk,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://84000.co/,84000.co,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/buddhist-resources/,https://www.buddhanet.net/,www.buddhanet.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.01.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.14.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.14.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.08.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.01.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.03.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.01.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/eightfold-path/,https://suttacentral.net/sn45.8/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/eightfold-path/,https://www.accesstoinsight.org/ptf/dhamma/sacca/sacca4/samma-ajivo/index.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/four-noble-truths/,https://suttacentral.net/sn56.11/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/four-noble-truths/,https://suttacentral.net/sn45.8/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/,https://www.accesstoinsight.org/tipitaka/kn/snp/snp.1.08.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/,https://www.accesstoinsight.org/tipitaka/an/an03/an03.065.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,https://www.accesstoinsight.org/tipitaka/kn/dhp/dhp.14.budd.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,https://suttacentral.net/sn56.11/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,https://suttacentral.net/introduction,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,https://suttacentral.net/start,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,https://suttacentral.net/edition/dn/en/sujato/general_introduction,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,https://www.accesstoinsight.org/befriending.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,https://suttacentral.net/sn56.11/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,https://www.accesstoinsight.org/tipitaka/an/an03/an03.065.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,https://suttacentral.net/sn45.8/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,https://suttacentral.net/snp1.8/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,https://www.accesstoinsight.org/tipitaka/mn/mn.118.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,https://www.accesstoinsight.org/ptf/dhamma/sacca/sacca4/samma-vaca/index.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation-guide/,https://www.accesstoinsight.org/tipitaka/mn/mn.118.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation-guide/,https://www.accesstoinsight.org/tipitaka/dn/dn.22.0.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation-guide/,https://www.accesstoinsight.org/tipitaka/kn/snp/snp.1.08.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/,https://www.accesstoinsight.org/tipitaka/mn/mn.118.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/,https://www.accesstoinsight.org/tipitaka/dn/dn.22.0.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/10-minute-meditation-practice/,https://www.accesstoinsight.org/tipitaka/mn/mn.118.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/10-minute-meditation-practice/,https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety,www.nccih.nih.gov,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/10-minute-meditation-practice/,https://www.nhs.uk/mental-health/self-help/tips-and-support/mindfulness/,www.nhs.uk,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/5-minute-meditation-practice/,https://www.accesstoinsight.org/tipitaka/mn/mn.118.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/breathing-meditation/,https://suttacentral.net/mn118/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/breathing-meditation/,https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety,www.nccih.nih.gov,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/loving-kindness-meditation/,https://suttacentral.net/snp1.8/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/loving-kindness-meditation/,https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety,www.nccih.nih.gov,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/meditation-for-beginners/,https://www.accesstoinsight.org/tipitaka/mn/mn.118.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/meditation-posture-for-beginners/,https://www.accesstoinsight.org/tipitaka/dn/dn.22.0.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/meditation-posture-for-beginners/,https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety,www.nccih.nih.gov,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://www.accesstoinsight.org/tipitaka/dn/dn.22.0.than.html,www.accesstoinsight.org,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/walking-meditation/,https://suttacentral.net/an5.29/en/bodhi,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/walking-meditation/,https://suttacentral.net/mn10/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/when-meditation-feels-hard/,https://suttacentral.net/mn118/en/sujato,suttacentral.net,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/when-meditation-feels-hard/,https://www.nccih.nih.gov/health/meditation-and-mindfulness-effectiveness-and-safety,www.nccih.nih.gov,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/meditation/when-meditation-feels-hard/,https://www.nhs.uk/mental-health/self-help/tips-and-support/mindfulness/,www.nhs.uk,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
https://echobuddha.com/privacy-policy/,https://adssettings.google.com/,adssettings.google.com,NO_EVIDENCE,NO,NO,NO_EVIDENCE,noopener noreferrer,NONE,COMPLIANT_BY_EVIDENCE
EXTERNAL_LINKS_TO_SITE,AVAILABLE_FIRST_PARTY_EVIDENCE,MULTIPLE_OR_UNKNOWN,NONE_FOUND_WITH_AVAILABLE_EVIDENCE,UNVERIFIED,UNVERIFIED,UNVERIFIED,NOT_APPLICABLE,NO_MANIPULATIVE_HISTORY_FOUND_IN_REPOSITORY; COMPLETE_BACKLINK_PROOF_UNAVAILABLE,COMPLIANT_BY_AVAILABLE_EVIDENCE
