URL,Baseline index state,Current index state,Baseline canonical,Current canonical,Baseline sitemap,Unexpected change?,Validation
https://echobuddha.com/learn/buddhist-dictionary/sutta/,indexable,indexable,https://echobuddha.com/learn/buddhist-dictionary/sutta/,https://echobuddha.com/learn/buddhist-dictionary/sutta/,in sitemap,No,PASS
https://echobuddha.com/learn/buddhist-resources/,indexable,indexable,https://echobuddha.com/learn/buddhist-resources/,https://echobuddha.com/learn/buddhist-resources/,in sitemap,No,PASS
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,indexable,indexable,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,in sitemap,No,PASS
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,indexable,indexable,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,in sitemap,No,PASS
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,indexable,indexable,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,in sitemap,No,PASS
https://echobuddha.com/learn/dhammapada-reflections/,indexable,indexable,https://echobuddha.com/learn/dhammapada-reflections/,https://echobuddha.com/learn/dhammapada-reflections/,in sitemap,No,PASS
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,indexable,indexable,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,in sitemap,No,PASS
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,indexable,indexable,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,in sitemap,No,PASS
https://echobuddha.com/learn/eightfold-path/,indexable,indexable,https://echobuddha.com/learn/eightfold-path/,https://echobuddha.com/learn/eightfold-path/,in sitemap,No,PASS
https://echobuddha.com/learn/four-noble-truths/,indexable,indexable,https://echobuddha.com/learn/four-noble-truths/,https://echobuddha.com/learn/four-noble-truths/,in sitemap,No,PASS
https://echobuddha.com/learn/,indexable,indexable,https://echobuddha.com/learn/,https://echobuddha.com/learn/,in sitemap,No,PASS
https://echobuddha.com/learn/questions-about-buddhism/,indexable,indexable,https://echobuddha.com/learn/questions-about-buddhism/,https://echobuddha.com/learn/questions-about-buddhism/,in sitemap,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,indexable,indexable,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,in sitemap,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,indexable,indexable,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,in sitemap,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/,indexable,indexable,https://echobuddha.com/learn/sutta-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/,in sitemap,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,indexable,indexable,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,in sitemap,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,indexable,indexable,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,in sitemap,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,indexable,indexable,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,in sitemap,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,indexable,indexable,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,in sitemap,No,PASS
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,indexable,indexable,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,in sitemap,No,PASS
https://echobuddha.com/meditation-guide/,indexable,indexable,https://echobuddha.com/meditation-guide/,https://echobuddha.com/meditation-guide/,in sitemap,No,PASS
https://echobuddha.com/meditation-safety/,indexable,indexable,https://echobuddha.com/meditation-safety/,https://echobuddha.com/meditation-safety/,in sitemap,No,PASS
https://echobuddha.com/meditation/10-minute-meditation-practice/,indexable,indexable,https://echobuddha.com/meditation/10-minute-meditation-practice/,https://echobuddha.com/meditation/10-minute-meditation-practice/,in sitemap,No,PASS
https://echobuddha.com/meditation/5-minute-meditation-practice/,indexable,indexable,https://echobuddha.com/meditation/5-minute-meditation-practice/,https://echobuddha.com/meditation/5-minute-meditation-practice/,in sitemap,No,PASS
https://echobuddha.com/meditation/breathing-meditation/,indexable,indexable,https://echobuddha.com/meditation/breathing-meditation/,https://echobuddha.com/meditation/breathing-meditation/,in sitemap,No,PASS
https://echobuddha.com/meditation/,indexable,indexable,https://echobuddha.com/meditation/,https://echobuddha.com/meditation/,in sitemap,No,PASS
https://echobuddha.com/meditation/loving-kindness-meditation/,indexable,indexable,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/meditation/loving-kindness-meditation/,in sitemap,No,PASS
https://echobuddha.com/meditation/meditation-for-beginners/,indexable,indexable,https://echobuddha.com/meditation/meditation-for-beginners/,https://echobuddha.com/meditation/meditation-for-beginners/,in sitemap,No,PASS
https://echobuddha.com/meditation/meditation-posture-for-beginners/,indexable,indexable,https://echobuddha.com/meditation/meditation-posture-for-beginners/,https://echobuddha.com/meditation/meditation-posture-for-beginners/,in sitemap,No,PASS
https://echobuddha.com/meditation/mindfulness-in-daily-life/,indexable,indexable,https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/meditation/mindfulness-in-daily-life/,in sitemap,No,PASS
https://echobuddha.com/meditation/walking-meditation/,indexable,indexable,https://echobuddha.com/meditation/walking-meditation/,https://echobuddha.com/meditation/walking-meditation/,in sitemap,No,PASS
https://echobuddha.com/meditation/when-meditation-feels-hard/,indexable,indexable,https://echobuddha.com/meditation/when-meditation-feels-hard/,https://echobuddha.com/meditation/when-meditation-feels-hard/,in sitemap,No,PASS
https://echobuddha.com/mindful-living/,indexable,indexable,https://echobuddha.com/mindful-living/,https://echobuddha.com/mindful-living/,in sitemap,No,PASS
https://echobuddha.com/privacy-policy/,indexable,indexable,https://echobuddha.com/privacy-policy/,https://echobuddha.com/privacy-policy/,in sitemap,No,PASS
https://echobuddha.com/quote-attribution-policy/,indexable,indexable,https://echobuddha.com/quote-attribution-policy/,https://echobuddha.com/quote-attribution-policy/,in sitemap,No,PASS
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,indexable,indexable,https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,in sitemap,No,PASS
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,out of sitemap,No,PASS
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,out of sitemap,No,PASS
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,out of sitemap,No,PASS
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,out of sitemap,No,PASS
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,indexable,indexable,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,in sitemap,No,PASS
https://echobuddha.com/quotes/awareness/,indexable,indexable,https://echobuddha.com/quotes/awareness/,https://echobuddha.com/quotes/awareness/,in sitemap,No,PASS
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,out of sitemap,No,PASS
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,out of sitemap,No,PASS
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,out of sitemap,No,PASS
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,indexable,indexable,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,in sitemap,No,PASS
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,out of sitemap,No,PASS
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,out of sitemap,No,PASS
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,indexable,indexable,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,in sitemap,No,PASS
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,indexable,indexable,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,in sitemap,No,PASS
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,out of sitemap,No,PASS
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,indexable,indexable,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,in sitemap,No,PASS
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,indexable,indexable,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,in sitemap,No,PASS
https://echobuddha.com/quotes/compassion/,indexable,indexable,https://echobuddha.com/quotes/compassion/,https://echobuddha.com/quotes/compassion/,in sitemap,No,PASS
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,indexable,indexable,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,in sitemap,No,PASS
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,indexable,indexable,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,in sitemap,No,PASS
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,out of sitemap,No,PASS
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,out of sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,out of sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,out of sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,indexable,indexable,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,in sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,out of sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,out of sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,out of sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/,indexable,indexable,https://echobuddha.com/quotes/impermanence/,https://echobuddha.com/quotes/impermanence/,in sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/meet-change-softly/,indexable,indexable,https://echobuddha.com/quotes/impermanence/meet-change-softly/,https://echobuddha.com/quotes/impermanence/meet-change-softly/,in sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,out of sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,out of sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,out of sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,out of sitemap,No,PASS
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,out of sitemap,No,PASS
https://echobuddha.com/quotes/,indexable,indexable,https://echobuddha.com/quotes/,https://echobuddha.com/quotes/,in sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,out of sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,indexable,indexable,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,in sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,indexable,indexable,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,in sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,out of sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/,indexable,indexable,https://echobuddha.com/quotes/letting-go/,https://echobuddha.com/quotes/letting-go/,in sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,out of sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,out of sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,indexable,indexable,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,in sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,out of sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,out of sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,out of sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/soften-around-stress/,indexable,indexable,https://echobuddha.com/quotes/letting-go/soften-around-stress/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,in sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,out of sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,indexable,indexable,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,in sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,out of sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,out of sitemap,No,PASS
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,indexable,indexable,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,in sitemap,No,PASS
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/,indexable,indexable,https://echobuddha.com/quotes/meditation/,https://echobuddha.com/quotes/meditation/,in sitemap,No,PASS
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,"noindex, follow","noindex, follow",https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,out of sitemap,No,PASS
https://echobuddha.com/quotes/meditation/meditation-is-returning/,indexable,indexable,https://echobuddha.com/quotes/meditation/meditation-is-returning/,https://echobuddha.com/quotes/meditation/meditation-is-returning/,in sitemap,No,PASS
https://echobuddha.com/quotes/meditation/one-honest-breath/,indexable,indexable,https://echobuddha.com/quotes/meditation/one-honest-breath/,https://echobuddha.com/quotes/meditation/one-honest-breath/,in sitemap,No,PASS
