URL,Schema type,Author value,Publisher value,Person entity,Organization entity,datePublished,dateModified,sameAs,Credential fields,Reviewer fields,Visible match?,Verified,Issue,Action,Validation
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-dictionary/,CollectionPage | CollectionPage | DefinedTermSet | DefinedTerm,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-dictionary/karma/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-dictionary/karuna/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-dictionary/metta/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-dictionary/sangha/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-dictionary/sati/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-dictionary/sutta/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/buddhist-resources/,CollectionPage | BreadcrumbList | ListItem | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/dhammapada-reflections/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/eightfold-path/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/four-noble-truths/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/,CollectionPage | WebSite | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/questions-about-buddhism/,FAQPage | Question | Answer | Question,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/sutta-for-daily-life/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation-guide/,HowTo | HowToStep | HowToStep | HowToStep,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation-safety/,WebPage | Organization,Not required/present,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation/10-minute-meditation-practice/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation/5-minute-meditation-practice/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation/breathing-meditation/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation/,CollectionPage | WebSite | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation/loving-kindness-meditation/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation/meditation-for-beginners/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation/meditation-posture-for-beginners/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation/mindfulness-in-daily-life/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation/walking-meditation/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/meditation/when-meditation-feels-hard/,Article | Organization | Organization | BreadcrumbList,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/mindful-living/,CollectionPage | BreadcrumbList | ListItem | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/privacy-policy/,PrivacyPolicy | Organization,Not required/present,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quote-attribution-policy/,WebPage | Organization,Not required/present,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/meet-change-softly/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/,CollectionPage | BreadcrumbList | ListItem | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/soften-around-stress/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/,CollectionPage | CollectionPage | BreadcrumbList | ListItem,Not required/present,Global Organization only,None,None,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/meditation-is-returning/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/one-honest-breath/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,WebPage | Organization | Organization | Thing,Echo Buddha Editorial,Echo Buddha,None,Present,,,None,None,None,Yes,Yes,None,Central entities used on authored/publisher templates,PASS
