cluster_id,url_a,url_b,page_family_a,page_family_b,lexical_similarity,structural_similarity,heading_similarity,semantic_similarity_if_available,shared_phrase_ratio,calibration_band,notes
ND-0178,https://echobuddha.com/meditation/meditation-for-beginners/,https://echobuddha.com/meditation/when-meditation-feels-hard/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1939,1,0.3684,not computed; no external embedding API used,0.1939,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0179,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,QUOTE_STORY,QUOTE_STORY,0.1939,1,0.4783,not computed; no external embedding API used,0.1939,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0180,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,QUOTE_STORY,QUOTE_STORY,0.1938,1,0.4783,not computed; no external embedding API used,0.1938,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0181,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,QUOTE_STORY,QUOTE_STORY,0.1937,1,0.4783,not computed; no external embedding API used,0.1937,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0182,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,QUOTE_STORY,QUOTE_STORY,0.1936,1,0.4783,not computed; no external embedding API used,0.1936,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0183,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,QUOTE_STORY,QUOTE_STORY,0.1933,1,0.4783,not computed; no external embedding API used,0.1933,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0184,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,QUOTE_STORY,QUOTE_STORY,0.1933,1,0.4783,not computed; no external embedding API used,0.1933,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0185,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,QUOTE_STORY,QUOTE_STORY,0.1933,1,0.4783,not computed; no external embedding API used,0.1933,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0186,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,https://echobuddha.com/quotes/wisdom/wise-silence/,QUOTE_STORY,QUOTE_STORY,0.1933,1,0.4783,not computed; no external embedding API used,0.1933,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0187,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,QUOTE_STORY,QUOTE_STORY,0.1932,1,0.4783,not computed; no external embedding API used,0.1932,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0188,https://echobuddha.com/quotes/letting-go/soften-around-stress/,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,QUOTE_STORY,QUOTE_STORY,0.193,1,0.4783,not computed; no external embedding API used,0.193,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0189,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,QUOTE_STORY,QUOTE_STORY,0.193,1,0.4783,not computed; no external embedding API used,0.193,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0190,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,QUOTE_STORY,QUOTE_STORY,0.1929,1,0.4783,not computed; no external embedding API used,0.1929,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0191,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,QUOTE_STORY,QUOTE_STORY,0.1929,1,0.4783,not computed; no external embedding API used,0.1929,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0192,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,QUOTE_STORY,QUOTE_STORY,0.1929,1,0.4783,not computed; no external embedding API used,0.1929,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0193,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,QUOTE_STORY,QUOTE_STORY,0.1928,1,0.4783,not computed; no external embedding API used,0.1928,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0194,https://echobuddha.com/quotes/letting-go/soften-around-stress/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,QUOTE_STORY,QUOTE_STORY,0.1928,1,0.4783,not computed; no external embedding API used,0.1928,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0195,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,QUOTE_STORY,QUOTE_STORY,0.1927,1,0.4783,not computed; no external embedding API used,0.1927,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0196,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,QUOTE_STORY,QUOTE_STORY,0.1927,1,0.4783,not computed; no external embedding API used,0.1927,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0197,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,QUOTE_STORY,QUOTE_STORY,0.1927,1,0.4783,not computed; no external embedding API used,0.1927,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0198,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,QUOTE_STORY,QUOTE_STORY,0.1926,1,0.4783,not computed; no external embedding API used,0.1926,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0199,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,QUOTE_STORY,QUOTE_STORY,0.1924,1,0.4783,not computed; no external embedding API used,0.1924,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0200,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,QUOTE_STORY,QUOTE_STORY,0.1923,1,0.4783,not computed; no external embedding API used,0.1923,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0201,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/meditation/meditation-for-beginners/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1923,1,0.5263,not computed; no external embedding API used,0.1923,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0202,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,QUOTE_STORY,QUOTE_STORY,0.192,1,0.4783,not computed; no external embedding API used,0.192,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0203,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,QUOTE_STORY,QUOTE_STORY,0.1917,1,0.4783,not computed; no external embedding API used,0.1917,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0204,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,QUOTE_STORY,QUOTE_STORY,0.1917,1,0.4783,not computed; no external embedding API used,0.1917,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0205,https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/meditation/walking-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1914,1,0.5263,not computed; no external embedding API used,0.1914,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0206,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,QUOTE_STORY,QUOTE_STORY,0.1912,1,0.4783,not computed; no external embedding API used,0.1912,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0207,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,QUOTE_STORY,QUOTE_STORY,0.1908,1,0.4783,not computed; no external embedding API used,0.1908,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0208,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,QUOTE_STORY,QUOTE_STORY,0.1908,1,0.4783,not computed; no external embedding API used,0.1908,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0209,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,QUOTE_STORY,QUOTE_STORY,0.1908,1,0.4783,not computed; no external embedding API used,0.1908,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0210,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,QUOTE_STORY,QUOTE_STORY,0.1905,1,0.4783,not computed; no external embedding API used,0.1905,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0211,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,QUOTE_STORY,QUOTE_STORY,0.1905,1,0.4783,not computed; no external embedding API used,0.1905,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0212,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,QUOTE_STORY,QUOTE_STORY,0.1905,1,0.4783,not computed; no external embedding API used,0.1905,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0213,https://echobuddha.com/meditation/5-minute-meditation-practice/,https://echobuddha.com/meditation/walking-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1901,1,0.5556,not computed; no external embedding API used,0.1901,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0214,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,QUOTE_STORY,QUOTE_STORY,0.1896,1,0.4783,not computed; no external embedding API used,0.1896,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0215,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,QUOTE_STORY,QUOTE_STORY,0.1893,1,0.4783,not computed; no external embedding API used,0.1893,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0216,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,QUOTE_STORY,QUOTE_STORY,0.1882,1,0.4783,not computed; no external embedding API used,0.1882,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0217,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,QUOTE_STORY,QUOTE_STORY,0.1873,1,0.4783,not computed; no external embedding API used,0.1873,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0218,https://echobuddha.com/meditation/5-minute-meditation-practice/,https://echobuddha.com/meditation/when-meditation-feels-hard/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1842,1,0.3889,not computed; no external embedding API used,0.1842,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0219,https://echobuddha.com/meditation/5-minute-meditation-practice/,https://echobuddha.com/meditation/loving-kindness-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1826,1,0.5556,not computed; no external embedding API used,0.1826,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0220,https://echobuddha.com/meditation/5-minute-meditation-practice/,https://echobuddha.com/meditation/breathing-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1814,1,0.5556,not computed; no external embedding API used,0.1814,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0221,https://echobuddha.com/meditation/meditation-for-beginners/,https://echobuddha.com/meditation/walking-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1805,1,0.5263,not computed; no external embedding API used,0.1805,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0222,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/meditation/mindfulness-in-daily-life/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1802,1,0.5263,not computed; no external embedding API used,0.1802,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0223,https://echobuddha.com/meditation/10-minute-meditation-practice/,https://echobuddha.com/meditation/loving-kindness-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1771,1,0.3889,not computed; no external embedding API used,0.1771,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0224,https://echobuddha.com/meditation/10-minute-meditation-practice/,https://echobuddha.com/meditation/breathing-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1763,1,0.3889,not computed; no external embedding API used,0.1763,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0225,https://echobuddha.com/meditation/breathing-meditation/,https://echobuddha.com/meditation/mindfulness-in-daily-life/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1723,1,0.5263,not computed; no external embedding API used,0.1723,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0226,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/meditation/meditation-posture-for-beginners/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1719,1,0.3684,not computed; no external embedding API used,0.1719,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0227,https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/meditation/when-meditation-feels-hard/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.17,1,0.3684,not computed; no external embedding API used,0.17,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0228,https://echobuddha.com/meditation/breathing-meditation/,https://echobuddha.com/meditation/meditation-posture-for-beginners/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1692,1,0.3684,not computed; no external embedding API used,0.1692,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0229,https://echobuddha.com/articles/mindful-email-and-texting/,https://echobuddha.com/articles/right-speech-examples/,ARTICLE,ARTICLE,0.1661,1,0.5,not computed; no external embedding API used,0.1661,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0230,https://echobuddha.com/meditation/10-minute-meditation-practice/,https://echobuddha.com/meditation/walking-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1654,1,0.3889,not computed; no external embedding API used,0.1654,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0231,https://echobuddha.com/meditation/meditation-posture-for-beginners/,https://echobuddha.com/meditation/walking-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1614,1,0.3684,not computed; no external embedding API used,0.1614,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0232,https://echobuddha.com/meditation/breathing-meditation/,https://echobuddha.com/meditation/loving-kindness-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1544,1,0.5,not computed; no external embedding API used,0.1544,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0233,https://echobuddha.com/articles/dhamma-vs-dharma/,https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,ARTICLE,ARTICLE,0.153,1,0.5556,not computed; no external embedding API used,0.153,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0234,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/meditation/when-meditation-feels-hard/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1493,1,0.35,not computed; no external embedding API used,0.1493,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0235,https://echobuddha.com/meditation/breathing-meditation/,https://echobuddha.com/meditation/when-meditation-feels-hard/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1477,1,0.35,not computed; no external embedding API used,0.1477,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0236,https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/meditation/walking-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1468,1,0.5,not computed; no external embedding API used,0.1468,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0237,https://echobuddha.com/learn/dhammapada-reflections/,https://echobuddha.com/learn/sutta-for-daily-life/,LEARN_GUIDE,LEARN_GUIDE,0.1453,1,0.2,not computed; no external embedding API used,0.1453,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0238,https://echobuddha.com/articles/right-speech-buddhism/,https://echobuddha.com/articles/right-speech-examples/,ARTICLE,ARTICLE,0.143,1,0.4324,not computed; no external embedding API used,0.143,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0239,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,https://echobuddha.com/articles/dhammapada-verse-1-meaning/,ARTICLE,ARTICLE,0.1428,1,0.5625,not computed; no external embedding API used,0.1428,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0240,https://echobuddha.com/meditation/breathing-meditation/,https://echobuddha.com/meditation/walking-meditation/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1425,1,0.5,not computed; no external embedding API used,0.1425,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0241,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.1413,1,0.36,not computed; no external embedding API used,0.1413,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0242,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,QUOTE_STORY,QUOTE_STORY,0.1396,1,0.36,not computed; no external embedding API used,0.1396,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0243,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.1389,1,0.36,not computed; no external embedding API used,0.1389,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0244,https://echobuddha.com/meditation/walking-meditation/,https://echobuddha.com/meditation/when-meditation-feels-hard/,MEDITATION_GUIDE,MEDITATION_GUIDE,0.1388,1,0.35,not computed; no external embedding API used,0.1388,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0245,https://echobuddha.com/quotes/letting-go/soften-around-stress/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.1386,1,0.36,not computed; no external embedding API used,0.1386,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0246,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.1385,1,0.36,not computed; no external embedding API used,0.1385,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0247,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,https://echobuddha.com/quotes/wisdom/wise-silence/,QUOTE_STORY,QUOTE_STORY,0.1383,1,0.36,not computed; no external embedding API used,0.1383,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0248,https://echobuddha.com/quotes/impermanence/meet-change-softly/,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,QUOTE_STORY,QUOTE_STORY,0.1381,1,0.36,not computed; no external embedding API used,0.1381,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0249,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,QUOTE_STORY,QUOTE_STORY,0.138,1,0.36,not computed; no external embedding API used,0.138,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0250,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.1378,1,0.36,not computed; no external embedding API used,0.1378,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0251,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.1378,1,0.36,not computed; no external embedding API used,0.1378,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0252,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,QUOTE_STORY,QUOTE_STORY,0.1373,1,0.36,not computed; no external embedding API used,0.1373,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0253,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.1372,1,0.36,not computed; no external embedding API used,0.1372,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0254,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.137,1,0.36,not computed; no external embedding API used,0.137,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0255,https://echobuddha.com/quotes/impermanence/meet-change-softly/,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,QUOTE_STORY,QUOTE_STORY,0.1369,1,0.36,not computed; no external embedding API used,0.1369,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0256,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,QUOTE_STORY,QUOTE_STORY,0.1369,1,0.36,not computed; no external embedding API used,0.1369,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0257,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,QUOTE_STORY,QUOTE_STORY,0.1366,1,0.36,not computed; no external embedding API used,0.1366,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0258,https://echobuddha.com/quotes/impermanence/meet-change-softly/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,QUOTE_STORY,QUOTE_STORY,0.1366,1,0.36,not computed; no external embedding API used,0.1366,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0259,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,QUOTE_STORY,QUOTE_STORY,0.1366,1,0.36,not computed; no external embedding API used,0.1366,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0260,https://echobuddha.com/quotes/renewal/evening-release-reflection/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.1366,1,0.36,not computed; no external embedding API used,0.1366,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0261,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,QUOTE_STORY,QUOTE_STORY,0.1365,1,0.36,not computed; no external embedding API used,0.1365,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0262,https://echobuddha.com/quotes/impermanence/meet-change-softly/,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,QUOTE_STORY,QUOTE_STORY,0.1364,1,0.36,not computed; no external embedding API used,0.1364,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0263,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,QUOTE_STORY,QUOTE_STORY,0.1362,1,0.36,not computed; no external embedding API used,0.1362,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0264,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.1361,1,0.36,not computed; no external embedding API used,0.1361,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0265,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,QUOTE_STORY,QUOTE_STORY,0.1361,1,0.36,not computed; no external embedding API used,0.1361,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0266,https://echobuddha.com/articles/loving-kindness-meditation-beginners/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,ARTICLE,ARTICLE,0.1361,1,0.3902,not computed; no external embedding API used,0.1361,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0267,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,QUOTE_STORY,0.1361,1,0.36,not computed; no external embedding API used,0.1361,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0268,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,QUOTE_STORY,QUOTE_STORY,0.1361,1,0.36,not computed; no external embedding API used,0.1361,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
ND-0269,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,https://echobuddha.com/quotes/wisdom/wise-silence/,QUOTE_STORY,QUOTE_STORY,0.136,1,0.36,not computed; no external embedding API used,0.136,moderate lexical review,Five-token shingle Jaccard plus heading/structure evidence; review flag only.
