url,page_family,topic,claim_type,source_section_present,citation_count,source_domains,buddhist_primary_source_count,recognized_context_source_count,broken_link_count,title_support_match,review_flag
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,LEARN_GUIDE,Sutta Study,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,LEARN_GUIDE,Noble Eightfold Path,educational/doctrinal or practical content,true,1,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,LEARN_GUIDE,Loving-kindness / Metta,educational/doctrinal or practical content,true,1,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,LEARN_GUIDE,Mindfulness,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,LEARN_GUIDE,Right Speech,educational/doctrinal or practical content,true,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation/10-minute-meditation-practice/,MEDITATION_GUIDE,Meditation,educational/doctrinal or practical content,false,3,www.accesstoinsight.org | www.nccih.nih.gov | www.nhs.uk,1,1,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation/5-minute-meditation-practice/,MEDITATION_GUIDE,Meditation,educational/doctrinal or practical content,false,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation/breathing-meditation/,MEDITATION_GUIDE,Meditation,educational/doctrinal or practical content,false,2,suttacentral.net | www.nccih.nih.gov,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation/,MEDITATION_HUB,Mindfulness,educational/doctrinal or practical content,false,2,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation/loving-kindness-meditation/,MEDITATION_GUIDE,Compassion,educational/doctrinal or practical content,false,2,suttacentral.net | www.nccih.nih.gov,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation/meditation-for-beginners/,MEDITATION_GUIDE,Meditation,educational/doctrinal or practical content,false,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation/meditation-posture-for-beginners/,MEDITATION_GUIDE,Meditation,educational/doctrinal or practical content,false,2,www.accesstoinsight.org | www.nccih.nih.gov,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation/mindfulness-in-daily-life/,MEDITATION_GUIDE,Mindfulness,educational/doctrinal or practical content,false,1,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation/walking-meditation/,MEDITATION_GUIDE,Meditation,educational/doctrinal or practical content,false,2,suttacentral.net,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation/when-meditation-feels-hard/,MEDITATION_GUIDE,Meditation,educational/doctrinal or practical content,false,3,suttacentral.net | www.nccih.nih.gov | www.nhs.uk,1,1,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation-guide/,MEDITATION_GUIDE,Meditation,educational/doctrinal or practical content,true,3,www.accesstoinsight.org,1,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/meditation-safety/,EDITORIAL_POLICY,Meditation,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/mindful-living/,TOPIC_HUB,Mindfulness,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/privacy-policy/,PRIVACY,Page-specific / unclustered,educational/doctrinal or practical content,false,1,adssettings.google.com,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quote-attribution-policy/,SOURCE_POLICY,Page-specific / unclustered,educational/doctrinal or practical content,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/awareness/,QUOTE_CATEGORY,Mindfulness,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,QUOTE_STORY,Compassion,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,QUOTE_STORY,Compassion,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/compassion/,QUOTE_CATEGORY,Compassion,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,QUOTE_STORY,Compassion,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,QUOTE_STORY,Compassion,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,QUOTE_STORY,Impermanence,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/impermanence/,QUOTE_CATEGORY,Impermanence,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/impermanence/meet-change-softly/,QUOTE_STORY,Impermanence,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/,QUOTE_HUB,Page-specific / unclustered,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,QUOTE_STORY,Attachment and Letting Go,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,QUOTE_STORY,Attachment and Letting Go,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/letting-go/,QUOTE_CATEGORY,Attachment and Letting Go,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,QUOTE_STORY,Attachment and Letting Go,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/letting-go/soften-around-stress/,QUOTE_STORY,Attachment and Letting Go,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,QUOTE_STORY,Attachment and Letting Go,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,QUOTE_STORY,Meditation,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/meditation/,QUOTE_CATEGORY,Meditation,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/meditation/meditation-is-returning/,QUOTE_STORY,Meditation,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/meditation/one-honest-breath/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/mindfulness/,QUOTE_CATEGORY,Mindfulness,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,QUOTE_STORY,Right Speech,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,QUOTE_STORY,Compassion,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/patience/,QUOTE_CATEGORY,Patience,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,QUOTE_STORY,Patience,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,QUOTE_STORY,Noble Eightfold Path,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/practice/,QUOTE_CATEGORY,Page-specific / unclustered,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,QUOTE_STORY,Page-specific / unclustered,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,QUOTE_STORY,Page-specific / unclustered,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,QUOTE_STORY,Mindfulness,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/renewal/evening-release-reflection/,QUOTE_STORY,Attachment and Letting Go,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,QUOTE_STORY,Page-specific / unclustered,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/renewal/,QUOTE_CATEGORY,Page-specific / unclustered,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,QUOTE_STORY,Page-specific / unclustered,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,QUOTE_STORY,Page-specific / unclustered,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,QUOTE_STORY,Page-specific / unclustered,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/wisdom/,QUOTE_CATEGORY,Page-specific / unclustered,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,QUOTE_STORY,Karma,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,QUOTE_STORY,Compassion,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,QUOTE_STORY,Page-specific / unclustered,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,QUOTE_STORY,Four Noble Truths,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,QUOTE_STORY,Page-specific / unclustered,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/quotes/wisdom/wise-silence/,QUOTE_STORY,Right Speech,original reflection/quote,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/start-here/,LEARN_GUIDE,Beginner Buddhism,educational/doctrinal or practical content,true,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,SOURCE_REVIEW
https://echobuddha.com/terms-of-use/,TERMS,Page-specific / unclustered,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
https://echobuddha.com/tools/,TOOL,Mindfulness,educational/doctrinal or practical content,false,0,,0,0,NOT_VERIFIED,NOT_ASSESSED_AT_CLAIM_LEVEL,
