URL,page family,template/component,content source,Phase 3 protection tier,Phase 6 cornerstone tier,Phase 5 Quote state,Phase 7 authorship state,section sequence,repeated-section count,repeated-prose ratio,unique-prose ratio,heading-pattern cluster,intro cluster,conclusion cluster,CTA cluster,source-note cluster,related-content cluster,risk classification,remediation action
https://echobuddha.com/articles/what-is-karma-in-buddhism/,ARTICLE,articles/[slug].astro,src/data/site.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,How Karma Shapes Daily Choices in Buddhist Practice > Key Takeaways > Karma Begins With Everyday Intention > Daily choices train the mind > Karma Is Not Fate > How Actions Shape the Mind > Repetition becomes character > Helpful and Harmful Roots > Karma in Speech and Relationships > Common Misunderstandings About Karma > How to Practice Karma in Daily Life > Responsibility Without Shame > A Quiet Way to Understand Karma > Related Buddhist Terms > Frequently Asked Questions > Sources and Context > Selected References > Continue Learning > Topics > Echo Buddha Editorial,2,0.0094,0.9906,326518e1f073,ff6eeb3049b6,45b3190928a8,How Karma Shapes Daily Choices in Buddhist Practice | How to Practice Karma in Daily Life | Frequently Asked Questions | Continue Learning,Sources and Context | Selected References,Related Buddhist Terms | Continue Learning,T0_DISTINCT,REMEDIATED_IN_PLACE
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,ARTICLE,articles/[slug].astro,src/data/site.ts,SEO_P1_HIGH,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,"What Is Sangha? Why Buddhist Community Matters for Beginners > Key Takeaways > Admirable Friendship as a Source Anchor > The Traditional Sangha and Broader Community Use > Why Companionship Changes Practice > Teachers, Trust, and Judgement > Online Sangha and Its Limits > Visiting a Temple or Center Respectfully > A First Community Step > Related Buddhist Terms > Frequently Asked Questions > Sources and Context > Selected References > Continue Learning > Topics > Echo Buddha Editorial",2,0.0251,0.9749,1bf13b68ffb4,8c2e7ece9bf4,45b3190928a8,Why Companionship Changes Practice | Frequently Asked Questions | Continue Learning,Admirable Friendship as a Source Anchor | Sources and Context | Selected References,Related Buddhist Terms | Continue Learning,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/anger-as-a-signal/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Anger Can Become a Signal > The Choice in View > Where the Choice Appears > A Response to Test > A Question to Keep > Safety Context > Make It a Daily Practice,0,0.2174,0.7826,209c8347c227,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/begin-again-without-shame/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Begin Again Without Shame > The Reminder > When to Remember It > Keep It Small > A Question to Keep > Make It a Daily Practice,0,0.2336,0.7664,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/compassion-begins-nearby/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Compassion Begins Nearby > Where Relationship Becomes Practice > The Human Situation > A Relational Response > A Question to Keep > Make It a Daily Practice,0,0.2404,0.7596,aac7fa879da4,140bedbf9c3f,e9cb059534d1,Where Relationship Becomes Practice | A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/enough-for-this-moment/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Enough for This Moment > The Reminder > When to Remember It > Keep It Small > A Question to Keep > Make It a Daily Practice,0,0.2404,0.7596,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/evening-release/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,End the Day by Releasing > What the Day Can Teach > At the End of the Day > Review Without a Trial > A Question to Keep > Safety Context > Make It a Daily Practice,0,0.2212,0.7788,209c8347c227,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/family-patience/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Patience at Home > Where Relationship Becomes Practice > The Human Situation > A Relational Response > A Question to Keep > Make It a Daily Practice,0,0.2551,0.7449,aac7fa879da4,140bedbf9c3f,e9cb059534d1,Where Relationship Becomes Practice | A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/forgiveness-without-approval/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Forgiveness Is Not Approval > The Question Beneath the Reaction > Where the Question Opens > Stay With the Question > A Question to Keep > Make It a Daily Practice,0,0.2525,0.7475,aac7fa879da4,140bedbf9c3f,e9cb059534d1,The Question Beneath the Reaction | Where the Question Opens | Stay With the Question | A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/gratitude-for-change/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Gratitude for Change > What to Watch Changing > Where It Becomes Visible > Observe It Directly > A Question to Keep > Make It a Daily Practice,0,0.2500,0.7500,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/gratitude-notices-enough/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Gratitude Notices Enough > What to Watch Changing > Where It Becomes Visible > Observe It Directly > A Question to Keep > Make It a Daily Practice,0,0.2551,0.7449,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Impermanence Softens Clinging > What to Watch Changing > Where It Becomes Visible > Observe It Directly > A Question to Keep > Make It a Daily Practice,0,0.2193,0.7807,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Kindness Can Have Boundaries > Where Relationship Becomes Practice > The Human Situation > A Relational Response > A Question to Keep > Make It a Daily Practice,0,0.2577,0.7423,aac7fa879da4,140bedbf9c3f,e9cb059534d1,Where Relationship Becomes Practice | A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Let the Feeling Pass Through > Attention in Motion > An Ordinary Place to Begin > Use the Activity > A Question to Keep > Safety Context > Make It a Daily Practice,0,0.1880,0.8120,209c8347c227,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Letting Go Keeps the Care > The Experience to Notice > Where the Grip Appears > Try the Exercise > A Question to Keep > Make It a Daily Practice,0,0.2427,0.7573,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/listen-before-answering/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Listen Before Answering > Where Relationship Becomes Practice > The Human Situation > A Relational Response > A Question to Keep > Make It a Daily Practice,0,0.2451,0.7549,aac7fa879da4,140bedbf9c3f,e9cb059534d1,Where Relationship Becomes Practice | A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Metta Without Pretending > Where Relationship Becomes Practice > The Human Situation > A Relational Response > A Question to Keep > Safety Context > Make It a Daily Practice,0,0.2174,0.7826,67a43da528e7,140bedbf9c3f,e9cb059534d1,Where Relationship Becomes Practice | A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/mindful-work/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Work Can Carry Practice > The Choice in View > Where the Choice Appears > A Response to Test > A Question to Keep > Make It a Daily Practice,0,0.2500,0.7500,4a7a728229b3,140bedbf9c3f,e9cb059534d1,Work Can Carry Practice | A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/morning-intention/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Begin With Intention > Before the Day Chooses for You > The First Point of Contact > Set the Intention > A Question to Keep > Make It a Daily Practice,0,0.2577,0.7423,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/notice-before-fixing/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Notice Before Fixing > The Question Beneath the Reaction > Where the Question Opens > Stay With the Question > A Question to Keep > Make It a Daily Practice,0,0.2427,0.7573,aac7fa879da4,140bedbf9c3f,e9cb059534d1,The Question Beneath the Reaction | Where the Question Opens | Stay With the Question | A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/one-honest-breath/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Return Through One Honest Breath > The Experience to Notice > When to Pause > Try the Exercise > A Question to Keep > Make It a Daily Practice,0,0.2273,0.7727,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/one-step-on-the-path/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,The Path Is One Step > The Choice in View > Where the Choice Appears > A Response to Test > A Question to Keep > Make It a Daily Practice,0,0.2427,0.7573,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Patience Begins Before Anger Speaks > The Choice in View > Where the Choice Appears > A Response to Test > A Question to Keep > Safety Context > Make It a Daily Practice,0,0.1812,0.8188,209c8347c227,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/rest-without-escape/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Rest Without Escape > What the Day Can Teach > At the End of the Day > Review Without a Trial > A Question to Keep > Safety Context > Make It a Daily Practice,0,0.2174,0.7826,209c8347c227,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/see-the-conditions/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,See the Conditions > What to Watch Changing > Where It Becomes Visible > Observe It Directly > A Question to Keep > Make It a Daily Practice,0,0.2500,0.7500,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/simple-goodwill/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Simple Goodwill Counts > Attention in Motion > An Ordinary Place to Begin > Use the Activity > A Question to Keep > Make It a Daily Practice,0,0.2500,0.7500,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Small Actions Shape the Mind > The Choice in View > Where the Choice Appears > A Response to Test > A Question to Keep > Make It a Daily Practice,0,0.2427,0.7573,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Soften the Inner Argument > The Question Beneath the Reaction > Where the Question Opens > Stay With the Question > A Question to Keep > Make It a Daily Practice,0,0.2475,0.7525,aac7fa879da4,140bedbf9c3f,e9cb059534d1,The Question Beneath the Reaction | Where the Question Opens | Stay With the Question | A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Speech Can Reduce Suffering > The Choice in View > Where the Choice Appears > A Response to Test > A Question to Keep > Make It a Daily Practice,0,0.2404,0.7596,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P3_LIMITED,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,The First Truth Is Kind > What to Watch Changing > Where It Becomes Visible > Observe It Directly > A Question to Keep > Make It a Daily Practice,0,0.2358,0.7642,4a7a728229b3,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Thoughts Are Visitors > The Experience to Notice > When to Pause > Try the Exercise > A Question to Keep > Safety Context > Make It a Daily Practice,0,0.2049,0.7951,209c8347c227,140bedbf9c3f,e9cb059534d1,A Question to Keep | Make It a Daily Practice,NONE,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/daily-reflections/walking-as-practice/,DAILY_REFLECTION,daily-reflections/[slug].astro,src/data/dailyReflections.ts,SEO_P2_EMERGING,NOT_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Walking Can Be Practice > Attention in Motion > An Ordinary Place to Begin > Use the Activity > A Question to Keep > Make It a Daily Practice,0,0.2451,0.7549,4a7a728229b3,140bedbf9c3f,e9cb059534d1,Walking Can Be Practice | A Question to Keep | Make It a Daily Practice,NONE,NONE,T2_MODERATE_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,A Simple Daily Buddhist Practice > Key Takeaway > Why This Matters > Morning: Set an Intention > Daytime: Practice in Speech and Action > Evening: Reflect Without Harshness > A Helpful Clarification > Practice Today > Further Reading / Source Note > Traditional References,2,0.0000,1.0000,516735b1aabe,7c1b25b09065,b1489c6ebea6,A Simple Daily Buddhist Practice | Daytime: Practice in Speech and Action | Practice Today,Further Reading / Source Note | Traditional References,NONE,T0_DISTINCT,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,Dependent Origination Explained > Key Takeaway > Why This Matters > The Simple Meaning of Dependent Origination > Causes and Conditions in Ordinary Life > The Chain From Feeling to Suffering > A Daily Example: Irritation Becoming Suffering > Mindfulness Interrupts Old Patterns > Dependent Origination Is Not Fatalism > A Simple Practice for Seeing Conditions > Key Takeaways > Frequently Asked Questions > A Helpful Clarification > Practice Today > Further Reading / Source Note > Traditional References,4,0.0000,1.0000,17c08f95a412,37d2d4ad4915,6186e2fc0627,A Simple Practice for Seeing Conditions | Frequently Asked Questions | Practice Today,Further Reading / Source Note | Traditional References,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,"The Five Aggregates in Buddhism > Key Takeaway > Why This Matters > What Are the Five Aggregates? > Form: The Body and Material Experience > Feeling: Pleasant, Unpleasant, or Neutral > Perception: Naming and Recognizing > Mental Formations: Habits, Intentions, and Reactions > Consciousness: Knowing Experience > A Daily Example: Receiving Criticism > Observing the Aggregates in Meditation > Key Takeaways > Frequently Asked Questions > A Helpful Clarification > Practice Today > Further Reading / Source Note > Traditional References",4,0.0000,1.0000,134c77df147c,6e00d41f8626,807a5ee5005c,Frequently Asked Questions | Practice Today,Further Reading / Source Note | Traditional References,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,The Five Hindrances in Buddhism > Key Takeaway > What the Hindrances Are > How They Show Up > What This Teaching Does Not Say > Practice Today > Further Reading / Source Note > Traditional References,2,0.0000,1.0000,7b040755906a,9fd6a08e68f4,8182136d0ee7,Practice Today,Further Reading / Source Note | Traditional References,NONE,T0_DISTINCT,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,"The Five Precepts in Buddhism > Key Takeaway > Why This Matters > What Are the Five Precepts? > Precepts as Training, Not Punishment > The First Precept: Respect for Life > The Second Precept: Respect for What Is Not Given > The Third Precept: Care in Sexual Conduct > The Fourth Precept: Truthful and Helpful Speech > The Fifth Precept: Carefulness With Intoxicants > Everyday Examples of the Five Precepts > Common Misunderstandings > Key Takeaways > Frequently Asked Questions > A Helpful Clarification > Practice Today > Further Reading / Source Note > Traditional References",4,0.0000,1.0000,4e3ef8dc9077,4c75fe7fcf5a,8d1f1a900796,Frequently Asked Questions | Practice Today,Further Reading / Source Note | Traditional References,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,The Four Brahmaviharas > Key Takeaway > Four Qualities of the Heart > Daily Life Practice > Common Misunderstanding > Practice Today > Further Reading / Source Note > Traditional References,2,0.0000,1.0000,7b040755906a,8109c1fd2732,b5c94616b6d4,Daily Life Practice | Practice Today,Further Reading / Source Note | Traditional References,NONE,T0_DISTINCT,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,How to Practice Buddhism at Home > Key Takeaway > Why This Matters > Begin With What Is Realistic > Three Simple Areas > A Daily Life Example > A Helpful Clarification > Practice Today > Further Reading / Source Note > Traditional References,2,0.0000,1.0000,516735b1aabe,2e20b29c2127,8ea52a0f49cc,How to Practice Buddhism at Home | Practice Today,Further Reading / Source Note | Traditional References,NONE,T0_DISTINCT,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,The Middle Way Explained for Beginners > Key Takeaway > A Path Between Extremes > How It Works in Daily Life > Common Misunderstanding > Practice Today > Further Reading / Source Note > Traditional References,2,0.0000,1.0000,7b040755906a,64036526fc27,6788680b9d70,Practice Today,Further Reading / Source Note | Traditional References,NONE,T0_DISTINCT,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,"Right Livelihood in Buddhism > Key Takeaway > Why This Matters > What Is Right Livelihood? > Right Livelihood Within the Eightfold Path > Work as a Field of Practice > Honest Work and Harmful Work > Money, Ambition, and Buddhist Practice > Modern Examples of Right Livelihood > Right Livelihood Is Not Perfectionism > A Simple Right Livelihood Practice > Key Takeaways > Frequently Asked Questions > A Helpful Clarification > Practice Today > Further Reading / Source Note > Traditional References",4,0.0000,1.0000,134c77df147c,b391b46bf1ce,02f34c256508,"Work as a Field of Practice | Money, Ambition, and Buddhist Practice | A Simple Right Livelihood Practice | Frequently Asked Questions | Practice Today",Further Reading / Source Note | Traditional References,NONE,T1_LOW_TEMPLATE_RISK,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,The Four Noble Truths Explained > Key Takeaway > Why This Matters > A Caring Diagnosis > Meaning in Daily Life > A Daily Life Example > A Helpful Clarification > Practice Today > Further Reading / Source Note > Traditional References,2,0.0000,1.0000,516735b1aabe,96d555f19282,4f140eb4cecb,Practice Today,Further Reading / Source Note | Traditional References,NONE,T0_DISTINCT,REMEDIATED_IN_PLACE
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,BUDDHISM_101,learn/[section]/[slug].astro,src/data/learn.ts,SEO_P2_EMERGING,NOT_PHASE_6_CORNERSTONE,NOT_APPLICABLE,ORGANIZATION_AUTHORED,The Noble Eightfold Path Explained > Key Takeaway > Why This Matters > Eight Parts of One Path > Daily Meaning > A Daily Life Example > A Helpful Clarification > Practice Today > Further Reading / Source Note > Traditional References,2,0.0000,1.0000,516735b1aabe,ed485b9cf1bd,88898a0a2337,Practice Today,Further Reading / Source Note | Traditional References,NONE,T0_DISTINCT,REMEDIATED_IN_PLACE
