URL,intro cluster,conclusion cluster,generic intro?,generic conclusion?,action,final state
https://echobuddha.com/meditation/meditation-for-beginners/,3628ff0a2ad0,7675ee0723d9,NO,NO,REMEDIATED_OR_POLICY_PROSE_REMOVED,T2_MODERATE_TEMPLATE_RISK
https://echobuddha.com/meditation/meditation-posture-for-beginners/,cebd5dcc7f4d,178037ee885b,NO,NO,REMEDIATED_OR_POLICY_PROSE_REMOVED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/meditation/mindfulness-in-daily-life/,fdc27fb74e04,cffbae6b5653,NO,NO,REMEDIATED_OR_POLICY_PROSE_REMOVED,T2_MODERATE_TEMPLATE_RISK
https://echobuddha.com/meditation/walking-meditation/,7365a8f8f55f,f484f9231b15,NO,NO,REMEDIATED_OR_POLICY_PROSE_REMOVED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/meditation/when-meditation-feels-hard/,9f113cb8aeab,4b61765e86c0,NO,NO,REMEDIATED_OR_POLICY_PROSE_REMOVED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,fd3d9afb2dcd,d26614daffee,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,4d1f33e91a9d,d26614daffee,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,3dbd2cc6362a,d26614daffee,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,d24eab7c0bac,d26614daffee,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,1ae18b959bc6,d26614daffee,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,88ff90ceb207,d26614daffee,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,25292f3f0ecb,fddf5d69ce53,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,609d861172d4,fddf5d69ce53,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,b6fe654bbfe8,fddf5d69ce53,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,8726f4917f48,fddf5d69ce53,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,88ff90ceb207,fddf5d69ce53,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,88ff90ceb207,d23cee97ce92,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,88ff90ceb207,d23cee97ce92,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,a59cbc4393e5,d23cee97ce92,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,88ff90ceb207,d23cee97ce92,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,88ff90ceb207,d23cee97ce92,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,88ff90ceb207,d23cee97ce92,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/meet-change-softly/,cd43293fd582,d23cee97ce92,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,88ff90ceb207,d23cee97ce92,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,88ff90ceb207,d23cee97ce92,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,88ff90ceb207,d23cee97ce92,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,88ff90ceb207,d23cee97ce92,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,88ff90ceb207,d23cee97ce92,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,df09df1cd73d,1a7d75b21d65,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,4c4707020d65,1a7d75b21d65,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,f9d3a7b1b467,1a7d75b21d65,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/soften-around-stress/,27476ed74d0b,1a7d75b21d65,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,16bcfa877211,1a7d75b21d65,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,88ff90ceb207,1a7d75b21d65,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,b60c4d757803,d11965d19646,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/meditation-is-returning/,2665e2e1422d,d11965d19646,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/one-honest-breath/,5fbfc8637feb,d11965d19646,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,88ff90ceb207,d11965d19646,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,358b1d298e59,4005ffa30a5e,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,8b3e72da9569,4005ffa30a5e,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,aa48695fc292,4005ffa30a5e,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,0f9be1fab87b,4005ffa30a5e,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,c8f2d927367f,4005ffa30a5e,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,74e8afd26433,4005ffa30a5e,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,88ff90ceb207,4005ffa30a5e,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,05ce0ec10b7a,e3c6cd8a782c,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,a9008fbcb48c,e3c6cd8a782c,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,88ff90ceb207,e3c6cd8a782c,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,a527abc1f077,88012074c690,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,916eba74aa93,88012074c690,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,5ba300f132c2,88012074c690,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,ed5fd2fa1fe5,88012074c690,NO,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,88ff90ceb207,88012074c690,YES_EXACT_CLUSTER,YES_EXACT_CLUSTER,RETAIN_REVIEWED,T1_LOW_TEMPLATE_RISK
