URL,Current title,Current H1,Page role,Audience,Primary intent,Primary owner,Why this page exists,This page does not own,Sections to preserve,Sections to strengthen,Sections to remove,Sections to merge,New information required,New sources required,New examples required,Misconceptions to address,Practice improvements,Safety requirements,Next-step links,Metadata change needed?,Expected final role,Editor notes
https://echobuddha.com/meditation/when-meditation-feels-hard/,What to Do When Meditation Feels Hard | Echo Buddha,What to Do When Meditation Feels Hard,PRACTICE_GUIDE,PRACTITIONER,meditation practice,https://echobuddha.com/meditation/,"This page exists to serve meditation practice within Meditation through concrete method, pacing, posture, duration, or troubleshooting specific to “What to Do When Meditation Feels Hard”.",This page does not own the broad Meditation explanation; that belongs to /meditation/.,"Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.",Make the page a troubleshooting guide rather than another generic meditation; preserve stop/adapt/support boundaries.,Only demonstrably generic filler or repeated explanation; preserve substantive claims.,Merge repeated introductory context into a concise role statement where needed.,Make the page a troubleshooting guide rather than another generic meditation; preserve stop/adapt/support boundaries.,"Only if a factual, safety, linguistic, or historical claim needs support.",At least one method- or situation-specific worked example that could not be swapped into another page.,Meditation is not forced calm; method-specific misconception from the page.,"Name exact anchor/object, attention sequence, expected difficulty, adaptation, stop conditions, and next step.",No cure promises; short/eyes-open/alternate-anchor options; stop if distress intensifies; professional support remains compatible.,Support → https://echobuddha.com/meditation/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,PRACTICE_GUIDE,MATERIAL_REMEDIATION; source file src/data/learn.ts; pre-edit rendered words 693. Phase 3 index policy must remain unchanged.
https://echobuddha.com/meditation/meditation-for-beginners/,Meditation for Beginners | Echo Buddha,Meditation for Beginners,PRACTICE_GUIDE,PRACTITIONER,meditation practice,https://echobuddha.com/meditation/,"This page exists to serve meditation practice within Meditation through concrete method, pacing, posture, duration, or troubleshooting specific to “Meditation for Beginners”.",This page does not own the broad Meditation explanation; that belongs to /meditation/.,"Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.",Protect the broad beginner method if narrower practice pages now remain subordinate.,None before review.,Merge repeated introductory context into a concise role statement where needed.,Protect the broad beginner method if narrower practice pages now remain subordinate.,"Only if a factual, safety, linguistic, or historical claim needs support.",At least one method- or situation-specific worked example that could not be swapped into another page.,Meditation is not forced calm; method-specific misconception from the page.,"Name exact anchor/object, attention sequence, expected difficulty, adaptation, stop conditions, and next step.",No cure promises; short/eyes-open/alternate-anchor options; stop if distress intensifies; professional support remains compatible.,Support → https://echobuddha.com/meditation/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,PRACTICE_GUIDE,NO_CHANGE_REVIEW; source file src/data/learn.ts; pre-edit rendered words 623. Phase 3 index policy must remain unchanged.
https://echobuddha.com/meditation/meditation-posture-for-beginners/,Meditation Posture for Beginners | Echo Buddha,Meditation Posture for Beginners,PRACTICE_GUIDE,PRACTITIONER,meditation practice,https://echobuddha.com/meditation/,"This page exists to serve meditation practice within Meditation through concrete method, pacing, posture, duration, or troubleshooting specific to “Meditation Posture for Beginners”.",This page does not own the broad Meditation explanation; that belongs to /meditation/.,"Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.",Protect the posture-specific accessibility role if it avoids treating pain as progress.,None before review.,Merge repeated introductory context into a concise role statement where needed.,Protect the posture-specific accessibility role if it avoids treating pain as progress.,"Only if a factual, safety, linguistic, or historical claim needs support.",At least one method- or situation-specific worked example that could not be swapped into another page.,Meditation is not forced calm; method-specific misconception from the page.,"Name exact anchor/object, attention sequence, expected difficulty, adaptation, stop conditions, and next step.",No cure promises; short/eyes-open/alternate-anchor options; stop if distress intensifies; professional support remains compatible.,Support → https://echobuddha.com/meditation/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,PRACTICE_GUIDE,NO_CHANGE_REVIEW; source file src/data/learn.ts; pre-edit rendered words 685. Phase 3 index policy must remain unchanged.
https://echobuddha.com/articles/right-speech-buddhism/,"Right Speech in Buddhism: Meaning, Examples, and Practice | Echo Buddha",Right Speech in Buddhism: How to Speak with Kindness and Awareness,PRIMARY_PILLAR,GENERAL_READER,practical how to,https://echobuddha.com/articles/right-speech-buddhism/,"This page exists as Echo Buddha's protected owner for Right Speech: It combines meaning, ethical criteria, examples, and practice; other pages can specialize by source or scenario.","This page does not own narrower source, practice, scenario, quote, or recurring-user intents that have dedicated pages.","Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.","Strengthen the broad owner with the canonical four abstentions, a truth/usefulness/timing framework, and difficult scenarios.",Only demonstrably generic filler or repeated explanation; preserve substantive claims.,Merge repeated introductory context into a concise role statement where needed.,"Strengthen the broad owner with the canonical four abstentions, a truth/usefulness/timing framework, and difficult scenarios.",Authoritative canonical/source support for claim groups and interpretation boundaries.,At least one method- or situation-specific worked example that could not be swapped into another page.,Only the page-specific misconception named in the remediation problem.,Use one concept-derived observation or decision practice; do not append generic pause/breathe advice.,"Care is not compliance; preserve accountability, boundaries, and unsafe-situation support.",Support → https://echobuddha.com/articles/right-speech-buddhism/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,PRIMARY_PILLAR,MATERIAL_REMEDIATION; source file src/data/site.ts; pre-edit rendered words 1856. Phase 3 index policy must remain unchanged.
https://echobuddha.com/articles/buddhist-approach-to-anger/,A Buddhist Approach to Anger | Echo Buddha,"A Buddhist Approach to Anger: Pause, Understand, Respond",PRIMARY_PILLAR,SITUATION_SPECIFIC,scenario application,https://echobuddha.com/articles/buddhist-approach-to-anger/,This page exists as Echo Buddha's protected owner for Anger: It is the dedicated Buddhist response-to-anger guide and can link upward to the Three Poisons.,"This page does not own narrower source, practice, scenario, quote, or recurring-user intents that have dedicated pages.","Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.","Add concrete anger-response sequencing, accountability, boundary action, and proportional wellbeing limits.",Only demonstrably generic filler or repeated explanation; preserve substantive claims.,Merge repeated introductory context into a concise role statement where needed.,"Add concrete anger-response sequencing, accountability, boundary action, and proportional wellbeing limits.","Only if a factual, safety, linguistic, or historical claim needs support.",At least one method- or situation-specific worked example that could not be swapped into another page.,Only the page-specific misconception named in the remediation problem.,Use one concept-derived observation or decision practice; do not append generic pause/breathe advice.,"Care is not compliance; preserve accountability, boundaries, and unsafe-situation support.",Support → https://echobuddha.com/articles/buddhist-approach-to-anger/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,PRIMARY_PILLAR,MATERIAL_REMEDIATION; source file src/data/site.ts; pre-edit rendered words 1614. Phase 3 index policy must remain unchanged.
https://echobuddha.com/articles/compassion-with-boundaries/,Compassion With Boundaries in Buddhist Practice | Echo Buddha,Compassion With Boundaries,SCENARIO_GUIDE,SITUATION_SPECIFIC,scenario application,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,This page exists to serve scenario application within Compassion through worked guidance for the specific situation named by “Compassion With Boundaries in Buddhist Practice”.,This page does not own the broad Compassion explanation; that belongs to /articles/compassion-in-buddhism-beginner-guide/.,"Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.",Protect its care-versus-compliance and unsafe-situation boundaries if already strong.,None before review.,Merge repeated introductory context into a concise role statement where needed.,Protect its care-versus-compliance and unsafe-situation boundaries if already strong.,"Only if a factual, safety, linguistic, or historical claim needs support.",At least one method- or situation-specific worked example that could not be swapped into another page.,Only the page-specific misconception named in the remediation problem.,Use one concept-derived observation or decision practice; do not append generic pause/breathe advice.,"Care is not compliance; preserve accountability, boundaries, and unsafe-situation support.",Support → https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,SCENARIO_GUIDE,NO_CHANGE_REVIEW; source file src/data/site.ts; pre-edit rendered words 991. Phase 3 index policy must remain unchanged.
https://echobuddha.com/articles/mindful-email-and-texting/,Mindful Email and Texting with Buddhist Right Speech | Echo Buddha,Mindful Email and Texting,SCENARIO_GUIDE,SITUATION_SPECIFIC,scenario application,https://echobuddha.com/articles/right-speech-buddhism/,This page exists to serve scenario application within Right Speech through worked guidance for the specific situation named by “Mindful Email and Texting with Buddhist Right Speech”.,This page does not own the broad Right Speech explanation; that belongs to /articles/right-speech-buddhism/.,"Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.",Protect its channel-specific scenarios if it remains subordinate to the Right Speech owner.,None before review.,Merge repeated introductory context into a concise role statement where needed.,Protect its channel-specific scenarios if it remains subordinate to the Right Speech owner.,"Only if a factual, safety, linguistic, or historical claim needs support.",At least one method- or situation-specific worked example that could not be swapped into another page.,Only the page-specific misconception named in the remediation problem.,Use one concept-derived observation or decision practice; do not append generic pause/breathe advice.,"Care is not compliance; preserve accountability, boundaries, and unsafe-situation support.",Support → https://echobuddha.com/articles/right-speech-buddhism/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,SCENARIO_GUIDE,NO_CHANGE_REVIEW; source file src/data/site.ts; pre-edit rendered words 1118. Phase 3 index policy must remain unchanged.
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,Dhammacakkappavattana Sutta and the Four Noble Truths | Echo Buddha,Dhammacakkappavattana Sutta: Four Noble Truths in Context,SOURCE_STUDY,SOURCE_CURIOUS,source study,https://echobuddha.com/learn/four-noble-truths/,"This page exists to serve source study within Four Noble Truths through source-specific study, attribution, translation context, or textual interpretation for “Dhammacakkappavattana Sutta and the Four Noble Truths”.",This page does not own the broad Four Noble Truths explanation; that belongs to /learn/four-noble-truths/.,"Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.","Clarify canonical identifier, first-discourse context, translation/paraphrase boundary, four tasks, and relationship to the owner.",Only demonstrably generic filler or repeated explanation; preserve substantive claims.,Merge repeated introductory context into a concise role statement where needed.,"Clarify canonical identifier, first-discourse context, translation/paraphrase boundary, four tasks, and relationship to the owner.",Canonical identifier and translation-specific authoritative source; concise paraphrase only.,Only where it materially clarifies the assigned page role.,Only the page-specific misconception named in the remediation problem.,Use one concept-derived observation or decision practice; do not append generic pause/breathe advice.,"Avoid medical, universal-tradition, identity, credential, or certainty claims.",Support → https://echobuddha.com/learn/four-noble-truths/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,SOURCE_STUDY,MATERIAL_REMEDIATION; source file src/data/learn.ts; pre-edit rendered words 584. Phase 3 index policy must remain unchanged.
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,Magga-vibhanga Sutta and the Noble Eightfold Path | Echo Buddha,Magga-vibhanga Sutta: Eightfold Path Explained Simply,SOURCE_STUDY,SOURCE_CURIOUS,source study,https://echobuddha.com/learn/eightfold-path/,"This page exists to serve source study within Noble Eightfold Path through source-specific study, attribution, translation context, or textual interpretation for “Magga-vibhanga Sutta and the Noble Eightfold Path”.",This page does not own the broad Noble Eightfold Path explanation; that belongs to /learn/eightfold-path/.,"Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.",Clarify SN 45.8 as an analysis text and keep its role source-specific rather than another broad path article.,Only demonstrably generic filler or repeated explanation; preserve substantive claims.,Merge repeated introductory context into a concise role statement where needed.,Clarify SN 45.8 as an analysis text and keep its role source-specific rather than another broad path article.,Canonical identifier and translation-specific authoritative source; concise paraphrase only.,Only where it materially clarifies the assigned page role.,Only the page-specific misconception named in the remediation problem.,Use one concept-derived observation or decision practice; do not append generic pause/breathe advice.,"Avoid medical, universal-tradition, identity, credential, or certainty claims.",Support → https://echobuddha.com/learn/eightfold-path/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,SOURCE_STUDY,MATERIAL_REMEDIATION; source file src/data/learn.ts; pre-edit rendered words 582. Phase 3 index policy must remain unchanged.
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,The Metta Sutta Explained for Daily Life | Echo Buddha,The Metta Sutta Explained for Daily Life,SOURCE_STUDY,SOURCE_CURIOUS,source study,https://echobuddha.com/learn/buddhist-dictionary/metta/,"This page exists to serve source study within Loving-Kindness / Metta through source-specific study, attribution, translation context, or textual interpretation for “The Metta Sutta Explained for Daily Life”.",This page does not own the broad Loving-Kindness / Metta explanation; that belongs to /learn/buddhist-dictionary/metta/.,"Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.","Clarify Snp 1.8 context, ethical preconditions, translation variation, editorial practice boundary, and relationship to metta owner.",Only demonstrably generic filler or repeated explanation; preserve substantive claims.,Merge repeated introductory context into a concise role statement where needed.,"Clarify Snp 1.8 context, ethical preconditions, translation variation, editorial practice boundary, and relationship to metta owner.",Canonical identifier and translation-specific authoritative source; concise paraphrase only.,Only where it materially clarifies the assigned page role.,"Metta is cultivated goodwill, not compulsory affection or unsafe access.",Use one concept-derived observation or decision practice; do not append generic pause/breathe advice.,"Avoid medical, universal-tradition, identity, credential, or certainty claims.",Support → https://echobuddha.com/learn/buddhist-dictionary/metta/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,SOURCE_STUDY,MATERIAL_REMEDIATION; source file src/data/learn.ts; pre-edit rendered words 488. Phase 3 index policy must remain unchanged.
https://echobuddha.com/articles/dhamma-vs-dharma/,Dhamma vs Dharma: Buddhist Meaning and Spelling | Echo Buddha,Dhamma vs Dharma: What Is the Difference?,COMPARISON_PAGE,BEGINNER,comparative,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,This page exists to serve comparative within Dhamma / Dharma through direct distinction between concepts that readers commonly confuse in “Dhamma vs Dharma: Buddhist Meaning and Spelling”.,This page does not own the broad Dhamma / Dharma explanation; that belongs to /learn/buddhist-dictionary/dhamma/.,"Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.",Protect the language-comparison role if it avoids pretending Dhamma/Dharma have one exhaustive English equivalent.,None before review.,Merge repeated introductory context into a concise role statement where needed.,Protect the language-comparison role if it avoids pretending Dhamma/Dharma have one exhaustive English equivalent.,Canonical identifier and translation-specific authoritative source; concise paraphrase only.,Only where it materially clarifies the assigned page role.,Only the page-specific misconception named in the remediation problem.,Use one concept-derived observation or decision practice; do not append generic pause/breathe advice.,"Avoid medical, universal-tradition, identity, credential, or certainty claims.",Support → https://echobuddha.com/learn/buddhist-dictionary/dhamma/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,COMPARISON_PAGE,NO_CHANGE_REVIEW; source file src/data/site.ts; pre-edit rendered words 1149. Phase 3 index policy must remain unchanged.
https://echobuddha.com/learn/dhammapada-reflections/,Dhammapada Reflections | Echo Buddha,Dhammapada Reflections,HUB,SOURCE_CURIOUS,source study,https://echobuddha.com/learn/dhammapada-reflections/,"This page exists as Echo Buddha's protected owner for Dhammapada: The source-aware hub organizes verse study and clearly separates translation, paraphrase, and reflection.","This page does not own narrower source, practice, scenario, quote, or recurring-user intents that have dedicated pages.","Accurate definitions, useful examples, existing safety boundaries, stable URL/title/H1, and best next-step links.",Protect the source-study navigation hub; broader structural/template changes belong to Phase 5.,None before review.,Merge repeated introductory context into a concise role statement where needed.,Protect the source-study navigation hub; broader structural/template changes belong to Phase 5.,"Only if a factual, safety, linguistic, or historical claim needs support.",Only where it materially clarifies the assigned page role.,Only the page-specific misconception named in the remediation problem.,Use one concept-derived observation or decision practice; do not append generic pause/breathe advice.,"Avoid medical, universal-tradition, identity, credential, or certainty claims.",Support → https://echobuddha.com/learn/dhammapada-reflections/; owner → no more than three genuinely distinct support/source/practice routes.,No by default; only if the edited role is currently misrepresented.,HUB,NO_CHANGE_REVIEW; source file src/pages/learn/[section]/index.astro; pre-edit rendered words 384. Phase 3 index policy must remain unchanged.
