URL,resource_type,route,family,indexable,monetization_state,reason,allowed_zone,current_rendering,account_approval_gate,serving_gate
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,HTML,/learn/buddhism-101/middle-way-explained-for-beginners/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,HTML,/learn/buddhism-101/right-livelihood-buddhism/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,HTML,/learn/buddhism-101/the-four-noble-truths-explained/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,HTML,/learn/buddhism-101/the-noble-eightfold-path-explained/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,HTML,/learn/buddhism-101/the-three-jewels-explained/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,HTML,/learn/buddhism-101/three-marks-of-existence/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,HTML,/learn/buddhism-101/threefold-training-sila-samadhi-panna/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,HTML,/learn/buddhism-101/what-is-buddhism/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,HTML,/learn/buddhism-101/what-is-impermanence/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,HTML,/learn/buddhism-101/what-is-karma-in-buddhism/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,HTML,/learn/buddhism-101/what-is-mindfulness/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,HTML,/learn/buddhism-101/who-was-the-buddha/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhism-for-beginners/,HTML,/learn/buddhism-for-beginners/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/,HTML,/learn/buddhist-dictionary/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/anatta/,HTML,/learn/buddhist-dictionary/anatta/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/anicca/,HTML,/learn/buddhist-dictionary/anicca/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/compassion/,HTML,/learn/buddhist-dictionary/compassion/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,HTML,/learn/buddhist-dictionary/dhamma/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,HTML,/learn/buddhist-dictionary/dukkha/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/karma/,HTML,/learn/buddhist-dictionary/karma/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/karuna/,HTML,/learn/buddhist-dictionary/karuna/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/metta/,HTML,/learn/buddhist-dictionary/metta/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,HTML,/learn/buddhist-dictionary/mindfulness/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,HTML,/learn/buddhist-dictionary/nirvana/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,HTML,/learn/buddhist-dictionary/pali-canon/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/sangha/,HTML,/learn/buddhist-dictionary/sangha/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/sati/,HTML,/learn/buddhist-dictionary/sati/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-dictionary/sutta/,HTML,/learn/buddhist-dictionary/sutta/,DICTIONARY,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/buddhist-resources/,HTML,/learn/buddhist-resources/,LEARN_NAVIGATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/dhammapada-reflections/,HTML,/learn/dhammapada-reflections/,LEARN_NAVIGATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,HTML,/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,HTML,/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,HTML,/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,HTML,/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,HTML,/learn/dhammapada-reflections/the-mind-leads-all-things/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/eightfold-path/,HTML,/learn/eightfold-path/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/four-noble-truths/,HTML,/learn/four-noble-truths/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/questions-about-buddhism/,HTML,/learn/questions-about-buddhism/,LEARN_NAVIGATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/sutta-for-daily-life/,HTML,/learn/sutta-for-daily-life/,LEARN_NAVIGATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,HTML,/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,HTML,/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,HTML,/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,HTML,/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,HTML,/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,HTML,/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,HTML,/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,HTML,/learn/sutta-for-daily-life/right-speech-in-daily-life/,LEARN_DETAIL,YES,HOLD_MANUAL_REVIEW,INDEXABLE_SUBSTANTIVE_ROUTE_NOT_EXPLICITLY_APPROVED,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation-guide/,HTML,/meditation-guide/,OTHER,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation-safety/,HTML,/meditation-safety/,TRUST,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation/,HTML,/meditation/,MEDITATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation/10-minute-meditation-practice/,HTML,/meditation/10-minute-meditation-practice/,MEDITATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation/5-minute-meditation-practice/,HTML,/meditation/5-minute-meditation-practice/,MEDITATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation/breathing-meditation/,HTML,/meditation/breathing-meditation/,MEDITATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation/loving-kindness-meditation/,HTML,/meditation/loving-kindness-meditation/,MEDITATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation/meditation-for-beginners/,HTML,/meditation/meditation-for-beginners/,MEDITATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation/meditation-posture-for-beginners/,HTML,/meditation/meditation-posture-for-beginners/,MEDITATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation/mindfulness-in-daily-life/,HTML,/meditation/mindfulness-in-daily-life/,MEDITATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation/walking-meditation/,HTML,/meditation/walking-meditation/,MEDITATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/meditation/when-meditation-feels-hard/,HTML,/meditation/when-meditation-feels-hard/,MEDITATION,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/mindful-living/,HTML,/mindful-living/,OTHER,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/privacy-policy/,HTML,/privacy-policy/,LEGAL,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quote-attribution-policy/,HTML,/quote-attribution-policy/,TRUST,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/,HTML,/quotes/,QUOTE,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/,HTML,/quotes/awareness/,QUOTE,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,HTML,/quotes/awareness/acceptance-before-next-step/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,HTML,/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,HTML,/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,HTML,/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,HTML,/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,HTML,/quotes/awareness/feelings-without-the-wheel/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,HTML,/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,HTML,/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,HTML,/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,HTML,/quotes/awareness/one-breath-before-anger-replies/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,HTML,/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,HTML,/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,HTML,/quotes/awareness/thoughts-are-visitors/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,HTML,/quotes/awareness/thoughts-pass-without-commanding-you/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,HTML,/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,HTML,/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/,HTML,/quotes/compassion/,QUOTE,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,HTML,/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,HTML,/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,HTML,/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,HTML,/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,HTML,/quotes/compassion/compassion-sees-pain-clearly/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,HTML,/quotes/compassion/gentle-self-compassion/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,HTML,/quotes/compassion/kindness-as-quiet-practice/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,HTML,/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,HTML,/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,HTML,/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,HTML,/quotes/compassion/loving-kindness-without-harm/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,HTML,/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,HTML,/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,HTML,/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,HTML,/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,HTML,/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/impermanence/,HTML,/quotes/impermanence/,QUOTE,YES,NEVER_MONETIZE,FAMILY_EXCLUDED_OR_NON_SUBSTANTIVE_SCREEN,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,HTML,/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,HTML,/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,QUOTE,NO,NEVER_MONETIZE,NOINDEX_OR_USER_SPECIFIC_ROUTE,NONE,OFF,FALSE,FALSE
