URL,Route,Status,Final URL,Title/H1/robots/canonical match,Rendered text matches,Structured data matches,Internal links match,Full parity,Production robots,Expected robots,Production canonical,Expected canonical,Elapsed ms,Error
https://echobuddha.com/daily-reflections/one-step-on-the-path/,/daily-reflections/one-step-on-the-path/,200,https://echobuddha.com/daily-reflections/one-step-on-the-path/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/one-step-on-the-path/,https://echobuddha.com/daily-reflections/one-step-on-the-path/,92,
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,/daily-reflections/patience-before-anger-speaks/,200,https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,76,
https://echobuddha.com/daily-reflections/rest-without-escape/,/daily-reflections/rest-without-escape/,200,https://echobuddha.com/daily-reflections/rest-without-escape/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/rest-without-escape/,https://echobuddha.com/daily-reflections/rest-without-escape/,89,
https://echobuddha.com/daily-reflections/see-the-conditions/,/daily-reflections/see-the-conditions/,200,https://echobuddha.com/daily-reflections/see-the-conditions/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/see-the-conditions/,https://echobuddha.com/daily-reflections/see-the-conditions/,69,
https://echobuddha.com/daily-reflections/simple-goodwill/,/daily-reflections/simple-goodwill/,200,https://echobuddha.com/daily-reflections/simple-goodwill/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/simple-goodwill/,https://echobuddha.com/daily-reflections/simple-goodwill/,95,
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,/daily-reflections/small-actions-shape-the-mind/,200,https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,260,
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,/daily-reflections/soften-the-inner-argument/,200,https://echobuddha.com/daily-reflections/soften-the-inner-argument/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/soften-the-inner-argument/,https://echobuddha.com/daily-reflections/soften-the-inner-argument/,259,
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,/daily-reflections/speech-can-reduce-suffering/,200,https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,72,
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,/daily-reflections/the-first-truth-is-kind/,200,https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,93,
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,/daily-reflections/thoughts-are-visitors/,200,https://echobuddha.com/daily-reflections/thoughts-are-visitors/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/thoughts-are-visitors/,https://echobuddha.com/daily-reflections/thoughts-are-visitors/,68,
https://echobuddha.com/daily-reflections/today/,/daily-reflections/today/,200,https://echobuddha.com/daily-reflections/today/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/today/,https://echobuddha.com/daily-reflections/today/,74,
https://echobuddha.com/daily-reflections/walking-as-practice/,/daily-reflections/walking-as-practice/,200,https://echobuddha.com/daily-reflections/walking-as-practice/,Yes,Yes,Yes,Yes,Yes,"noindex, follow","noindex, follow",https://echobuddha.com/daily-reflections/walking-as-practice/,https://echobuddha.com/daily-reflections/walking-as-practice/,83,
https://echobuddha.com/disclaimer/,/disclaimer/,200,https://echobuddha.com/disclaimer/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/disclaimer/,https://echobuddha.com/disclaimer/,88,
https://echobuddha.com/editorial-policy/,/editorial-policy/,200,https://echobuddha.com/editorial-policy/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/editorial-policy/,https://echobuddha.com/editorial-policy/,81,
https://echobuddha.com/how-echo-buddha-creates-content/,/how-echo-buddha-creates-content/,200,https://echobuddha.com/how-echo-buddha-creates-content/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/how-echo-buddha-creates-content/,https://echobuddha.com/how-echo-buddha-creates-content/,82,
https://echobuddha.com/,/,200,https://echobuddha.com/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/,https://echobuddha.com/,80,
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,/learn/buddhism-101/a-simple-daily-buddhist-practice/,200,https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,86,
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,/learn/buddhism-101/dependent-origination-explained/,200,https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,180,
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,/learn/buddhism-101/five-aggregates-buddhism/,200,https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,317,
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,/learn/buddhism-101/five-hindrances-in-buddhism/,200,https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,82,
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,/learn/buddhism-101/five-precepts-buddhism/,200,https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,92,
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,/learn/buddhism-101/four-brahmaviharas/,200,https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,68,
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,/learn/buddhism-101/how-to-practice-buddhism-at-home/,200,https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,69,
https://echobuddha.com/learn/buddhism-101/,/learn/buddhism-101/,200,https://echobuddha.com/learn/buddhism-101/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/,https://echobuddha.com/learn/buddhism-101/,109,
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,/learn/buddhism-101/middle-way-explained-for-beginners/,200,https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,86,
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,/learn/buddhism-101/right-livelihood-buddhism/,200,https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,76,
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,/learn/buddhism-101/the-four-noble-truths-explained/,200,https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,98,
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,/learn/buddhism-101/the-noble-eightfold-path-explained/,200,https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,72,
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,/learn/buddhism-101/the-three-jewels-explained/,200,https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,97,
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,/learn/buddhism-101/three-marks-of-existence/,200,https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,203,
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,/learn/buddhism-101/threefold-training-sila-samadhi-panna/,200,https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,272,
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,/learn/buddhism-101/what-is-buddhism/,200,https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,77,
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,/learn/buddhism-101/what-is-impermanence/,200,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,97,
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,/learn/buddhism-101/what-is-karma-in-buddhism/,200,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,75,
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,/learn/buddhism-101/what-is-mindfulness/,200,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,64,
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,/learn/buddhism-101/who-was-the-buddha/,200,https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,129,
https://echobuddha.com/learn/buddhism-for-beginners/,/learn/buddhism-for-beginners/,200,https://echobuddha.com/learn/buddhism-for-beginners/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhism-for-beginners/,https://echobuddha.com/learn/buddhism-for-beginners/,98,
https://echobuddha.com/learn/buddhist-dictionary/anatta/,/learn/buddhist-dictionary/anatta/,200,https://echobuddha.com/learn/buddhist-dictionary/anatta/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/anatta/,https://echobuddha.com/learn/buddhist-dictionary/anatta/,74,
https://echobuddha.com/learn/buddhist-dictionary/anicca/,/learn/buddhist-dictionary/anicca/,200,https://echobuddha.com/learn/buddhist-dictionary/anicca/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/anicca/,https://echobuddha.com/learn/buddhist-dictionary/anicca/,86,
https://echobuddha.com/learn/buddhist-dictionary/compassion/,/learn/buddhist-dictionary/compassion/,200,https://echobuddha.com/learn/buddhist-dictionary/compassion/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/compassion/,https://echobuddha.com/learn/buddhist-dictionary/compassion/,66,
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,/learn/buddhist-dictionary/dhamma/,200,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/dhamma/,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,85,
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,/learn/buddhist-dictionary/dukkha/,200,https://echobuddha.com/learn/buddhist-dictionary/dukkha/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/dukkha/,https://echobuddha.com/learn/buddhist-dictionary/dukkha/,218,
https://echobuddha.com/learn/buddhist-dictionary/,/learn/buddhist-dictionary/,200,https://echobuddha.com/learn/buddhist-dictionary/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/,https://echobuddha.com/learn/buddhist-dictionary/,249,
https://echobuddha.com/learn/buddhist-dictionary/karma/,/learn/buddhist-dictionary/karma/,200,https://echobuddha.com/learn/buddhist-dictionary/karma/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/karma/,https://echobuddha.com/learn/buddhist-dictionary/karma/,76,
https://echobuddha.com/learn/buddhist-dictionary/karuna/,/learn/buddhist-dictionary/karuna/,200,https://echobuddha.com/learn/buddhist-dictionary/karuna/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/karuna/,https://echobuddha.com/learn/buddhist-dictionary/karuna/,96,
https://echobuddha.com/learn/buddhist-dictionary/metta/,/learn/buddhist-dictionary/metta/,200,https://echobuddha.com/learn/buddhist-dictionary/metta/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/metta/,https://echobuddha.com/learn/buddhist-dictionary/metta/,70,
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,/learn/buddhist-dictionary/mindfulness/,200,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,68,
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,/learn/buddhist-dictionary/nirvana/,200,https://echobuddha.com/learn/buddhist-dictionary/nirvana/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/nirvana/,https://echobuddha.com/learn/buddhist-dictionary/nirvana/,128,
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,/learn/buddhist-dictionary/pali-canon/,200,https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,88,
https://echobuddha.com/learn/buddhist-dictionary/sangha/,/learn/buddhist-dictionary/sangha/,200,https://echobuddha.com/learn/buddhist-dictionary/sangha/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/sangha/,https://echobuddha.com/learn/buddhist-dictionary/sangha/,84,
https://echobuddha.com/learn/buddhist-dictionary/sati/,/learn/buddhist-dictionary/sati/,200,https://echobuddha.com/learn/buddhist-dictionary/sati/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/sati/,https://echobuddha.com/learn/buddhist-dictionary/sati/,78,
https://echobuddha.com/learn/buddhist-dictionary/sutta/,/learn/buddhist-dictionary/sutta/,200,https://echobuddha.com/learn/buddhist-dictionary/sutta/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-dictionary/sutta/,https://echobuddha.com/learn/buddhist-dictionary/sutta/,69,
https://echobuddha.com/learn/buddhist-resources/,/learn/buddhist-resources/,200,https://echobuddha.com/learn/buddhist-resources/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/buddhist-resources/,https://echobuddha.com/learn/buddhist-resources/,83,
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,200,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,228,
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,200,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,241,
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,200,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,81,
https://echobuddha.com/learn/dhammapada-reflections/,/learn/dhammapada-reflections/,200,https://echobuddha.com/learn/dhammapada-reflections/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/,https://echobuddha.com/learn/dhammapada-reflections/,101,
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,200,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,68,
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,/learn/dhammapada-reflections/the-mind-leads-all-things/,200,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,70,
https://echobuddha.com/learn/eightfold-path/,/learn/eightfold-path/,200,https://echobuddha.com/learn/eightfold-path/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/eightfold-path/,https://echobuddha.com/learn/eightfold-path/,133,
https://echobuddha.com/learn/four-noble-truths/,/learn/four-noble-truths/,200,https://echobuddha.com/learn/four-noble-truths/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/four-noble-truths/,https://echobuddha.com/learn/four-noble-truths/,92,
https://echobuddha.com/learn/,/learn/,200,https://echobuddha.com/learn/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/,https://echobuddha.com/learn/,91,
https://echobuddha.com/learn/questions-about-buddhism/,/learn/questions-about-buddhism/,200,https://echobuddha.com/learn/questions-about-buddhism/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/questions-about-buddhism/,https://echobuddha.com/learn/questions-about-buddhism/,105,
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,200,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,69,
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,200,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,107,
https://echobuddha.com/learn/sutta-for-daily-life/,/learn/sutta-for-daily-life/,200,https://echobuddha.com/learn/sutta-for-daily-life/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/,1373,
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,200,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,242,
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,200,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,76,
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,200,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,106,
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,200,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,73,
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,/learn/sutta-for-daily-life/right-speech-in-daily-life/,200,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,69,
https://echobuddha.com/meditation-guide/,/meditation-guide/,200,https://echobuddha.com/meditation-guide/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation-guide/,https://echobuddha.com/meditation-guide/,144,
https://echobuddha.com/meditation-safety/,/meditation-safety/,200,https://echobuddha.com/meditation-safety/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation-safety/,https://echobuddha.com/meditation-safety/,103,
https://echobuddha.com/meditation/10-minute-meditation-practice/,/meditation/10-minute-meditation-practice/,200,https://echobuddha.com/meditation/10-minute-meditation-practice/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/10-minute-meditation-practice/,https://echobuddha.com/meditation/10-minute-meditation-practice/,77,
https://echobuddha.com/meditation/5-minute-meditation-practice/,/meditation/5-minute-meditation-practice/,200,https://echobuddha.com/meditation/5-minute-meditation-practice/,Yes,Yes,Yes,Yes,Yes,"index, follow (implicit)","index, follow (implicit)",https://echobuddha.com/meditation/5-minute-meditation-practice/,https://echobuddha.com/meditation/5-minute-meditation-practice/,90,
