URL,Phase 3 reconciled index state,Pre-edit actual state,Post-edit state,Sitemap state,Canonical state,Unexpected change?,Reason,Validation
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/learn/sutta-for-daily-life/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/learn/sutta-for-daily-life/,No,No Phase 5 page change,PASS
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/meditation-guide/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation-guide/,No,No Phase 5 page change,PASS
https://echobuddha.com/meditation-safety/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation-safety/,No,No Phase 5 page change,PASS
https://echobuddha.com/meditation/10-minute-meditation-practice/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation/10-minute-meditation-practice/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/meditation/5-minute-meditation-practice/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation/5-minute-meditation-practice/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/meditation/breathing-meditation/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation/breathing-meditation/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/meditation/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation/,No,No Phase 5 page change,PASS
https://echobuddha.com/meditation/loving-kindness-meditation/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation/loving-kindness-meditation/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/meditation/meditation-for-beginners/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation/meditation-for-beginners/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/meditation/meditation-posture-for-beginners/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation/meditation-posture-for-beginners/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/meditation/mindfulness-in-daily-life/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation/mindfulness-in-daily-life/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/meditation/walking-meditation/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation/walking-meditation/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/meditation/when-meditation-feels-hard/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/meditation/when-meditation-feels-hard/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/mindful-living/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/mindful-living/,No,No Phase 5 page change,PASS
https://echobuddha.com/privacy-policy/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/privacy-policy/,No,No Phase 5 page change,PASS
https://echobuddha.com/quote-attribution-policy/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quote-attribution-policy/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/awareness/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/compassion/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/impermanence/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/impermanence/meet-change-softly/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/impermanence/meet-change-softly/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/letting-go/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/soften-around-stress/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/letting-go/soften-around-stress/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/meditation/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/meditation-is-returning/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/meditation/meditation-is-returning/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/one-honest-breath/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/meditation/one-honest-breath/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/mindfulness/,No,No Phase 5 page change,PASS
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,indexable,indexable,indexable,in sitemap,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,"noindex, follow","noindex, follow","noindex, follow",out of sitemap,https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,No,Phase 5 presentation-only edit; crawl controls protected,PASS
