URL,Page family,Forensic baseline indexable?,Current indexable?,Current robots,Forensic baseline sitemap?,Current sitemap?,Current canonical,Canonical matches route?,Index-state drift
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,learn,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,Yes,NONE
https://echobuddha.com/learn/sutta-for-daily-life/,learn,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/learn/sutta-for-daily-life/,Yes,NONE
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,learn,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,Yes,NONE
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,learn,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,Yes,NONE
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,learn,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,Yes,NONE
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,learn,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,Yes,NONE
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,learn,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,Yes,NONE
https://echobuddha.com/meditation-guide/,meditation-guide,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation-guide/,Yes,NONE
https://echobuddha.com/meditation-safety/,trust/policy,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation-safety/,Yes,NONE
https://echobuddha.com/meditation/10-minute-meditation-practice/,meditation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation/10-minute-meditation-practice/,Yes,NONE
https://echobuddha.com/meditation/5-minute-meditation-practice/,meditation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation/5-minute-meditation-practice/,Yes,NONE
https://echobuddha.com/meditation/breathing-meditation/,meditation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation/breathing-meditation/,Yes,NONE
https://echobuddha.com/meditation/,meditation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation/,Yes,NONE
https://echobuddha.com/meditation/loving-kindness-meditation/,meditation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation/loving-kindness-meditation/,Yes,NONE
https://echobuddha.com/meditation/meditation-for-beginners/,meditation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation/meditation-for-beginners/,Yes,NONE
https://echobuddha.com/meditation/meditation-posture-for-beginners/,meditation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation/meditation-posture-for-beginners/,Yes,NONE
https://echobuddha.com/meditation/mindfulness-in-daily-life/,meditation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation/mindfulness-in-daily-life/,Yes,NONE
https://echobuddha.com/meditation/walking-meditation/,meditation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation/walking-meditation/,Yes,NONE
https://echobuddha.com/meditation/when-meditation-feels-hard/,meditation,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/meditation/when-meditation-feels-hard/,Yes,NONE
https://echobuddha.com/mindful-living/,mindful-living,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/mindful-living/,Yes,NONE
https://echobuddha.com/privacy-policy/,trust/policy,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/privacy-policy/,Yes,NONE
https://echobuddha.com/quote-attribution-policy/,trust/policy,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quote-attribution-policy/,Yes,NONE
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,Yes,NONE
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,Yes,NONE
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,Yes,NONE
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,Yes,NONE
https://echobuddha.com/quotes/awareness/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/awareness/,Yes,NONE
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,Yes,NONE
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,Yes,NONE
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,Yes,NONE
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,Yes,NONE
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,Yes,NONE
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,Yes,NONE
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,Yes,NONE
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,Yes,NONE
https://echobuddha.com/quotes/compassion/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/compassion/,Yes,NONE
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,Yes,NONE
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,Yes,NONE
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,Yes,NONE
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,Yes,NONE
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,Yes,NONE
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,Yes,NONE
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,Yes,NONE
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,Yes,NONE
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,Yes,NONE
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,Yes,NONE
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,Yes,NONE
https://echobuddha.com/quotes/impermanence/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/impermanence/,Yes,NONE
https://echobuddha.com/quotes/impermanence/meet-change-softly/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/impermanence/meet-change-softly/,Yes,NONE
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,Yes,NONE
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,Yes,NONE
https://echobuddha.com/quotes/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/,Yes,NONE
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,Yes,NONE
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,Yes,NONE
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,Yes,NONE
https://echobuddha.com/quotes/letting-go/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/letting-go/,Yes,NONE
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,Yes,NONE
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,Yes,NONE
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,Yes,NONE
https://echobuddha.com/quotes/letting-go/soften-around-stress/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/letting-go/soften-around-stress/,Yes,NONE
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,Yes,NONE
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,Yes,NONE
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,Yes,NONE
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,Yes,NONE
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,Yes,NONE
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,Yes,NONE
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/meditation/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/meditation/,Yes,NONE
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/meditation/meditation-is-returning/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/meditation/meditation-is-returning/,Yes,NONE
https://echobuddha.com/quotes/meditation/one-honest-breath/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/meditation/one-honest-breath/,Yes,NONE
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,Yes,NONE
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,Yes,NONE
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/mindfulness/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,Yes,NONE
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,Yes,NONE
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,Yes,NONE
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/patience/,quotes,Yes,Yes,"index, follow (implicit)",Yes,Yes,https://echobuddha.com/quotes/patience/,Yes,NONE
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,quotes,Yes,No,"noindex, follow",Yes,No,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,Yes,Yes/Yes -> No/No
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,quotes,No,No,"noindex, follow",No,No,https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,Yes,NONE
