URL,Page family,Current title,Current H1,Current rendered words,Forensic baseline rendered words,Rendered text changed?,Current schema types,Current rendered text SHA-256
https://echobuddha.com/daily-reflections/rest-without-escape/,daily-reflections,Rest Without Escape - Daily Buddhist Reflection | Echo Buddha,Rest Without Escape,497,497,No,WebPage | Organization | Thing | CollectionPage | BreadcrumbList | ListItem,a3a97c6800eae45cad6aeeae492d766aa07b29a6fd54a62f3fceb4b28fe92d5a
https://echobuddha.com/daily-reflections/see-the-conditions/,daily-reflections,See the Conditions - Daily Buddhist Reflection | Echo Buddha,See the Conditions,476,476,No,WebPage | Organization | Thing | CollectionPage | BreadcrumbList | ListItem,69473f37a7bb9434fb247fe222542d5dc3d6f2af67423671fe33d883ea2a60f9
https://echobuddha.com/daily-reflections/simple-goodwill/,daily-reflections,Simple Goodwill Counts - Daily Buddhist Reflection | Echo Buddha,Simple Goodwill Counts,470,470,No,WebPage | Organization | Thing | CollectionPage | BreadcrumbList | ListItem,711cecc7f930ceed48367478ca5b4145efe843950c0e564195b3185f373dbd80
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,daily-reflections,Small Actions Shape the Mind - Daily Buddhist Reflection | Echo Buddha,Small Actions Shape the Mind,487,487,No,WebPage | Organization | Thing | CollectionPage | BreadcrumbList | ListItem,0cbe416b4bdcadd2408d2275ef9baa4017869406e495ce4450dd3d3a51776e97
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,daily-reflections,Soften the Inner Argument - Daily Buddhist Reflection | Echo Buddha,Soften the Inner Argument,479,479,No,WebPage | Organization | Thing | CollectionPage | BreadcrumbList | ListItem,555a4c33e168cc2bf879811d591f93b2a425be39dd22048be42f24b49e3dd35e
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,daily-reflections,Speech Can Reduce Suffering - Daily Buddhist Reflection | Echo Buddha,Speech Can Reduce Suffering,479,479,No,WebPage | Organization | Thing | CollectionPage | BreadcrumbList | ListItem,5d8c49d900ba17131746c4af6d61891e7673b6afaab520780208f4518dbf12a8
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,daily-reflections,The First Truth Is Kind - Daily Buddhist Reflection | Echo Buddha,The First Truth Is Kind,486,486,No,WebPage | Organization | Thing | CollectionPage | BreadcrumbList | ListItem,9af7ba25a832a03d4fff90cd75cd7e31312430005b06bfd1d03fda049754a485
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,daily-reflections,Thoughts Are Visitors - Daily Buddhist Reflection | Echo Buddha,Thoughts Are Visitors,495,495,No,WebPage | Organization | Thing | CollectionPage | BreadcrumbList | ListItem,a5df425f56cea4c1e65a4e06c6c7744eefff1d24d56bcdd33e011145a81dea49
https://echobuddha.com/daily-reflections/today/,daily-reflections,Today's Buddhist Reflection Prompt | Echo Buddha,Today's Buddhist Reflection Prompt,2194,2194,No,WebPage | Organization | CollectionPage | BreadcrumbList | ListItem,694d1401f600851b0c9e7ce86d3c14579a2d72a4c6a07d74ca9a611e70ce99bc
https://echobuddha.com/daily-reflections/walking-as-practice/,daily-reflections,Walking Can Be Practice - Daily Buddhist Reflection | Echo Buddha,Walking Can Be Practice,484,484,No,WebPage | Organization | Thing | CollectionPage | BreadcrumbList | ListItem,f2da87fe3c29501986d133e024a634c9a0cccc00e4d330f340a7cfec63c0a53f
https://echobuddha.com/disclaimer/,trust/policy,Disclaimer | Echo Buddha,Disclaimer,391,391,No,WebPage | Organization,92590be555c6a0b46b88caeb3fb1c1ea3e451b86c2e4f97412283dd9f534b36c
https://echobuddha.com/editorial-policy/,trust/policy,Editorial Policy | Echo Buddha,Editorial Policy,760,760,No,WebPage | Organization,8318ff57a02dbd00a1e2910fc9adf1a8a4a6135604764a6191e5c3befba793b9
https://echobuddha.com/how-echo-buddha-creates-content/,trust/policy,How Echo Buddha Creates Content | Echo Buddha,How Echo Buddha Creates Content,514,514,No,WebPage | Organization,82ccc05865026c09a614b536c0abe9f318652af582d6fb31d2f9219451150fd3
https://echobuddha.com/,homepage,Echo Buddha - Buddhist Wisdom for a Calmer Everyday Life,Echo Buddha,1261,1261,No,WebSite | SearchAction | Organization | ImageObject | BreadcrumbList | ListItem | FAQPage | Question | Answer | ItemList,c6d514120d7303994cbb14d0456e66b3c5f60a0f195a869e28840cd5f5e6974e
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,learn,A Simple Daily Buddhist Practice | Echo Buddha,A Simple Daily Buddhist Practice,501,501,No,Article | Organization | BreadcrumbList | ListItem,9fda484420c6a69e304596595225dc6c8a66ee0dd5df6f9c14b50465f6856a8e
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,learn,Dependent Origination in Buddhism Explained for Beginners | Echo Buddha,Dependent Origination Explained,1242,1242,No,Article | Organization | BreadcrumbList | ListItem,123daab5ca1f6d0129828720859b421951d52db630ab0b07874bd176626a684b
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,learn,The Five Aggregates in Buddhism Explained Simply | Echo Buddha,The Five Aggregates in Buddhism,1283,1283,No,Article | Organization | BreadcrumbList | ListItem,cca11b3766ed3672a37508a27df7087ffcf855584359a25e58f504d12633b5eb
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,learn,Five Hindrances in Buddhism Explained for Beginners | Echo Buddha,The Five Hindrances in Buddhism,562,562,No,Article | Organization | BreadcrumbList | ListItem,47f68f565a4d9c5adccc5d647e6ae97a8f493f7a21436ff692d6f1028287c12e
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,learn,The Five Precepts in Buddhism: A Beginner's Guide to Ethical Living | Echo Buddha,The Five Precepts in Buddhism,1582,1582,No,Article | Organization | BreadcrumbList | ListItem,d50fbce0cec5e1038407eb7f2087026f38ab75b1c93ca0d7b346232e016ba7b8
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,learn,"The Four Brahmaviharas: Loving-Kindness, Compassion, Joy, and Equanimity | Echo Buddha",The Four Brahmaviharas,565,565,No,Article | Organization | BreadcrumbList | ListItem,5508bbec433090ea9fe6f29106f46b9355e0e792a0abe9244563f77ee9b42fdf
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,learn,How to Practice Buddhism at Home | Echo Buddha,How to Practice Buddhism at Home,528,528,No,Article | Organization | BreadcrumbList | ListItem,be9359b97fc328726ad6957a9461bca6420dcfa44d486c5402818002bd284cd0
https://echobuddha.com/learn/buddhism-101/,learn,Buddhism 101 | Echo Buddha,Buddhism 101,822,822,No,CollectionPage | BreadcrumbList | ListItem,6d18940eacef66e5f395601afb7b33b6a3642380217908eac8ee7a174f552efe
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,learn,The Middle Way in Buddhism Explained for Beginners | Echo Buddha,The Middle Way Explained for Beginners,584,584,No,Article | Organization | BreadcrumbList | ListItem,660c4448b76097df68de58931e739cd301f265816ffe97fd05f85ca40d53e585
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,learn,Right Livelihood in Buddhism: A Beginner's Guide to Ethical Work | Echo Buddha,Right Livelihood in Buddhism,1444,1444,No,Article | Organization | BreadcrumbList | ListItem,f980029c5bbfcbc70e19ccb25defbb23d29a8a8dbf12a98bed974e66678b5d57
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,learn,The Four Noble Truths Explained | Echo Buddha,The Four Noble Truths Explained,580,580,No,Article | Organization | BreadcrumbList | ListItem,cb2a263732bd598a27a674ef70f27ab748b77870ea97cc0bb19a7771bfeb4821
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,learn,The Noble Eightfold Path Explained | Echo Buddha,The Noble Eightfold Path Explained,595,595,No,Article | Organization | BreadcrumbList | ListItem,541372cf06fe172835f61aa8fcbdbb7695b9422d0aaa9f5603cf5094536afc10
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,learn,The Three Jewels Explained | Echo Buddha,The Three Jewels Explained,554,554,No,Article | Organization | BreadcrumbList | ListItem,68609733820aaa84cdd0201b6db259e382fc0298c6297b2ae52ae77bd4e6b700
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,learn,The Three Marks of Existence in Buddhism Explained Simply | Echo Buddha,The Three Marks of Existence,1268,1268,No,Article | Organization | BreadcrumbList | ListItem,dd02c142779f32ddbf9339cd45a96de0750c30f7997518a32304086e131138d4
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,learn,"Threefold Training in Buddhism: Sila, Samadhi, and Panna | Echo Buddha","The Threefold Training: Sila, Samadhi, and Panna",616,616,No,Article | Organization | BreadcrumbList | ListItem,5a109754b88816360c8e79c7811c00aeaac3e6b39753a99131885157be88f21e
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,learn,What Is Buddhism? A Clear Beginner's Guide | Echo Buddha,What Is Buddhism?,897,621,Yes,Article | Organization | BreadcrumbList | ListItem,3c1cd144baf1b8262454a836311d3c4c596d11a9cf5ed1ce37beb4b76ed7b9ca
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,learn,What Is Impermanence? | Echo Buddha,What Is Impermanence?,867,565,Yes,Article | Organization | BreadcrumbList | ListItem,f3e1520a3be8658b45a1ab246faff28cb24ca896936496caa3fcbfe45d79a8b8
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,learn,What Is Karma in Buddhism? A Beginner's Guide | Echo Buddha,What Is Karma in Buddhism?,873,556,Yes,Article | Organization | BreadcrumbList | ListItem,ffecbf24af573dad4a815eb07606dbee0d10c6bcf21949ff42f8a6407a6bf51c
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,learn,What Is Mindfulness? | Echo Buddha,What Is Mindfulness?,561,561,No,Article | Organization | BreadcrumbList | ListItem,08fd0dcb91041d759ba2459d3014b2efc161bca133ba059c568c91d64b1b5fce
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,learn,Who Was the Buddha? A Simple Beginner-Friendly Explanation | Echo Buddha,Who Was the Buddha?,657,657,No,Article | Organization | BreadcrumbList | ListItem,754f2e864fc17620b04670c897fce4137c91d2a619aa8f01bc64e93ba651c8ad
https://echobuddha.com/learn/buddhism-for-beginners/,learn,Buddhism for Beginners - Simple Buddhist Teachings | Echo Buddha,Buddhism for Beginners,856,610,Yes,CollectionPage | BreadcrumbList | ListItem | FAQPage | Question | Answer,998fd8a02a982e729a2f094def5ae3827defba06aba3a7fb5480fb3525c9536e
https://echobuddha.com/learn/buddhist-dictionary/anatta/,learn,Anatta Meaning: Non-Self in Buddhism Explained for Beginners | Echo Buddha,Anatta,494,494,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,deeba2de2174bddc35ace049c5fc5d1b2e3619255074c2600b0bcd7b6d17df1a
https://echobuddha.com/learn/buddhist-dictionary/anicca/,learn,Anicca Meaning: Impermanence in Buddhism Explained Simply | Echo Buddha,Anicca,457,457,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,59c3c77e939406b4bc418736041ea18303945888614806e355805db86d211ed3
https://echobuddha.com/learn/buddhist-dictionary/compassion/,learn,Compassion Meaning in Buddhist Wisdom | Echo Buddha,Compassion,435,435,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,4f6d41ab4839c9b428a2f2f397fdeded7f4332279abfa52065f7f52c138f7386
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,learn,Dhamma Meaning: Buddhist Teaching and Truth | Echo Buddha,Dhamma,825,825,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,5f7e4735cdb1153e36b2a2aa2bf7a3b288187e5130dfb41583ec21070cb99ea5
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,learn,Dukkha Meaning: Suffering and Unsatisfactoriness in Buddhism | Echo Buddha,Dukkha,486,486,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,fb526ef48f7d25aab64f643eb4e7101c4b5c4e08d1c456af43d1ea1f0728790a
https://echobuddha.com/learn/buddhist-dictionary/,learn,Buddhist Dictionary | Echo Buddha,Buddhist Dictionary,510,510,No,CollectionPage | DefinedTermSet | DefinedTerm | BreadcrumbList | ListItem,26686f1f825dcfb1cd3f0762301f80a20d69ae5fc8d57666c5613b571080fa66
https://echobuddha.com/learn/buddhist-dictionary/karma/,learn,"Karma Meaning in Buddhism: Intention, Action, and Consequences | Echo Buddha",Karma,457,457,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,8c6c7a26b73b70886b12d218a1d2f4b1983150ae0614879ef44c0086434ee0ca
https://echobuddha.com/learn/buddhist-dictionary/karuna/,learn,Karuna Meaning: Compassion in Buddhism | Echo Buddha,Karuna,489,489,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,c79cff0286917bda7b1a3411022b8fe895ff62692446ea73505b77cd967d605f
https://echobuddha.com/learn/buddhist-dictionary/metta/,learn,Metta Meaning: Loving-Kindness in Buddhism | Echo Buddha,Metta,804,508,Yes,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,5f47cb3420622ef8e0a2472723ab05329c2d3feba891d0836a059d4c8d1f48e5
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,learn,Mindfulness Meaning in Buddhist Practice | Echo Buddha,Mindfulness,431,431,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,8bf862a7c9400f1bc10f88d3bab9ce93241baaff06fc56ea3ff71b130063ce25
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,learn,Nirvana Meaning in Buddhism Explained Simply | Echo Buddha,Nirvana,462,462,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,dd381136ea23027f8a7ff594806abc26d6f4a8f0c5684c495eadd56c4eab0f35
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,learn,Pali Canon Meaning for Beginners | Echo Buddha,Pali Canon,574,574,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,262ed3194fe95ee644dbce14b0e09294e839a28432a0d38ad8688fde3d6e488b
https://echobuddha.com/learn/buddhist-dictionary/sangha/,learn,Sangha Meaning: Buddhist Community Explained Simply | Echo Buddha,Sangha,554,554,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,eadf621a1705960f23bb8d967b2c0c8320402e6c2e52174bf3a8fc935cff500b
https://echobuddha.com/learn/buddhist-dictionary/sati/,learn,Sati Meaning: Mindfulness in Buddhist Practice | Echo Buddha,Sati,451,451,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,d7cf285b7117ecc8cc9b7b2ba1c580976dd2a6f9105f77686d6a3be6acde7967
https://echobuddha.com/learn/buddhist-dictionary/sutta/,learn,Sutta Meaning in Buddhism | Echo Buddha,Sutta,520,520,No,Article | Organization | BreadcrumbList | ListItem | DefinedTerm | DefinedTermSet,65e7ba8a0a7ee73e4a0ba9b63f9e3a9d58d41fc6daef7ffca359beb522349a40
https://echobuddha.com/learn/buddhist-resources/,learn,Buddhist Resources | Echo Buddha,Buddhist Resources,627,627,No,CollectionPage | BreadcrumbList | ListItem,766b8396db64c48e8703d3ce73286944b6798e6542fe539584f1053108adb7f5
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,learn,"Avoid Evil, Do Good, Purify the Mind | Echo Buddha","Avoid Evil, Do Good, Purify the Mind",520,520,No,Article | Organization | BreadcrumbList | ListItem,e68444aaae8c0791b9a2cc22bb44d0dac72a8386f3e9388ffe5281c43599821c
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,learn,Better Than a Thousand Empty Words | Echo Buddha,Better Than a Thousand Empty Words,474,474,No,Article | Organization | BreadcrumbList | ListItem,3baa870f9afcfab238de4425e1093e039e3d782c31cd626560e2a1a456de37c1
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,learn,Hatred Is Not Ended by Hatred | Echo Buddha,Hatred Is Not Ended by Hatred,457,457,No,Article | Organization | BreadcrumbList | ListItem,8bf53e20764ae7f9b6100d254a6b60f318801476a7584ab287e11bbace6cd1a3
https://echobuddha.com/learn/dhammapada-reflections/,learn,Dhammapada Reflections | Echo Buddha,Dhammapada Reflections,385,385,No,CollectionPage | BreadcrumbList | ListItem,af3506e6132da57d1a5b35d0756b7eae171b066416e94ed5afdc6fb1817d78ac
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,learn,Peace Comes from a Trained Mind | Echo Buddha,Peace Comes from a Trained Mind,462,462,No,Article | Organization | BreadcrumbList | ListItem,8ac3a22d8ecd758aeb45591650d4f338ae3931913012c1fca2e16a76100623ad
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,learn,The Mind Leads All Things | Echo Buddha,The Mind Leads All Things,472,472,No,Article | Organization | BreadcrumbList | ListItem,cc2271d70ba4b36d1ea3a33cb88f98c823f7bf3ecc2ec984f29597fe6bacdb5d
https://echobuddha.com/learn/eightfold-path/,learn,Noble Eightfold Path for Daily Life | Echo Buddha,The Noble Eightfold Path for Daily Life,842,511,Yes,Article | Organization | BreadcrumbList | ListItem,08ba112b13c5c95ef21e8b57c924f0f0d387db3c198261004e72440c963fd408
https://echobuddha.com/learn/four-noble-truths/,learn,Four Noble Truths Explained for Beginners | Echo Buddha,The Four Noble Truths Explained for Beginners,837,439,Yes,Article | Organization | BreadcrumbList | ListItem,25d298737170c2d4ae00783e441cb1dc1ed52468be4c690bd880532ec9082090
https://echobuddha.com/learn/,learn,Learn Buddhist Wisdom for Daily Life | Echo Buddha,Learn Buddhist Wisdom for Daily Life,777,777,No,CollectionPage | WebSite | BreadcrumbList | ListItem,6e226e501e11725b735cc0e9feae5a7c84bebb683315a16dfc2fda7cd5c7ce2f
https://echobuddha.com/learn/questions-about-buddhism/,learn,Questions About Buddhism | Echo Buddha,Questions About Buddhism,1091,1091,No,FAQPage | Question | Answer | BreadcrumbList | ListItem,d16f5fe30a5fd34c4f394da1e92b864da87f91593f2560199125f76826f67f35
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,learn,The Buddha's Teaching on Patience | Echo Buddha,The Buddha's Teaching on Patience,437,437,No,Article | Organization | BreadcrumbList | ListItem,225c8769e33f4e98f4192f0ad786d3aedb4c5a5b8a5ddbc5239103f275364de9
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,learn,Dhammacakkappavattana Sutta and the Four Noble Truths | Echo Buddha,Dhammacakkappavattana Sutta: Four Noble Truths in Context,770,584,Yes,Article | Organization | BreadcrumbList | ListItem,2ca0be1da5b8055ba40fc728eeae2b5f1b1de91d3bd9c2a241e06315f192a9dd
https://echobuddha.com/learn/sutta-for-daily-life/,learn,Sutta for Daily Life | Echo Buddha,Sutta for Daily Life,458,458,No,CollectionPage | BreadcrumbList | ListItem,6fb30533d1b0d33d57c86dc7669e5406ff35d1e402aecd9566ba840824d10ad3
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,learn,The Kalama Sutta and Wise Thinking | Echo Buddha,The Kalama Sutta and Wise Thinking,466,466,No,Article | Organization | BreadcrumbList | ListItem,84251d1a75a0ac0b7cba1e49ae86cbf16da61da33e81dca8409681355addbed6
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,learn,Magga-vibhanga Sutta and the Noble Eightfold Path | Echo Buddha,Magga-vibhanga Sutta: Eightfold Path Explained Simply,740,583,Yes,Article | Organization | BreadcrumbList | ListItem,febf72e08154cfd131e85ab9931ed899f3f54ae311235c408dc8d2eff5afcae1
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,learn,The Metta Sutta Explained for Daily Life | Echo Buddha,The Metta Sutta Explained for Daily Life,710,489,Yes,Article | Organization | BreadcrumbList | ListItem,62998909b44edd228d72774b4f49dd43c7810dd5fc6501d3523865b94009fc41
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,learn,Mindfulness of Breathing Explained Simply | Echo Buddha,Mindfulness of Breathing Explained Simply,441,441,No,Article | Organization | BreadcrumbList | ListItem,6c94ef7c635934bae88029571b4cfb3d2b0b57f29549b71afd6c2f0875186154
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,learn,Right Speech in Daily Life | Echo Buddha,Right Speech in Daily Life,482,482,No,Article | Organization | BreadcrumbList | ListItem,b117a961907fe5ce123fea1fcb77366798c0e1d75da988020d4fa594ef1f7f1a
https://echobuddha.com/meditation-guide/,meditation-guide,Meditation Guide for Beginners | Echo Buddha,Meditation Guide for Beginners,1663,1663,No,HowTo | HowToStep | FAQPage | Question | Answer | BreadcrumbList | ListItem,0ee2e48c6f70990791eec746eff2e3461aad491d1ae6fc695673f9e1d910d767
https://echobuddha.com/meditation-safety/,trust/policy,Meditation Safety and Gentle Practice | Echo Buddha,Meditation Safety and Gentle Practice,433,433,No,WebPage | Organization,3b69e5745d5554a8450c12bac023f0ff3a82875ae53ff3c359b37dcb98092ac4
https://echobuddha.com/meditation/10-minute-meditation-practice/,meditation,10-Minute Meditation Practice | Echo Buddha,10-Minute Meditation Practice,662,662,No,Article | Organization | BreadcrumbList | ListItem,9e29645c15b9b79e29b242c906a396646c057a76dc233119062b140ccb6aea82
https://echobuddha.com/meditation/5-minute-meditation-practice/,meditation,5-Minute Meditation Practice | Echo Buddha,5-Minute Meditation Practice,567,567,No,Article | Organization | BreadcrumbList | ListItem,84d0b8097ba231c42be0006d6b01879f56809ad78202823c62e8d1619d24cbf6
https://echobuddha.com/meditation/breathing-meditation/,meditation,Breathing Meditation | Echo Buddha,Breathing Meditation,897,592,Yes,Article | Organization | BreadcrumbList | ListItem,b5c3a6b8e756b426a378964ba3ef5292ad001a27ffddc3e4126a029e4377dc8e
https://echobuddha.com/meditation/,meditation,Beginner Meditation Guides and Mindfulness Practices | Echo Buddha,Beginner Meditation Guides and Mindfulness Practices,572,572,No,CollectionPage | WebSite | BreadcrumbList | ListItem,a818896fc4ee8860b85038a13c6706817b97258f039e2bf8703260e7ce2c7df0
https://echobuddha.com/meditation/loving-kindness-meditation/,meditation,Loving-Kindness Meditation | Echo Buddha,Loving-Kindness Meditation,838,596,Yes,Article | Organization | BreadcrumbList | ListItem,764c9c51dc3f46cf3f7b07ff14f0ba0633252bc00d5ad75bb28a1beb22672e00
https://echobuddha.com/meditation/meditation-for-beginners/,meditation,Meditation for Beginners | Echo Buddha,Meditation for Beginners,623,623,No,Article | Organization | BreadcrumbList | ListItem,4e53d2b638321ea29cda144cc364ec67589a66cc61b99665da64df96ce441b57
https://echobuddha.com/meditation/meditation-posture-for-beginners/,meditation,Meditation Posture for Beginners | Echo Buddha,Meditation Posture for Beginners,686,686,No,Article | Organization | BreadcrumbList | ListItem,f620a0360fd281699267ed8043825d4df97193318ba078d4da6322ed67ae0e19
https://echobuddha.com/meditation/mindfulness-in-daily-life/,meditation,Mindfulness in Daily Life | Echo Buddha,Mindfulness in Daily Life,576,576,No,Article | Organization | BreadcrumbList | ListItem,531ffd6069a09e2aaa01bb9cf45c51f88cd6d31fca0df31028e096848da5d651
https://echobuddha.com/meditation/walking-meditation/,meditation,Walking Meditation | Echo Buddha,Walking Meditation,796,559,Yes,Article | Organization | BreadcrumbList | ListItem,7eac05aee8663ed7957e53d37f940874dee48838a366c63fec096fdb0654284e
https://echobuddha.com/meditation/when-meditation-feels-hard/,meditation,What to Do When Meditation Feels Hard | Echo Buddha,What to Do When Meditation Feels Hard,851,694,Yes,Article | Organization | BreadcrumbList | ListItem,7de1be620ac025390480ac6119df161d8b381951b58e3c77497a9ad65057cfe4
https://echobuddha.com/mindful-living/,mindful-living,Mindful Living with Buddhist Wisdom | Echo Buddha,Mindful Living with Buddhist Wisdom,758,758,Yes,CollectionPage | BreadcrumbList | ListItem | FAQPage | Question | Answer,70cd02cf980e49aa4e828e2bd0f8a0238b7747ef98add407a27b2f3f7bc6d591
https://echobuddha.com/privacy-policy/,trust/policy,Privacy Policy | Echo Buddha,Privacy Policy,568,568,No,PrivacyPolicy | Organization,c2165da1dd78ed7df271076194334a975a19f9af9abdc42d47fefc6d42b9e5e9
https://echobuddha.com/quote-attribution-policy/,trust/policy,Quote Attribution Policy | Echo Buddha,Quote Attribution Policy,431,431,No,WebPage | Organization,9e6c6707ae130ef7f81b3008e0c360f14cd0359102038abe3cf90d1e24b8a405
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,quotes,Acceptance Mindfulness Quote: Naming the Moment Clearly | Echo Buddha,Acceptance Mindfulness Quote: Naming the Moment Clearly,904,904,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,d41b51cd73c54da5a3b349c85808071dd7ea2b21018894c68c08b83692ab2c51
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,quotes,Original Awareness Reflection: Anger asks for speed; awareness... | Echo Buddha,Original Awareness Reflection: Anger asks for speed; awareness...,925,925,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,0689dab2365e6190db512851b55d4915e63cbd156dac2979e42b4c14bca1db55
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,quotes,Original Awareness Reflection: Awareness does not remove the... | Echo Buddha,Original Awareness Reflection: Awareness does not remove the...,964,964,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,dc3c42b41abfe936ebb6dd2c868696f250fa189fe012b3cc5cec32e9609cf14e
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,quotes,Original Awareness Reflection: Clear seeing begins with the... | Echo Buddha,Original Awareness Reflection: Clear seeing begins with the...,945,945,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,43fa0fa8b3963a51b818f742c0344f3362f8b70862cee29e02d37531bf677bc8
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,quotes,Original Awareness Reflection: Feelings are honest about their... | Echo Buddha,Original Awareness Reflection: Feelings are honest about their...,931,931,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,3b15c87aef51a86a97cbfa06e5a5051276159e618c1a999638deb8e800a3cbad
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,quotes,Emotional Balance Quote: Feel Deeply Without Being Ruled | Echo Buddha,Emotional Balance Quote: Feel Deeply Without Being Ruled,883,883,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,48773af17297a9c7da508ff0653ecc640d3d40fbf3c974606b3d6219dc527808
https://echobuddha.com/quotes/awareness/,quotes,Original Awareness Quotes Inspired by Buddhist Practice | Echo Buddha,Original Awareness Quotes,645,645,No,CollectionPage | BreadcrumbList | ListItem,64b62864c77367e43b9f0931b947bd79f55f99581222a12fde0ad9e3f58a5dd0
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,quotes,Original Awareness Reflection: Look beneath the reaction and... | Echo Buddha,Original Awareness Reflection: Look beneath the reaction and...,965,965,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,4daa033ca9a37eb0fb3851ea3c2eb137026d6f03b589f2265e519a8b4de832ed
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,quotes,"Original Awareness Reflection: Name the feeling gently, and... | Echo Buddha","Original Awareness Reflection: Name the feeling gently, and...",950,950,No,WebPage | Organization | Thing | Quotation | CollectionPage | BreadcrumbList | ListItem,a98ad53a91c5bf37c930f291850bc7c86924ca79bf0d4ddf659be54a09cd7bac
