URL,AdSense script count,AdSense script URLs,Publisher IDs,Indexable?,Result
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/meet-change-softly/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/soften-around-stress/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/meditation-is-returning/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/one-honest-breath/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/evening-release-reflection/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/quotes/wisdom/wise-silence/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/search/,0,,,No,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/start-here/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/terms-of-use/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
https://echobuddha.com/tools/,0,,,Yes,NO_ADSENSE_SCRIPT_DETECTED
