URL,Page family,Repository status,Production baseline status,Expected status,Canonical,Index state,Parity,Evidence
/learn/dhammapada-reflections/,Learning,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/dhammapada-reflections/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,Dhammapada reflection,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,Dhammapada reflection,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,Dhammapada reflection,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,Dhammapada reflection,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/dhammapada-reflections/the-mind-leads-all-things/,Dhammapada reflection,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/eightfold-path/,Learning,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/eightfold-path/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/four-noble-truths/,Learning,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/four-noble-truths/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/questions-about-buddhism/,Learning,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/questions-about-buddhism/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/sutta-for-daily-life/,Learning,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/sutta-for-daily-life/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,Sutta guide,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,Sutta guide,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,Sutta guide,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,Sutta guide,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,Sutta guide,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,Sutta guide,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/learn/sutta-for-daily-life/right-speech-in-daily-life/,Sutta guide,built,reachable in Phase 7 parity,200,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation-guide/,Hub/orientation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation-guide/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation-safety/,Hub/orientation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation-safety/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation/,Meditation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation/10-minute-meditation-practice/,Meditation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation/10-minute-meditation-practice/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation/5-minute-meditation-practice/,Meditation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation/5-minute-meditation-practice/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation/breathing-meditation/,Meditation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation/breathing-meditation/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation/loving-kindness-meditation/,Meditation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation/loving-kindness-meditation/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation/meditation-for-beginners/,Meditation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation/meditation-for-beginners/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation/meditation-posture-for-beginners/,Meditation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation/meditation-posture-for-beginners/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation/mindfulness-in-daily-life/,Meditation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation/mindfulness-in-daily-life/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation/walking-meditation/,Meditation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation/walking-meditation/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/meditation/when-meditation-feels-hard/,Meditation,built,reachable in Phase 7 parity,200,https://echobuddha.com/meditation/when-meditation-feels-hard/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/mindful-living/,Hub/orientation,built,reachable in Phase 7 parity,200,https://echobuddha.com/mindful-living/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/privacy-policy/,Trust/policy,built,reachable in Phase 7 parity,200,https://echobuddha.com/privacy-policy/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quote-attribution-policy/,Trust/policy,built,reachable in Phase 7 parity,200,https://echobuddha.com/quote-attribution-policy/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/acceptance-before-next-step/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/feelings-without-the-wheel/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/one-breath-before-anger-replies/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/thoughts-are-visitors/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/thoughts-pass-without-commanding-you/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/compassion-sees-pain-clearly/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/gentle-self-compassion/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/kindness-as-quiet-practice/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/loving-kindness-without-harm/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/change-is-how-life-continues/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/meet-change-softly/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/meet-change-softly/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/caring-without-clinging/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/forgiveness-without-approving-harm/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/open-hands-non-attachment/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/soften-around-stress/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/soften-around-stress/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/where-attachment-begins/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/few-quiet-minutes/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/meditation-is-returning/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/meditation-is-returning/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/one-honest-breath/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/one-honest-breath/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/,Quote hub,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/begin-the-day-with-awareness/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,indexable,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,Quote detail,built,reachable in Phase 7 parity,200,https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,noindex,PASS LIVE PHASE 8,Phase 8 post-deploy full parity
