URL,Canonical,Canonical count,Host correct?,Self canonical?,Index state,Issue,Action,Validation
/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/compassion/compassion-sees-pain-clearly/,https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/compassion/gentle-self-compassion/,https://echobuddha.com/quotes/compassion/gentle-self-compassion/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/compassion/kindness-as-quiet-practice/,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/compassion/loving-kindness-without-harm/,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/impermanence/,https://echobuddha.com/quotes/impermanence/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/impermanence/change-is-how-life-continues/,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/impermanence/meet-change-softly/,https://echobuddha.com/quotes/impermanence/meet-change-softly/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/,https://echobuddha.com/quotes/letting-go/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/caring-without-clinging/,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/letting-go/forgiveness-without-approving-harm/,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/open-hands-non-attachment/,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/soften-around-stress/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/where-attachment-begins/,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/,https://echobuddha.com/quotes/meditation/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/few-quiet-minutes/,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/meditation-is-returning/,https://echobuddha.com/quotes/meditation/meditation-is-returning/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/meditation/one-honest-breath/,https://echobuddha.com/quotes/meditation/one-honest-breath/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/,https://echobuddha.com/quotes/mindfulness/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/begin-the-day-with-awareness/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/gratitude-notices-enough/,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/mindfulness/ground-yourself-gently/,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/mindfulness/listen-before-answering/,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/peace-begins-with-attention/,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/present-moment-one-step/,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/,https://echobuddha.com/quotes/patience/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/be-patient-with-the-part-of-you-that-is/,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/family-kindness-and-patience/,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/patience-softens-the-wait/,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/,https://echobuddha.com/quotes/practice/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/eightfold-path-daily-choices/,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/practice/mindfulness-at-work-breath/,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/right-intention-turns-the-heart/,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/practice/small-actions-shape-the-mind/,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/practice/the-path-is-not-far-away-it-is-the/,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/practice/your-next-response-is-always-part-of-the-path/,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/,https://echobuddha.com/quotes/renewal/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/begin-again-without-shame/,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/evening-release-reflection/,https://echobuddha.com/quotes/renewal/evening-release-reflection/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/renewal/gentle-hope-keeps-walking/,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/morning-is-not-the-only-time-a-life-can/,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/one-calm-morning-intention/,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/,https://echobuddha.com/quotes/wisdom/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/contentment-with-what-is-here/,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/wisdom/difficult-people-and-boundaries/,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/wisdom/karma-begins-in-intention/,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/right-speech-with-kindness/,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/simplicity-clears-the-room/,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/understanding-suffering-honestly/,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/wisdom-sees-clearly/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,1,Yes,Yes,indexable,None,Preserve,PASS
/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,1,Yes,Yes,noindex,None,Preserve,PASS
/quotes/wisdom/wise-silence/,https://echobuddha.com/quotes/wisdom/wise-silence/,1,Yes,Yes,indexable,None,Preserve,PASS
/search/,https://echobuddha.com/search/,1,Yes,Yes,noindex,None,Preserve,PASS
/start-here/,https://echobuddha.com/start-here/,1,Yes,Yes,indexable,None,Preserve,PASS
/terms-of-use/,https://echobuddha.com/terms-of-use/,1,Yes,Yes,indexable,None,Preserve,PASS
/tools/,https://echobuddha.com/tools/,1,Yes,Yes,indexable,None,Preserve,PASS
