source_url,target_url,source_phase_2_score,target_phase_2_score,source_protection_tier,target_protection_tier,source_queries,target_queries,source_backlinks,target_backlinks,structural_overlap,content_overlap,intent_equivalence,canonical_state,redirect_suitability,future_redirect_type_if_approved,minimum_redirect_retention_if_approved,redirect_chain_risk,internal_link_migration,sitemap_migration,change_risk,mapping_status,phase_4_readiness
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,https://echobuddha.com/learn/buddhism-101/,72,80,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0009,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,3 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,https://echobuddha.com/learn/buddhism-for-beginners/,80,90,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,8 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,https://echobuddha.com/learn/buddhism-101/,73,80,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0036,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,3 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,https://echobuddha.com/learn/four-noble-truths/,72,88,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0116,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,9 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,https://echobuddha.com/learn/eightfold-path/,72,89,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.016,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,8 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,72,77,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0.0882,0.0012,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,10 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,https://echobuddha.com/learn/buddhism-101/,73,80,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0011,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,6 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,https://echobuddha.com/learn/eightfold-path/,74,89,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0017,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,3 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,https://echobuddha.com/learn/buddhism-for-beginners/,72,90,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0014,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,8 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,https://echobuddha.com/learn/buddhism-101/,72,80,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0025,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,3 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhist-dictionary/anicca/,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,72,84,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0.0833,0.035,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,28 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhist-dictionary/compassion/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,72,77,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0029,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,45 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,https://echobuddha.com/learn/four-noble-truths/,73,88,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0019,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,45 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhist-dictionary/karma/,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,72,84,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0.0833,0.0387,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,35 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhist-dictionary/karuna/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,72,77,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0023,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,11 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,72,85,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0.1429,0.0617,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,34 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://echobuddha.com/learn/sutta-for-daily-life/,73,89,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,6 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhist-dictionary/sangha/,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,79,77,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0033,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,7 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/buddhist-dictionary/sati/,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,75,85,SEO_P1_HIGH,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0.1429,0.0508,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,60 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,DO_NOT_CHANGE_YET
https://echobuddha.com/learn/buddhist-dictionary/sutta/,https://echobuddha.com/learn/sutta-for-daily-life/,74,89,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,8 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,https://echobuddha.com/learn/dhammapada-reflections/,79,88,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0049,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,3 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,https://echobuddha.com/learn/dhammapada-reflections/,78,88,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0035,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,3 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,https://echobuddha.com/learn/dhammapada-reflections/,78,88,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0036,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,3 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,https://echobuddha.com/learn/dhammapada-reflections/,78,88,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0036,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,4 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,https://echobuddha.com/learn/dhammapada-reflections/,78,88,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0035,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,5 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,https://echobuddha.com/articles/three-ways-to-practice-patience/,83,65,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0049,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,4 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,https://echobuddha.com/learn/four-noble-truths/,82,88,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0076,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,4 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,https://echobuddha.com/learn/sutta-for-daily-life/,82,89,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0045,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,3 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,https://echobuddha.com/learn/eightfold-path/,84,89,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.007,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,4 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,https://echobuddha.com/learn/buddhist-dictionary/metta/,91,85,SEO_P1_HIGH,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0.08,0.025,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,4 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,DO_NOT_CHANGE_YET
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,82,75,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0022,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,3 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,https://echobuddha.com/articles/right-speech-buddhism/,82,78,SEO_P2_EMERGING,SEO_P0_CRITICAL,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0037,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,11 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/meditation/breathing-meditation/,https://echobuddha.com/articles/mindfulness-of-breathing-guide/,74,75,SEO_P2_EMERGING,SEO_P2_EMERGING,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0052,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,10 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/meditation/loving-kindness-meditation/,https://echobuddha.com/learn/buddhist-dictionary/metta/,71,85,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0.0066,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,11 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
https://echobuddha.com/meditation/mindfulness-in-daily-life/,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,70,85,SEO_P2_EMERGING,SEO_P1_HIGH,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,NOT_VERIFIED,0,0,NOT_ESTABLISHED,self → self,NOT_READY: target must absorb relevant source value and query/backlink evidence must be obtained,Relevant server-side 301 or 308,At least one year; longer where practical,NONE_CURRENTLY_OBSERVED,5 current source pages must be evaluated and later linked directly to final survivor where relevant,After approval only: remove redirecting source; retain canonical target,SEO-R4_CRITICAL,PROVISIONAL_EVALUATION_ONLY,MORE_DATA_REQUIRED
