URL,protection_tier,clicks_3m,impressions_3m,ctr_3m,average_position_3m,performance_window,major_queries,query_count,google_index_status,declared_canonical,google_canonical,sitemap_member,backlinks,internal_authority,baseline_timestamp,monitoring_trigger_policy
https://echobuddha.com/about/,SEO_P1_HIGH,0,19,0,12.95,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/about/,NOT_AVAILABLE,true,NOT_VERIFIED,HIGH,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,SEO_P2_EMERGING,0,1,0,4,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,SEO_P2_EMERGING,0,4,0,13,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,SEO_P2_EMERGING,0,9,0,55.89,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,SEO_P2_EMERGING,0,4,0,58.5,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,SEO_P2_EMERGING,0,10,0,51.6,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,SEO_P2_EMERGING,0,11,0,60.64,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,SEO_P2_EMERGING,0,10,0,10.4,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/,SEO_P2_EMERGING,0,1,0,1,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,SEO_P2_EMERGING,0,16,0,51.88,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,SEO_P2_EMERGING,0,8,0,17.25,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,SEO_P2_EMERGING,0,3,0,6,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,SEO_P2_EMERGING,0,1,0,7,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,SEO_P2_EMERGING,0,3,0,7.33,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,SEO_P2_EMERGING,0,7,0,53.14,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,SEO_P2_EMERGING,0,45,0,5.71,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,SEO_P2_EMERGING,0,3,0,44,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,SEO_P2_EMERGING,0,2,0,7.5,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,SEO_P2_EMERGING,0,1,0,6,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,SEO_P1_HIGH,0,11,0,52.27,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,SEO_P2_EMERGING,0,1,0,86,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhism-for-beginners/,SEO_P1_HIGH,0,128,0,45.02,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhism-for-beginners/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/anatta/,SEO_P2_EMERGING,0,4,0,38.75,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/anatta/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/anicca/,SEO_P2_EMERGING,0,1,0,71,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/anicca/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/compassion/,SEO_P2_EMERGING,0,4,0,76.5,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/compassion/,NOT_AVAILABLE,true,NOT_VERIFIED,HIGH,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,SEO_P1_HIGH,0,109,0,55.53,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,NOT_AVAILABLE,true,NOT_VERIFIED,HIGH,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,SEO_P2_EMERGING,0,7,0,52.86,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/dukkha/,NOT_AVAILABLE,true,NOT_VERIFIED,HIGH,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/,SEO_P2_EMERGING,0,9,0,80.11,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/karma/,SEO_P2_EMERGING,0,3,0,9,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/karma/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/karuna/,SEO_P2_EMERGING,0,0,0,NOT_AVAILABLE,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/karuna/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/metta/,SEO_P1_HIGH,0,10,0,69.6,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/metta/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,SEO_P2_EMERGING,0,2,0,32,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,SEO_P2_EMERGING,0,5,0,57.2,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/nirvana/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,SEO_P2_EMERGING,0,13,0,56.54,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/sangha/,SEO_P2_EMERGING,0,6,0,72.33,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/sangha/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/sati/,SEO_P1_HIGH,1,2,0.5,73,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/sati/,NOT_AVAILABLE,true,NOT_VERIFIED,HIGH,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-dictionary/sutta/,SEO_P2_EMERGING,0,27,0,16.63,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-dictionary/sutta/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/buddhist-resources/,SEO_P2_EMERGING,0,2,0,85,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/buddhist-resources/,NOT_AVAILABLE,true,NOT_VERIFIED,HIGH,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,SEO_P2_EMERGING,0,5,0,4.8,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,SEO_P2_EMERGING,0,1,0,7,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,SEO_P2_EMERGING,0,2,0,7,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/dhammapada-reflections/,SEO_P2_EMERGING,0,2,0,27,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/dhammapada-reflections/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,SEO_P2_EMERGING,0,0,0,NOT_AVAILABLE,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,SEO_P2_EMERGING,0,2,0,5,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/eightfold-path/,SEO_P1_HIGH,0,21,0,27.76,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/eightfold-path/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/four-noble-truths/,SEO_P2_EMERGING,0,8,0,23.5,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/four-noble-truths/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/,SEO_P2_EMERGING,0,3,0,4.33,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/,NOT_AVAILABLE,true,NOT_VERIFIED,HIGH,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/questions-about-buddhism/,SEO_P2_EMERGING,0,4,0,41.25,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/questions-about-buddhism/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,SEO_P2_EMERGING,0,5,0,21.8,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,SEO_P2_EMERGING,0,0,0,NOT_AVAILABLE,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,SEO_P2_EMERGING,0,0,0,NOT_AVAILABLE,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/sutta-for-daily-life/,SEO_P2_EMERGING,0,0,0,NOT_AVAILABLE,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/sutta-for-daily-life/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,SEO_P2_EMERGING,0,1,0,7,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,SEO_P2_EMERGING,0,39,0,12.77,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,SEO_P1_HIGH,1,4,0.25,6.75,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,SEO_P2_EMERGING,0,0,0,NOT_AVAILABLE,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,NOT_AVAILABLE,true,NOT_VERIFIED,LOW,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,SEO_P2_EMERGING,0,0,0,NOT_AVAILABLE,2026-06-23 to 2026-08-18; Web; Page aggregation,NOT_AVAILABLE_QUERY×PAGE,NOT_AVAILABLE_QUERY×PAGE,NOT_VERIFIED,https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,NOT_AVAILABLE,true,NOT_VERIFIED,MEDIUM,2026-08-24T04:01:12.853Z,Investigate sustained change; do not auto-rollback on short-term fluctuation
