"URL","Path","Page family","Protected role","Protected owner","Protected index state","Built","Expected live status","Current live status","Status match","Expected canonical","Live canonical","Canonical match","Live build parity","AdSense runtime count","Manual slot count","GSC signal","Readiness","Evidence","Action"
"https://echobuddha.com/articles/what-is-sangha-buddhist-community/","/articles/what-is-sangha-buddhist-community/","Articles","PRIMARY_PILLAR","https://echobuddha.com/articles/what-is-sangha-buddhist-community/","indexable","Yes","200","200","PASS","https://echobuddha.com/articles/what-is-sangha-buddhist-community/","https://echobuddha.com/articles/what-is-sangha-buddhist-community/","PASS","PASS — EXACT","0","0","0 clicks; 69 impressions; position 81.51; EMERGING WINNER","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/authors/echo-buddha-editorial/","/authors/echo-buddha-editorial/","Trust / policy","TRUST_POLICY","https://echobuddha.com/about/","indexable","Yes","200","200","PASS","https://echobuddha.com/authors/echo-buddha-editorial/","https://echobuddha.com/authors/echo-buddha-editorial/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/buddhist-sources-and-citations/","/buddhist-sources-and-citations/","Trust / policy","TRUST_POLICY","https://echobuddha.com/about/","indexable","Yes","200","200","PASS","https://echobuddha.com/buddhist-sources-and-citations/","https://echobuddha.com/buddhist-sources-and-citations/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 36; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/contact/","/contact/","Trust / policy","TRUST_POLICY","https://echobuddha.com/about/","indexable","Yes","200","200","PASS","https://echobuddha.com/contact/","https://echobuddha.com/contact/","PASS","PASS — EXACT","0","0","0 clicks; 3 impressions; position 8; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/corrections/","/corrections/","Trust / policy","TRUST_POLICY","https://echobuddha.com/about/","indexable","Yes","200","200","PASS","https://echobuddha.com/corrections/","https://echobuddha.com/corrections/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 8; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/anger-as-a-signal/","/daily-reflections/anger-as-a-signal/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/anger-as-a-signal/","https://echobuddha.com/daily-reflections/anger-as-a-signal/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 30; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/begin-again-without-shame/","/daily-reflections/begin-again-without-shame/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/begin-again-without-shame/","https://echobuddha.com/daily-reflections/begin-again-without-shame/","PASS","PASS — EXACT","0","0","0 clicks; 2 impressions; position 40.5; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/compassion-begins-nearby/","/daily-reflections/compassion-begins-nearby/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/compassion-begins-nearby/","https://echobuddha.com/daily-reflections/compassion-begins-nearby/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/enough-for-this-moment/","/daily-reflections/enough-for-this-moment/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/enough-for-this-moment/","https://echobuddha.com/daily-reflections/enough-for-this-moment/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/evening-release/","/daily-reflections/evening-release/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/evening-release/","https://echobuddha.com/daily-reflections/evening-release/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/family-patience/","/daily-reflections/family-patience/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/family-patience/","https://echobuddha.com/daily-reflections/family-patience/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/forgiveness-without-approval/","/daily-reflections/forgiveness-without-approval/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/forgiveness-without-approval/","https://echobuddha.com/daily-reflections/forgiveness-without-approval/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/gratitude-for-change/","/daily-reflections/gratitude-for-change/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/gratitude-for-change/","https://echobuddha.com/daily-reflections/gratitude-for-change/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 26; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/gratitude-notices-enough/","/daily-reflections/gratitude-notices-enough/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/gratitude-notices-enough/","https://echobuddha.com/daily-reflections/gratitude-notices-enough/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/impermanence-softens-clinging/","/daily-reflections/impermanence-softens-clinging/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/impermanence-softens-clinging/","https://echobuddha.com/daily-reflections/impermanence-softens-clinging/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 24; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/","/daily-reflections/","Daily Reflections","HUB","https://echobuddha.com/daily-reflections/","indexable","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/","https://echobuddha.com/daily-reflections/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/kindness-with-boundaries/","/daily-reflections/kindness-with-boundaries/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/kindness-with-boundaries/","https://echobuddha.com/daily-reflections/kindness-with-boundaries/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/let-the-feeling-pass/","/daily-reflections/let-the-feeling-pass/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/let-the-feeling-pass/","https://echobuddha.com/daily-reflections/let-the-feeling-pass/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/letting-go-keeps-care/","/daily-reflections/letting-go-keeps-care/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/letting-go-keeps-care/","https://echobuddha.com/daily-reflections/letting-go-keeps-care/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/listen-before-answering/","/daily-reflections/listen-before-answering/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/listen-before-answering/","https://echobuddha.com/daily-reflections/listen-before-answering/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/","/daily-reflections/metta-for-a-difficult-person/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/","https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/mindful-work/","/daily-reflections/mindful-work/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/mindful-work/","https://echobuddha.com/daily-reflections/mindful-work/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/morning-intention/","/daily-reflections/morning-intention/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/morning-intention/","https://echobuddha.com/daily-reflections/morning-intention/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/notice-before-fixing/","/daily-reflections/notice-before-fixing/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/notice-before-fixing/","https://echobuddha.com/daily-reflections/notice-before-fixing/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/one-honest-breath/","/daily-reflections/one-honest-breath/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/one-honest-breath/","https://echobuddha.com/daily-reflections/one-honest-breath/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/one-step-on-the-path/","/daily-reflections/one-step-on-the-path/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/one-step-on-the-path/","https://echobuddha.com/daily-reflections/one-step-on-the-path/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/patience-before-anger-speaks/","/daily-reflections/patience-before-anger-speaks/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/patience-before-anger-speaks/","https://echobuddha.com/daily-reflections/patience-before-anger-speaks/","PASS","PASS — EXACT","0","0","0 clicks; 5 impressions; position 43.6; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/rest-without-escape/","/daily-reflections/rest-without-escape/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/rest-without-escape/","https://echobuddha.com/daily-reflections/rest-without-escape/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 25; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/see-the-conditions/","/daily-reflections/see-the-conditions/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/see-the-conditions/","https://echobuddha.com/daily-reflections/see-the-conditions/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/simple-goodwill/","/daily-reflections/simple-goodwill/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/simple-goodwill/","https://echobuddha.com/daily-reflections/simple-goodwill/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/","/daily-reflections/small-actions-shape-the-mind/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/","https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 33; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/soften-the-inner-argument/","/daily-reflections/soften-the-inner-argument/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/soften-the-inner-argument/","https://echobuddha.com/daily-reflections/soften-the-inner-argument/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/","/daily-reflections/speech-can-reduce-suffering/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/","https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/the-first-truth-is-kind/","/daily-reflections/the-first-truth-is-kind/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/the-first-truth-is-kind/","https://echobuddha.com/daily-reflections/the-first-truth-is-kind/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/thoughts-are-visitors/","/daily-reflections/thoughts-are-visitors/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/thoughts-are-visitors/","https://echobuddha.com/daily-reflections/thoughts-are-visitors/","PASS","PASS — EXACT","0","0","0 clicks; 5 impressions; position 4; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/daily-reflections/today/","/daily-reflections/today/","Daily Reflections","PREEXISTING_NOINDEX_OR_ERROR_ROLE","N/A","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/today/","https://echobuddha.com/daily-reflections/today/","PASS","PASS — EXPECTED UTC ROTATION NORMALIZED","0","0","0 clicks; 9 impressions; position 18.11; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT; EXPECTED_UTC_ROTATION_NORMALIZATION","Protect; no change"
"https://echobuddha.com/daily-reflections/walking-as-practice/","/daily-reflections/walking-as-practice/","Daily Reflections","RECURRING_USER_CONTENT","https://echobuddha.com/daily-reflections/","noindex, follow","Yes","200","200","PASS","https://echobuddha.com/daily-reflections/walking-as-practice/","https://echobuddha.com/daily-reflections/walking-as-practice/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 27; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/disclaimer/","/disclaimer/","Trust / policy","TRUST_POLICY","https://echobuddha.com/about/","indexable","Yes","200","200","PASS","https://echobuddha.com/disclaimer/","https://echobuddha.com/disclaimer/","PASS","PASS — EXACT","0","0","0 clicks; 2 impressions; position 9; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/editorial-policy/","/editorial-policy/","Trust / policy","TRUST_POLICY","https://echobuddha.com/about/","indexable","Yes","200","200","PASS","https://echobuddha.com/editorial-policy/","https://echobuddha.com/editorial-policy/","PASS","PASS — EXACT","0","0","0 clicks; 4 impressions; position 11.75; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/how-echo-buddha-creates-content/","/how-echo-buddha-creates-content/","Trust / policy","TRUST_POLICY","https://echobuddha.com/about/","indexable","Yes","200","200","PASS","https://echobuddha.com/how-echo-buddha-creates-content/","https://echobuddha.com/how-echo-buddha-creates-content/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 48; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/","/","Homepage","HUB","https://echobuddha.com/","indexable","Yes","200","200","PASS","https://echobuddha.com/","https://echobuddha.com/","PASS","PASS — EXACT","0","0","4 clicks; 46 impressions; position 5.35; INSUFFICIENT DATA","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/","/learn/buddhism-101/a-simple-daily-buddhist-practice/","Learn","PRACTICAL_APPLICATION","https://echobuddha.com/learn/buddhism-for-beginners/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/","https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/","/learn/buddhism-101/dependent-origination-explained/","Learn","BEGINNER_FOUNDATION","https://echobuddha.com/learn/buddhism-101/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/","https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/","/learn/buddhism-101/five-aggregates-buddhism/","Learn","SUPPORTING_EXPLANATION","https://echobuddha.com/learn/buddhism-101/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/","https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/","/learn/buddhism-101/five-hindrances-in-buddhism/","Learn","BEGINNER_FOUNDATION","https://echobuddha.com/learn/buddhism-101/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/","https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/","PASS","PASS — EXACT","0","0","0 clicks; 3 impressions; position 55.33; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/","/learn/buddhism-101/five-precepts-buddhism/","Learn","PRIMARY_PILLAR","https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/","https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/","/learn/buddhism-101/four-brahmaviharas/","Learn","PRIMARY_PILLAR","https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/","https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/","PASS","PASS — EXACT","0","0","0 clicks; 11 impressions; position 60.64; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/","/learn/buddhism-101/how-to-practice-buddhism-at-home/","Learn","PRACTICAL_APPLICATION","https://echobuddha.com/learn/buddhism-for-beginners/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/","https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/","PASS","PASS — EXACT","0","0","0 clicks; 5 impressions; position 17; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/","/learn/buddhism-101/","Learn hubs","HUB","https://echobuddha.com/learn/buddhism-101/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/","https://echobuddha.com/learn/buddhism-101/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/","/learn/buddhism-101/middle-way-explained-for-beginners/","Learn","BEGINNER_FOUNDATION","https://echobuddha.com/learn/buddhism-101/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/","https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/","PASS","PASS — EXACT","0","0","0 clicks; 15 impressions; position 51.33; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/","/learn/buddhism-101/right-livelihood-buddhism/","Learn","PRIMARY_PILLAR","https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/","https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/","PASS","PASS — EXACT","0","0","0 clicks; 3 impressions; position 6.67; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/","/learn/buddhism-101/the-four-noble-truths-explained/","Learn","SUPPORTING_EXPLANATION","https://echobuddha.com/learn/four-noble-truths/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/","https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/","/learn/buddhism-101/the-noble-eightfold-path-explained/","Learn","SUPPORTING_EXPLANATION","https://echobuddha.com/learn/eightfold-path/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/","https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/","/learn/buddhism-101/the-three-jewels-explained/","Learn","SUPPORTING_EXPLANATION","https://echobuddha.com/articles/what-is-sangha-buddhist-community/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/","https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/","PASS","PASS — EXACT","0","0","No latest Page row","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/","/learn/buddhism-101/three-marks-of-existence/","Learn","SUPPORTING_EXPLANATION","https://echobuddha.com/learn/buddhism-101/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/","https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 35; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/","/learn/buddhism-101/threefold-training-sila-samadhi-panna/","Learn","SUPPORTING_EXPLANATION","https://echobuddha.com/learn/eightfold-path/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/","https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/","PASS","PASS — EXACT","0","0","0 clicks; 21 impressions; position 7.14; HIGH-RANK / LOW-CLICK REVIEW","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
"https://echobuddha.com/learn/buddhism-101/what-is-buddhism/","/learn/buddhism-101/what-is-buddhism/","Learn","BEGINNER_FOUNDATION","https://echobuddha.com/learn/buddhism-for-beginners/","indexable","Yes","200","200","PASS","https://echobuddha.com/learn/buddhism-101/what-is-buddhism/","https://echobuddha.com/learn/buddhism-101/what-is-buddhism/","PASS","PASS — EXACT","0","0","0 clicks; 1 impressions; position 50; EARLY DISCOVERY","PASS","BUILD_FACT; LIVE_PRODUCTION_FACT; GSC_FACT","Protect; no change"
