URL,old_protection_tier,new_protection_tier,tier_change,reason,old_momentum,new_momentum,old_query_ownership,new_query_ownership,google_index_verdict,google_coverage_state,google_canonical,evidence_date
https://echobuddha.com/daily-reflections/family-patience/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/family-patience/,2026-08-21
https://echobuddha.com/daily-reflections/forgiveness-without-approval/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/forgiveness-without-approval/,2026-08-21
https://echobuddha.com/daily-reflections/gratitude-for-change/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,2 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/gratitude-for-change/,2026-08-21
https://echobuddha.com/daily-reflections/gratitude-notices-enough/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/gratitude-notices-enough/,2026-08-21
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,2026-08-21
https://echobuddha.com/daily-reflections/,SEO_P1_HIGH,SEO_P1_HIGH,UNCHANGED,1 recovery clicks; 4 recovery impressions; GROWING; PASS/Submitted and indexed,INSUFFICIENT_DATA,GROWING,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/,2026-08-21
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/kindness-with-boundaries/,2026-08-21
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/let-the-feeling-pass/,2026-08-21
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/letting-go-keeps-care/,2026-08-21
https://echobuddha.com/daily-reflections/listen-before-answering/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/listen-before-answering/,2026-08-21
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,2 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,2026-08-21
https://echobuddha.com/daily-reflections/mindful-work/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,NEUTRAL/Excluded by ‘noindex’ tag,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,NEUTRAL,Excluded by ‘noindex’ tag,https://echobuddha.com/daily-reflections/mindful-work/,2026-08-21
https://echobuddha.com/daily-reflections/morning-intention/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/morning-intention/,2026-08-21
https://echobuddha.com/daily-reflections/notice-before-fixing/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/notice-before-fixing/,2026-08-21
https://echobuddha.com/daily-reflections/one-honest-breath/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/one-honest-breath/,2026-08-21
https://echobuddha.com/daily-reflections/one-step-on-the-path/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,NEUTRAL/Excluded by ‘noindex’ tag,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,NEUTRAL,Excluded by ‘noindex’ tag,https://echobuddha.com/daily-reflections/one-step-on-the-path/,2026-08-21
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,5 recovery impressions; 1 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:1,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,2026-08-21
https://echobuddha.com/daily-reflections/rest-without-escape/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/rest-without-escape/,2026-08-21
https://echobuddha.com/daily-reflections/see-the-conditions/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/see-the-conditions/,2026-08-21
https://echobuddha.com/daily-reflections/simple-goodwill/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/simple-goodwill/,2026-08-21
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,2026-08-21
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/soften-the-inner-argument/,2026-08-21
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,2026-08-21
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,SEO_UNKNOWN,SEO_P3_LIMITED,SEO_UNKNOWN → SEO_P3_LIMITED,PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,2026-08-21
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,5 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/thoughts-are-visitors/,2026-08-21
https://echobuddha.com/daily-reflections/today/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,10 recovery impressions; 1 visible primary query owner rows; NEUTRAL/Excluded by ‘noindex’ tag,INSUFFICIENT_DATA,GROWING,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:1,NEUTRAL,Excluded by ‘noindex’ tag,https://echobuddha.com/daily-reflections/today/,2026-08-21
https://echobuddha.com/daily-reflections/walking-as-practice/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,2 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/daily-reflections/walking-as-practice/,2026-08-21
https://echobuddha.com/disclaimer/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,3 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/disclaimer/,2026-08-21
https://echobuddha.com/editorial-policy/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,4 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/editorial-policy/,2026-08-21
https://echobuddha.com/how-echo-buddha-creates-content/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/how-echo-buddha-creates-content/,2026-08-21
https://echobuddha.com/,SEO_P0_CRITICAL,SEO_P0_CRITICAL,UNCHANGED,5 recovery impressions; STRONGLY_GROWING; 1 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,STRONGLY_GROWING,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:1,PASS,Submitted and indexed,https://echobuddha.com/,2026-08-21
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,2026-08-21
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,5 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,2026-08-21
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,12 recovery impressions; 6 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,STABLE,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:6,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,2026-08-21
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,5 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,2026-08-21
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,11 recovery impressions; 2 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,STABLE,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:2,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,2026-08-21
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,11 recovery impressions; 3 visible primary query owner rows; PASS/Submitted and indexed,GROWING,GROWING,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:3,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,2026-08-21
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,10 recovery impressions; 1 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,STABLE,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:1,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,2026-08-21
https://echobuddha.com/learn/buddhism-101/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/,2026-08-21
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,17 recovery impressions; 7 visible primary query owner rows; PASS/Submitted and indexed,GROWING,GROWING,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:7,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,2026-08-21
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,10 recovery impressions; 2 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,STABLE,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:2,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,2026-08-21
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,3 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,2026-08-21
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,2026-08-21
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,3 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,2026-08-21
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,8 recovery impressions; 3 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:3,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,2026-08-21
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,SEO_P2_EMERGING,SEO_P1_HIGH,SEO_P2_EMERGING → SEO_P1_HIGH,55 recovery impressions; STRONGLY_GROWING; 3 visible primary query owner rows; PASS/Submitted and indexed,GROWING,STRONGLY_GROWING,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:3,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,2026-08-21
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,3 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,VISIBLE_SUPPORT:1,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,2026-08-21
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,2 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,2026-08-21
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,2026-08-21
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,SEO_P1_HIGH,SEO_P1_HIGH,UNCHANGED,14 recovery impressions; 2 visible primary query owner rows; PASS/Submitted and indexed; retained stronger historical protection; no one-window downgrade,INSUFFICIENT_DATA,GROWING,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:2,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,2026-08-21
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,2026-08-21
https://echobuddha.com/learn/buddhism-for-beginners/,SEO_P1_HIGH,SEO_P1_HIGH,UNCHANGED,128 recovery impressions; STRONGLY_GROWING; 18 visible primary query owner rows; PASS/Submitted and indexed,STRONGLY_GROWING,STRONGLY_GROWING,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:18,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhism-for-beginners/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/anatta/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,5 recovery impressions; 1 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:1,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/anatta/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/anicca/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,1 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/anicca/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/compassion/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,4 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,VISIBLE_SUPPORT:1,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/compassion/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,SEO_P1_HIGH,SEO_P1_HIGH,UNCHANGED,109 recovery impressions; 22 visible primary query owner rows; PASS/Submitted and indexed,GROWING,STRONGLY_DECLINING,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:22,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,7 recovery impressions; 4 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:4,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/dukkha/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,9 recovery impressions; 4 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:4,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/karma/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,4 recovery impressions; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/karma/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/karuna/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,NEUTRAL/URL is unknown to Google,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,NO_VISIBLE_QUERY_DATA,NEUTRAL,URL is unknown to Google,NOT_REPORTED_BY_URL_INSPECTION,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/metta/,SEO_P1_HIGH,SEO_P1_HIGH,UNCHANGED,10 recovery impressions; 7 visible primary query owner rows; PASS/Submitted and indexed; retained stronger historical protection; no one-window downgrade,INSUFFICIENT_DATA,STABLE,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:7,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/metta/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,2 recovery impressions; 1 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:1,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,5 recovery impressions; 3 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:3,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/nirvana/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,16 recovery impressions; 4 visible primary query owner rows; PASS/Submitted and indexed,GROWING,GROWING,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:4,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,2026-08-21
https://echobuddha.com/learn/buddhist-dictionary/sangha/,SEO_P2_EMERGING,SEO_P2_EMERGING,UNCHANGED,7 recovery impressions; 1 visible primary query owner rows; PASS/Submitted and indexed,INSUFFICIENT_DATA,INSUFFICIENT_VISIBLE_DATA,NO_SEARCH_DATA: query×page join absent,VISIBLE_PRIMARY_OWNER:1,PASS,Submitted and indexed,https://echobuddha.com/learn/buddhist-dictionary/sangha/,2026-08-21
