URL,normalized_current_url,current_inventory_match,clicks,impressions,ctr,position,window,window_name,protection_tier,phase_2_value_score
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,true,0,4,0,3.75,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,true,0,9,0,20.11111111111111,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,true,0,1,0,6,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,43
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,true,0,1,0,8,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,43
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,true,0,8,0,23.75,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,true,0,3,0,9,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,43
https://echobuddha.com/quotes/impermanence/,https://echobuddha.com/quotes/impermanence/,true,0,5,0,9.2,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,49
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,true,0,8,0,16.125,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,44
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,true,0,1,0,48,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,true,0,1,0,6,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,true,0,1,0,7,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,true,0,2,0,11,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,43
https://echobuddha.com/quotes/letting-go/soften-around-stress/,https://echobuddha.com/quotes/letting-go/soften-around-stress/,true,0,2,0,10,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,43
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,true,0,3,0,5,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,true,0,7,0,21.714285714285715,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/meditation/,https://echobuddha.com/quotes/meditation/,true,0,14,0,20.142857142857142,2026-06-23..2026-08-21,recovery,SEO_P1_HIGH,50
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,true,0,1,0,2,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,true,0,1,0,2,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,true,0,4,0,26,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,true,0,2,0,3.5,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,true,0,2,0,2,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,true,0,5,0,24.4,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,true,0,1,0,4,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,45
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,true,0,1,0,60,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,43
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,true,0,6,0,12.166666666666666,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,43
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,true,0,1,0,64,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,true,0,1,0,3,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,true,0,10,0,24.5,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/practice/,https://echobuddha.com/quotes/practice/,true,0,12,0,8.416666666666668,2026-06-23..2026-08-21,recovery,SEO_P1_HIGH,50
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,true,0,2,0,4.5,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,43
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,true,0,1,0,10,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,43
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,true,0,7,0,24.571428571428573,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,true,0,1,0,5,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/renewal/,https://echobuddha.com/quotes/renewal/,true,0,4,0,7,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,49
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,true,0,1,0,9,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/wisdom/,https://echobuddha.com/quotes/wisdom/,true,0,9,0,20.11111111111111,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,50
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,true,0,8,0,8,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,44
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,true,0,1,0,5,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,true,0,1,0,9,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,true,0,4,0,7,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,true,0,8,0,33,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,true,0,3,0,5.666666666666667,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,43
https://echobuddha.com/quotes/wisdom/wise-silence/,https://echobuddha.com/quotes/wisdom/wise-silence/,true,0,2,0,24,2026-06-23..2026-08-21,recovery,SEO_P3_LIMITED,40
https://echobuddha.com/terms-of-use/,https://echobuddha.com/terms-of-use/,true,0,3,0,22.333333333333332,2026-06-23..2026-08-21,recovery,SEO_P2_EMERGING,0
https://echobuddha.com/tools/,https://echobuddha.com/tools/,true,0,13,0,19.76923076923077,2026-06-23..2026-08-21,recovery,SEO_P1_HIGH,76
https://echobuddha.com/articles/right-speech-buddhism/,https://echobuddha.com/articles/right-speech-buddhism/,true,3,377,0.007957559681697613,18.47480106100796,2026-07-25..2026-08-21,latest28,SEO_P0_CRITICAL,78
https://echobuddha.com/quotes/letting-go/,https://echobuddha.com/quotes/letting-go/,true,3,144,0.020833333333333332,12.583333333333334,2026-07-25..2026-08-21,latest28,SEO_P0_CRITICAL,52
https://echobuddha.com/,https://echobuddha.com/,true,2,43,0.046511627906976744,5.372093023255814,2026-07-25..2026-08-21,latest28,SEO_P0_CRITICAL,79
https://echobuddha.com/articles/dhamma-vs-dharma/,https://echobuddha.com/articles/dhamma-vs-dharma/,true,1,281,0.0035587188612099642,12.263345195729537,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,63
https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,https://echobuddha.com/articles/noble-eightfold-path-practical-guide/,true,1,12,0.08333333333333333,43.5,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,63
https://echobuddha.com/daily-reflections/,https://echobuddha.com/daily-reflections/,true,1,4,0.25,9.75,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,73
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,true,1,5,0.2,7.2,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,91
https://echobuddha.com/quotes/compassion/,https://echobuddha.com/quotes/compassion/,true,1,22,0.045454545454545456,38.86363636363637,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,51
https://echobuddha.com/quotes/mindfulness/,https://echobuddha.com/quotes/mindfulness/,true,1,11,0.09090909090909091,16.81818181818182,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,52
https://echobuddha.com/quotes/patience/,https://echobuddha.com/quotes/patience/,true,1,130,0.007692307692307693,18.553846153846155,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,52
https://echobuddha.com/about/,https://echobuddha.com/about/,true,0,13,0,15.538461538461538,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,0
https://echobuddha.com/articles/,https://echobuddha.com/articles/,true,0,7,0,23.857142857142858,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,50
https://echobuddha.com/articles/buddhist-approach-to-anger/,https://echobuddha.com/articles/buddhist-approach-to-anger/,true,0,5,0,5.6,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,70
https://echobuddha.com/articles/buddhist-gratitude-practice/,https://echobuddha.com/articles/buddhist-gratitude-practice/,true,0,1,0,2,2026-07-25..2026-08-21,latest28,SEO_P3_LIMITED,69
https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,https://echobuddha.com/articles/buddhist-teachings-on-forgiveness/,true,0,1,0,45,2026-07-25..2026-08-21,latest28,SEO_P3_LIMITED,69
https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,https://echobuddha.com/articles/buddhist-teachings-on-impermanence/,true,0,2,0,10,2026-07-25..2026-08-21,latest28,SEO_P3_LIMITED,63
https://echobuddha.com/articles/category/buddhist-wisdom/,https://echobuddha.com/articles/category/buddhist-wisdom/,true,0,5,0,37,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,50
https://echobuddha.com/articles/category/meditation/,https://echobuddha.com/articles/category/meditation/,true,0,1,0,5,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,49
https://echobuddha.com/articles/compassion-as-a-daily-discipline/,https://echobuddha.com/articles/compassion-as-a-daily-discipline/,true,0,1,0,31,2026-07-25..2026-08-21,latest28,SEO_P3_LIMITED,63
https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,https://echobuddha.com/articles/compassion-in-buddhism-beginner-guide/,true,0,14,0,45.142857142857146,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,77
https://echobuddha.com/articles/compassion-with-boundaries/,https://echobuddha.com/articles/compassion-with-boundaries/,true,0,15,0,19.533333333333335,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,68
https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,https://echobuddha.com/articles/dhammapada-reflection-what-we-think/,true,0,59,0,7.779661016949152,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,65
https://echobuddha.com/articles/dhammapada-verse-1-meaning/,https://echobuddha.com/articles/dhammapada-verse-1-meaning/,true,0,56,0,6.589285714285714,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,65
https://echobuddha.com/articles/eightfold-path-explained-daily-life/,https://echobuddha.com/articles/eightfold-path-explained-daily-life/,true,0,10,0,11.5,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,68
https://echobuddha.com/articles/eightfold-path-explained/,https://echobuddha.com/articles/eightfold-path-explained/,true,0,9,0,55.44444444444444,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,64
https://echobuddha.com/articles/equanimity-in-buddhism/,https://echobuddha.com/articles/equanimity-in-buddhism/,true,0,5,0,47.6,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,70
https://echobuddha.com/articles/first-week-buddhist-practice/,https://echobuddha.com/articles/first-week-buddhist-practice/,true,0,1,0,39,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,70
https://echobuddha.com/articles/five-precepts-in-daily-life/,https://echobuddha.com/articles/five-precepts-in-daily-life/,true,0,52,0,11.076923076923077,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,73
https://echobuddha.com/articles/four-noble-truths-explained-simply/,https://echobuddha.com/articles/four-noble-truths-explained-simply/,true,0,4,0,12.25,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,61
https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,https://echobuddha.com/articles/how-to-let-go-of-attachment-in-buddhism/,true,0,12,0,19.75,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,71
https://echobuddha.com/articles/how-to-meditate-for-beginners/,https://echobuddha.com/articles/how-to-meditate-for-beginners/,true,0,2,0,4,2026-07-25..2026-08-21,latest28,SEO_P3_LIMITED,69
https://echobuddha.com/articles/how-to-practice-non-attachment/,https://echobuddha.com/articles/how-to-practice-non-attachment/,true,0,7,0,11.714285714285714,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,59
https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,https://echobuddha.com/articles/impermanence-in-buddhism-letting-go/,true,0,6,0,12.333333333333334,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,64
https://echobuddha.com/articles/impermanence-in-buddhism/,https://echobuddha.com/articles/impermanence-in-buddhism/,true,0,4,0,22.5,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,63
https://echobuddha.com/articles/loving-kindness-meditation-guide/,https://echobuddha.com/articles/loving-kindness-meditation-guide/,true,0,2,0,29,2026-07-25..2026-08-21,latest28,SEO_P3_LIMITED,63
https://echobuddha.com/articles/metta-meditation-script/,https://echobuddha.com/articles/metta-meditation-script/,true,0,6,0,64.16666666666666,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,70
https://echobuddha.com/articles/mindful-email-and-texting/,https://echobuddha.com/articles/mindful-email-and-texting/,true,0,5,0,10.2,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,68
https://echobuddha.com/articles/mindful-listening-in-everyday-life/,https://echobuddha.com/articles/mindful-listening-in-everyday-life/,true,0,1,0,7,2026-07-25..2026-08-21,latest28,SEO_P3_LIMITED,65
https://echobuddha.com/articles/non-attachment-in-relationships/,https://echobuddha.com/articles/non-attachment-in-relationships/,true,0,1,0,41,2026-07-25..2026-08-21,latest28,SEO_P3_LIMITED,67
https://echobuddha.com/articles/right-livelihood-modern-life/,https://echobuddha.com/articles/right-livelihood-modern-life/,true,0,3,0,19,2026-07-25..2026-08-21,latest28,SEO_P3_LIMITED,63
https://echobuddha.com/articles/right-speech-examples/,https://echobuddha.com/articles/right-speech-examples/,true,0,3,0,24.333333333333332,2026-07-25..2026-08-21,latest28,SEO_P3_LIMITED,60
https://echobuddha.com/articles/three-poisons-buddhism-explained/,https://echobuddha.com/articles/three-poisons-buddhism-explained/,true,0,70,0,24.228571428571428,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,72
https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,https://echobuddha.com/articles/visiting-a-buddhist-temple-respectfully/,true,0,54,0,26.5,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,72
https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,https://echobuddha.com/articles/what-is-buddhism-beginner-guide/,true,0,6,0,19.166666666666668,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,61
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,https://echobuddha.com/articles/what-is-sangha-buddhist-community/,true,0,3,0,56.666666666666664,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,77
https://echobuddha.com/buddhist-sources-and-citations/,https://echobuddha.com/buddhist-sources-and-citations/,true,0,9,0,33.44444444444444,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/contact/,https://echobuddha.com/contact/,true,0,5,0,5.6,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/corrections/,https://echobuddha.com/corrections/,true,0,1,0,8,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/anger-as-a-signal/,https://echobuddha.com/daily-reflections/anger-as-a-signal/,true,0,1,0,30,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/begin-again-without-shame/,https://echobuddha.com/daily-reflections/begin-again-without-shame/,true,0,2,0,40.5,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/gratitude-for-change/,https://echobuddha.com/daily-reflections/gratitude-for-change/,true,0,1,0,26,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,true,0,1,0,24,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,true,0,1,0,68,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,true,0,5,0,43.6,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/rest-without-escape/,https://echobuddha.com/daily-reflections/rest-without-escape/,true,0,1,0,25,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,true,0,1,0,33,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,https://echobuddha.com/daily-reflections/thoughts-are-visitors/,true,0,5,0,4,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/today/,https://echobuddha.com/daily-reflections/today/,true,0,10,0,16.6,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/daily-reflections/walking-as-practice/,https://echobuddha.com/daily-reflections/walking-as-practice/,true,0,1,0,27,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/disclaimer/,https://echobuddha.com/disclaimer/,true,0,2,0,9,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/editorial-policy/,https://echobuddha.com/editorial-policy/,true,0,4,0,11.75,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/how-echo-buddha-creates-content/,https://echobuddha.com/how-echo-buddha-creates-content/,true,0,1,0,48,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,0
https://echobuddha.com/learn/,https://echobuddha.com/learn/,true,0,3,0,24,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,54
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,true,0,1,0,7,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,72
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,true,0,3,0,9.666666666666666,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,73
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,true,0,5,0,57,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,72
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,true,0,6,0,37,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,79
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,true,0,11,0,60.63636363636363,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,79
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,true,0,6,0,14.666666666666666,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,80
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,true,0,17,0,51.8235294117647,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,73
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,true,0,8,0,6.625,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,79
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,true,0,1,0,9,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,72
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,true,0,5,0,38.6,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,73
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,true,0,55,0,6.6909090909090905,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,74
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,true,0,2,0,65.5,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,72
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,true,0,13,0,60.84615384615385,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,85
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,true,0,1,0,86,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,72
https://echobuddha.com/learn/buddhism-for-beginners/,https://echobuddha.com/learn/buddhism-for-beginners/,true,0,107,0,43.47663551401869,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,90
https://echobuddha.com/learn/buddhist-dictionary/anatta/,https://echobuddha.com/learn/buddhist-dictionary/anatta/,true,0,3,0,21,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,78
https://echobuddha.com/learn/buddhist-dictionary/anicca/,https://echobuddha.com/learn/buddhist-dictionary/anicca/,true,0,1,0,71,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,72
https://echobuddha.com/learn/buddhist-dictionary/compassion/,https://echobuddha.com/learn/buddhist-dictionary/compassion/,true,0,3,0,76.33333333333333,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,72
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,https://echobuddha.com/learn/buddhist-dictionary/dhamma/,true,0,17,0,47.11764705882353,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,81
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,https://echobuddha.com/learn/buddhist-dictionary/dukkha/,true,0,1,0,5,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,73
https://echobuddha.com/learn/buddhist-dictionary/karma/,https://echobuddha.com/learn/buddhist-dictionary/karma/,true,0,4,0,8.25,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,72
https://echobuddha.com/learn/buddhist-dictionary/metta/,https://echobuddha.com/learn/buddhist-dictionary/metta/,true,0,1,0,9,2026-07-25..2026-08-21,latest28,SEO_P1_HIGH,85
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,https://echobuddha.com/learn/buddhist-dictionary/nirvana/,true,0,1,0,8,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,79
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,true,0,16,0,56.5625,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,73
https://echobuddha.com/learn/buddhist-dictionary/sangha/,https://echobuddha.com/learn/buddhist-dictionary/sangha/,true,0,4,0,62,2026-07-25..2026-08-21,latest28,SEO_P2_EMERGING,79
