url,family,robots,canonical,indexable,in_sitemap,result
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,Quote story,"noindex, follow",https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,no,no,pass
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,Quote story,,https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,yes,yes,pass
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,Quote story,,https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,yes,yes,pass
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,Quote story,,https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,yes,yes,pass
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,Quote story,"noindex, follow",https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,no,no,pass
https://echobuddha.com/quotes/letting-go/,Quote category,,https://echobuddha.com/quotes/letting-go/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,Quote story,,https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,Quote story,,https://echobuddha.com/quotes/letting-go/caring-without-clinging/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,Quote story,,https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,Quote story,"noindex, follow",https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,no,no,pass
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,Quote story,"noindex, follow",https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,no,no,pass
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,Quote story,,https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,Quote story,,https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,Quote story,,https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,Quote story,,https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,Quote story,"noindex, follow",https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,no,no,pass
https://echobuddha.com/quotes/letting-go/soften-around-stress/,Quote story,,https://echobuddha.com/quotes/letting-go/soften-around-stress/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,Quote story,"noindex, follow",https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,no,no,pass
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,Quote story,,https://echobuddha.com/quotes/letting-go/where-attachment-begins/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,Quote story,,https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,yes,yes,pass
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,Quote story,"noindex, follow",https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,no,no,pass
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,Quote story,,https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,yes,yes,pass
https://echobuddha.com/quotes/meditation/,Quote category,,https://echobuddha.com/quotes/meditation/,yes,yes,pass
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,Quote story,,https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,yes,yes,pass
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,Quote story,"noindex, follow",https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,no,no,pass
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,Quote story,"noindex, follow",https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,no,no,pass
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,Quote story,,https://echobuddha.com/quotes/meditation/few-quiet-minutes/,yes,yes,pass
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,Quote story,,https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,yes,yes,pass
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,Quote story,,https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,yes,yes,pass
https://echobuddha.com/quotes/meditation/meditation-is-returning/,Quote story,,https://echobuddha.com/quotes/meditation/meditation-is-returning/,yes,yes,pass
https://echobuddha.com/quotes/meditation/one-honest-breath/,Quote story,,https://echobuddha.com/quotes/meditation/one-honest-breath/,yes,yes,pass
https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,Quote story,,https://echobuddha.com/quotes/meditation/silence-is-not-empty-when-the-heart-is-listening/,yes,yes,pass
https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,Quote story,"noindex, follow",https://echobuddha.com/quotes/meditation/sit-with-the-day-as-it-is-before-asking/,no,no,pass
https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,Quote story,,https://echobuddha.com/quotes/meditation/sit-without-demanding-silence-and-the-mind-will-teach/,yes,yes,pass
https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,Quote story,"noindex, follow",https://echobuddha.com/quotes/meditation/the-bell-fades-but-careful-listening-can-continue/,no,no,pass
https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,Quote story,,https://echobuddha.com/quotes/meditation/the-cushion-is-a-place-to-practice-returning-not/,yes,yes,pass
https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,Quote story,"noindex, follow",https://echobuddha.com/quotes/meditation/when-stillness-feels-impossible-begin-by-noticing-the-restlessness/,no,no,pass
https://echobuddha.com/quotes/mindfulness/,Quote category,,https://echobuddha.com/quotes/mindfulness/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,Quote story,,https://echobuddha.com/quotes/mindfulness/a-peaceful-mind-begins-with-one-honest-breath/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,Quote story,"noindex, follow",https://echobuddha.com/quotes/mindfulness/a-wandering-mind-is-not-a-failed-mind-it/,no,no,pass
https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,Quote story,"noindex, follow",https://echobuddha.com/quotes/mindfulness/awareness-begins-when-hurry-loosens-its-hold/,no,no,pass
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,Quote story,,https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,Quote story,"noindex, follow",https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,no,no,pass
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,Quote story,,https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,Quote story,,https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,Quote story,,https://echobuddha.com/quotes/mindfulness/listen-before-answering/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,Quote story,"noindex, follow",https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,no,no,pass
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,Quote story,,https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,Quote story,,https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,Quote story,,https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,Quote story,,https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,Quote story,,https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,Quote story,,https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,yes,yes,pass
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,Quote story,"noindex, follow",https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,no,no,pass
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,Quote story,,https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,yes,yes,pass
https://echobuddha.com/quotes/patience/,Quote category,,https://echobuddha.com/quotes/patience/,yes,yes,pass
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,Quote story,"noindex, follow",https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,no,no,pass
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,Quote story,,https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,yes,yes,pass
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,Quote story,,https://echobuddha.com/quotes/patience/family-kindness-and-patience/,yes,yes,pass
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,Quote story,,https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,yes,yes,pass
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,Quote story,,https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,yes,yes,pass
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,Quote story,,https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,yes,yes,pass
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,Quote story,"noindex, follow",https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,no,no,pass
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,Quote story,,https://echobuddha.com/quotes/patience/patience-softens-the-wait/,yes,yes,pass
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,Quote story,"noindex, follow",https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,no,no,pass
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,Quote story,"noindex, follow",https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,no,no,pass
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,Quote story,"noindex, follow",https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,no,no,pass
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,Quote story,,https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,yes,yes,pass
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,Quote story,,https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,yes,yes,pass
https://echobuddha.com/quotes/practice/,Quote category,,https://echobuddha.com/quotes/practice/,yes,yes,pass
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,Quote story,"noindex, follow",https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,no,no,pass
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,Quote story,"noindex, follow",https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,no,no,pass
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,Quote story,"noindex, follow",https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,no,no,pass
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,Quote story,"noindex, follow",https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,no,no,pass
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,Quote story,,https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,yes,yes,pass
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,Quote story,,https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,yes,yes,pass
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,Quote story,,https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,yes,yes,pass
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,Quote story,,https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,yes,yes,pass
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,Quote story,,https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,yes,yes,pass
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,Quote story,,https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,yes,yes,pass
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,Quote story,,https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,yes,yes,pass
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,Quote story,"noindex, follow",https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,no,no,pass
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,Quote story,,https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,yes,yes,pass
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,Quote story,,https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,yes,yes,pass
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,Quote story,,https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,yes,yes,pass
https://echobuddha.com/quotes/renewal/,Quote category,,https://echobuddha.com/quotes/renewal/,yes,yes,pass
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,Quote story,"noindex, follow",https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,no,no,pass
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,Quote story,,https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,yes,yes,pass
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,Quote story,,https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,yes,yes,pass
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,Quote story,,https://echobuddha.com/quotes/renewal/begin-again-without-shame/,yes,yes,pass
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,Quote story,,https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,yes,yes,pass
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,Quote story,"noindex, follow",https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,no,no,pass
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,Quote story,"noindex, follow",https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,no,no,pass
https://echobuddha.com/quotes/renewal/evening-release-reflection/,Quote story,,https://echobuddha.com/quotes/renewal/evening-release-reflection/,yes,yes,pass
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,Quote story,,https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,yes,yes,pass
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,Quote story,"noindex, follow",https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,no,no,pass
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,Quote story,,https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,yes,yes,pass
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,Quote story,,https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,yes,yes,pass
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,Quote story,"noindex, follow",https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,no,no,pass
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,Quote story,,https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,yes,yes,pass
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,Quote story,,https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/,Quote category,,https://echobuddha.com/quotes/wisdom/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,Quote story,,https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,Quote story,"noindex, follow",https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,no,no,pass
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,Quote story,,https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,Quote story,,https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,Quote story,,https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,Quote story,,https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,Quote story,"noindex, follow",https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,no,no,pass
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,Quote story,,https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,Quote story,"noindex, follow",https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,no,no,pass
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,Quote story,,https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,Quote story,,https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,Quote story,"noindex, follow",https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,no,no,pass
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,Quote story,,https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,Quote story,,https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,Quote story,"noindex, follow",https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,no,no,pass
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,Quote story,,https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,Quote story,,https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,Quote story,,https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,yes,yes,pass
https://echobuddha.com/quotes/wisdom/wise-silence/,Quote story,,https://echobuddha.com/quotes/wisdom/wise-silence/,yes,yes,pass
https://echobuddha.com/search/,Utility,"noindex, follow",https://echobuddha.com/search/,no,no,pass
https://echobuddha.com/start-here/,Utility,,https://echobuddha.com/start-here/,yes,yes,pass
https://echobuddha.com/terms-of-use/,Trust,,https://echobuddha.com/terms-of-use/,yes,yes,pass
https://echobuddha.com/tools/,Utility,,https://echobuddha.com/tools/,yes,yes,pass
