url,family,schema_types,json_parse_errors,result
https://echobuddha.com/quotes/mindfulness/begin-the-day-with-awareness/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/give-one-ordinary-task-the-dignity-of-your-full/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/gratitude-notices-enough/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/ground-yourself-gently/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/listen-before-answering/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/listen-to-the-moment-before-filling-it-with-your/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/notice-what-is-here-before-deciding-what-it-means/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/one-mindful-pause-can-change-the-direction-of-an/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/peace-begins-with-attention/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/peace-grows-when-attention-stops-running-ahead-of-the/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/present-moment-one-step/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/return-to-the-breath-before-you-return-to-the/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/the-more-clearly-you-notice-life-the-less-carelessly/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/mindfulness/the-present-moment-asks-for-your-attention-not-your/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/,Quote category,CollectionPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/a-difficult-moment-becomes-heavier-when-we-demand-that/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/be-patient-with-the-part-of-you-that-is/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/family-kindness-and-patience/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/growth-is-quiet-work-often-invisible-until-the-season/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/not-every-delay-is-an-obstacle-some-are-invitations/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/patience-is-the-strength-to-remain-present-while-life/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/patience-makes-room-for-truth-to-arrive-without-force/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/patience-softens-the-wait/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/some-answers-become-clear-only-after-the-mind-stops/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/stay-gentle-with-beginnings-they-are-carrying-more-than/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/the-path-unfolds-at-the-pace-of-sincere-practice/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/wait-long-enough-for-the-first-reaction-to-become/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/patience/when-anger-rises-pause-long-enough-to-see-the/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/,Quote category,CollectionPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/a-peaceful-life-is-built-from-peaceful-moments-practiced/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/begin-with-what-is-possible-then-return-tomorrow/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/bring-the-teaching-into-the-place-where-you-are/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/daily-practice-turns-understanding-from-an-idea-into-a/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/do-not-wait-to-feel-ready-before-choosing-what/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/eightfold-path-daily-choices/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/mindfulness-at-work-breath/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/practice-becomes-real-when-it-enters-your-speech-and/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/right-intention-turns-the-heart/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/small-actions-shape-the-mind/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/the-path-is-not-far-away-it-is-the/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/the-path-is-shaped-by-what-you-repeat-when/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/the-smallest-wholesome-action-is-larger-than-the-finest/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/walk-slowly-enough-to-notice-where-your-life-is/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/practice/your-next-response-is-always-part-of-the-path/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/,Quote category,CollectionPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/a-mistake-becomes-a-teacher-when-honesty-enters-the/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/a-new-direction-can-start-with-one-different-choice/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/begin-again-gently-the-breath-is-always-willing/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/begin-again-without-shame/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/begin-again-without-turning-yesterday-into-a-sentence/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/do-not-confuse-an-old-pattern-with-an-unchangeable/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/each-conscious-breath-is-a-small-vote-for-beginning/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/evening-release-reflection/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/gentle-hope-keeps-walking/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/hope-can-be-quiet-and-still-keep-walking/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/morning-is-not-the-only-time-a-life-can/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/one-calm-morning-intention/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/repair-what-you-can-forgive-what-you-cannot-redo/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/the-path-welcomes-your-return-more-often-than-pride/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/renewal/you-are-allowed-to-learn-slowly-and-still-be/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/,Quote category,CollectionPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/a-clear-mind-can-hold-two-truths-without-rushing/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/a-useful-truth-is-carried-with-humility-not-used/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/contentment-with-what-is-here/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/difficult-people-and-boundaries/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/karma-begins-in-intention/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/knowing-when-not-to-speak-is-also-a-form/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/learn-from-discomfort-without-turning-suffering-into-an-identity/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/right-speech-with-kindness/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/see-the-conditions-behind-an-action-and-blame-may/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/simplicity-clears-the-room/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/the-lesson-repeats-until-attention-replaces-habit/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/the-wise-heart-changes-course-when-clearer-seeing-arrives/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/understanding-suffering-honestly/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/what-feels-urgent-is-not-always-what-matters-most/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/wisdom-is-less-interested-in-winning-than-in-ending/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/wisdom-is-the-art-of-meeting-life-without-adding/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/wisdom-sees-clearly/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/wisdom-sees-the-whole-fire-not-only-the-spark/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/quotes/wisdom/wise-silence/,Quote story,WebPage|BreadcrumbList,0,pass_syntax
https://echobuddha.com/search/,Utility,,0,no_json_ld
https://echobuddha.com/start-here/,Utility,CollectionPage|BreadcrumbList|FAQPage,0,pass_syntax
https://echobuddha.com/terms-of-use/,Trust,WebPage,0,pass_syntax
https://echobuddha.com/tools/,Utility,CollectionPage|BreadcrumbList,0,pass_syntax
