URL,page family,responsible entity,attribution type,displayed author,author type,profile URL,reviewer,reviewer basis,datePublished,dateModified,provenance certainty,schema status,owner input required?,validation
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/listen-before-answering/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/mindful-work/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/morning-intention/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/notice-before-fixing/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/one-honest-breath/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/one-step-on-the-path/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/rest-without-escape/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/see-the-conditions/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/simple-goodwill/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/daily-reflections/today/,DAILY_REFLECTION_UTILITY,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/daily-reflections/walking-as-practice/,DAILY_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/disclaimer/,TRUST_LEGAL,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/editorial-policy/,TRUST_LEGAL,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/how-echo-buddha-creates-content/,TRUST_LEGAL,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/learn/,LEARN_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/learn/buddhism-101/,LEARN_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/what-is-karma-in-buddhism/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/what-is-mindfulness/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-101/who-was-the-buddha/,BUDDHISM_101,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhism-for-beginners/,LEARN_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/,LEARN_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/anatta/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/anicca/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/compassion/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/dhamma/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/dukkha/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/karma/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/karuna/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/metta/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/sangha/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/sati/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-dictionary/sutta/,BUDDHIST_DICTIONARY,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/buddhist-resources/,LEARN_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/,LEARN_HUB,Echo Buddha,NO_BYLINE_EXPECTED,NONE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,AUTOMATED_PROCESS_VERIFIED_OR_NOT_APPLICABLE,PASS_NO_AUTHOR_EXPECTED,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,DHAMMAPADA_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,DHAMMAPADA_REFLECTION,Echo Buddha,ORGANIZATION_AUTHORED,Echo Buddha Editorial,Organization,/authors/echo-buddha-editorial/,NONE_CLAIMED,NOT_APPLICABLE,NOT_STORED_FOR_FAMILY,NOT_STORED_FOR_FAMILY,MIXED_WORKFLOW_VERIFIED; responsible entity verified; sentence-level legacy provenance not inferred,PASS,NO,PASS
