URL,before author,after author,before author URL,after author URL,before source status,after source status,dates corrected?,schema corrected?,trust-page relationship,reason
https://echobuddha.com/articles/what-is-sangha-buddhist-community/,Echo Buddha Editorial,Echo Buddha Editorial,/authors/echo-buddha-editorial/,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,VISIBLE_LABEL_REVIEWED_TO_UPDATED; DATE_VALUES_UNCHANGED,NO_SCHEMA_CHANGE_REQUIRED,/authors/echo-buddha-editorial/,Align public language and date semantics with truthful governance
https://echobuddha.com/authors/echo-buddha-editorial/,NO_BYLINE_EXPECTED,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,TRUST_POLICY_PRESENT,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,NO_SCHEMA_CHANGE_REQUIRED,/editorial-policy/ via page or footer,Align public language and date semantics with truthful governance
https://echobuddha.com/buddhist-sources-and-citations/,NO_BYLINE_EXPECTED,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,TRUST_POLICY_PRESENT,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,NO_SCHEMA_CHANGE_REQUIRED,/editorial-policy/ via page or footer,Align public language and date semantics with truthful governance
https://echobuddha.com/corrections/,NO_BYLINE_EXPECTED,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,TRUST_POLICY_PRESENT,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,NO_SCHEMA_CHANGE_REQUIRED,/editorial-policy/ via page or footer,Align public language and date semantics with truthful governance
https://echobuddha.com/daily-reflections/anger-as-a-signal/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/begin-again-without-shame/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/compassion-begins-nearby/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/enough-for-this-moment/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/evening-release/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/family-patience/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/forgiveness-without-approval/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/gratitude-for-change/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/gratitude-notices-enough/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/impermanence-softens-clinging/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/kindness-with-boundaries/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/let-the-feeling-pass/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/letting-go-keeps-care/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/listen-before-answering/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/metta-for-a-difficult-person/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/mindful-work/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/morning-intention/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/notice-before-fixing/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/one-honest-breath/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/one-step-on-the-path/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/patience-before-anger-speaks/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/rest-without-escape/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/see-the-conditions/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/simple-goodwill/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/small-actions-shape-the-mind/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/soften-the-inner-argument/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/speech-can-reduce-suffering/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/the-first-truth-is-kind/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/thoughts-are-visitors/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/daily-reflections/walking-as-practice/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,TRUST_POLICY_STRENGTHENED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/editorial-policy/,NO_BYLINE_EXPECTED,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,TRUST_POLICY_PRESENT,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,YES_REMOVED_UNEXPECTED_POLICY_AUTHOR,/editorial-policy/ via page or footer,Policy/utility ownership does not require a content byline
https://echobuddha.com/how-echo-buddha-creates-content/,NO_BYLINE_EXPECTED,NO_BYLINE_EXPECTED,NOT_APPLICABLE,NOT_APPLICABLE,TRUST_POLICY_PRESENT,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,YES_REMOVED_UNEXPECTED_POLICY_AUTHOR,/editorial-policy/ via page or footer,Policy/utility ownership does not require a content byline
https://echobuddha.com/learn/buddhism-101/a-simple-daily-buddhist-practice/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/dependent-origination-explained/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/five-aggregates-buddhism/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/five-hindrances-in-buddhism/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/five-precepts-buddhism/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/four-brahmaviharas/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/how-to-practice-buddhism-at-home/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/middle-way-explained-for-beginners/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/right-livelihood-buddhism/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/the-four-noble-truths-explained/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/the-noble-eightfold-path-explained/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/the-three-jewels-explained/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/three-marks-of-existence/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/threefold-training-sila-samadhi-panna/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/what-is-buddhism/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
https://echobuddha.com/learn/buddhism-101/what-is-impermanence/,NOT_VISIBLY_DISPLAYED,Echo Buddha Editorial,SCHEMA_ONLY,/authors/echo-buddha-editorial/,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_VISIBLE_ON_SOME_TEMPLATES,SOURCE_CONTEXT_PRESENT; INTERNAL_ROLE_LANGUAGE_REMOVED,NOT_APPLICABLE,VISIBLE_CONTENT_NOW_MATCHES_EXISTING_ORGANIZATION_AUTHOR,/authors/echo-buddha-editorial/,Make responsible editorial entity visible without inventing a human
