URL,schema type,author,author type,author URL,publisher,datePublished,dateModified,visible match,errors,final status
https://echobuddha.com/learn/buddhist-dictionary/karma/,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/buddhist-dictionary/karuna/,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/buddhist-dictionary/metta/,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/buddhist-dictionary/mindfulness/,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/buddhist-dictionary/nirvana/,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/buddhist-dictionary/pali-canon/,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/buddhist-dictionary/sangha/,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/buddhist-dictionary/sati/,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/buddhist-dictionary/sutta/,Article | BreadcrumbList | DefinedTerm,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/dhammapada-reflections/avoid-evil-do-good-purify-the-mind/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/dhammapada-reflections/better-than-a-thousand-empty-words/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/dhammapada-reflections/hatred-is-not-ended-by-hatred/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/dhammapada-reflections/peace-comes-from-a-trained-mind/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/dhammapada-reflections/the-mind-leads-all-things/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/eightfold-path/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/four-noble-truths/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/sutta-for-daily-life/buddhas-teaching-on-patience/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/sutta-for-daily-life/dhammacakkappavattana-sutta-four-noble-truths/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/sutta-for-daily-life/how-to-read-a-buddhist-sutta/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/sutta-for-daily-life/kalama-sutta-and-wise-thinking/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/sutta-for-daily-life/magga-vibhanga-sutta-eightfold-path/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/sutta-for-daily-life/metta-sutta-explained-for-daily-life/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/sutta-for-daily-life/mindfulness-of-breathing-explained-simply/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/learn/sutta-for-daily-life/right-speech-in-daily-life/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/meditation-safety/,WebPage,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/meditation/10-minute-meditation-practice/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/meditation/5-minute-meditation-practice/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/meditation/breathing-meditation/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/meditation/loving-kindness-meditation/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/meditation/meditation-for-beginners/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/meditation/meditation-posture-for-beginners/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/meditation/mindfulness-in-daily-life/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/meditation/walking-meditation/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/meditation/when-meditation-feels-hard/,Article | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/privacy-policy/,PrivacyPolicy,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quote-attribution-policy/,WebPage,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/acceptance-before-next-step/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/anger-asks-for-speed-awareness-asks-for-one-more/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/awareness-does-not-remove-the-storm-it-keeps-you/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/clear-seeing-begins-with-the-courage-to-stop-looking/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/feelings-are-honest-about-their-presence-not-always-about/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/feelings-without-the-wheel/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/look-beneath-the-reaction-and-you-may-find-a/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/name-the-feeling-gently-and-it-may-stop-speaking/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/notice-the-habit-before-trying-to-become-someone-without/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/one-breath-before-anger-replies/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/small-acts-of-attention-can-turn-an-ordinary-day/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/the-body-often-knows-you-are-overwhelmed-before-the/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/thoughts-are-visitors/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/thoughts-pass-without-commanding-you/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/what-you-can-observe-clearly-no-longer-controls-you/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/awareness/when-the-mind-tightens-let-the-body-be-your/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/a-gentle-response-can-end-suffering-that-anger-would/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/before-judging-another-life-remember-how-much-of-your/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/compassion-asks-what-hurts-before-it-asks-who-is/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/compassion-grows-where-judgment-loosens-its-grip/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/compassion-sees-pain-clearly/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/gentle-self-compassion/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/kindness-as-quiet-practice/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/kindness-does-not-need-an-audience-to-become-meaningful/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/let-kindness-be-the-echo-you-leave-in-every/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/let-your-boundaries-be-clear-and-your-heart-remain/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/loving-kindness-without-harm/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/offer-others-the-patience-you-hope-to-receive-on/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/small-kindnesses-often-reach-places-that-advice-cannot/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/the-heart-becomes-spacious-each-time-it-chooses-care/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/to-understand-someone-is-not-to-excuse-harm-it/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/compassion/when-you-cannot-remove-anothers-burden-do-not-add/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/acceptance-begins-where-the-argument-with-change-ends/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/because-this-moment-will-pass-meet-it-while-it/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/change-is-how-life-continues/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/change-takes-nothing-personally-it-simply-continues/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/everything-changes-including-the-part-of-you-that-fears/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/hold-each-day-carefully-knowing-it-cannot-be-held/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/meet-change-softly/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/no-season-is-asked-to-remain-in-order-to/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/the-fading-flower-does-not-make-its-blooming-less/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/the-passing-of-joy-teaches-gratitude-the-passing-of/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/todays-certainty-may-become-tomorrows-lesson-in-humility/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/impermanence/what-changes-is-not-always-lost-sometimes-it-is/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/an-open-hand-can-care-for-what-a-clenched/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/caring-without-clinging/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/forgiveness-without-approving-harm/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/freedom-often-sounds-like-the-quiet-end-of-an/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/let-the-feeling-pass-through-without-building-it-a/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/letting-go-begins-by-admitting-how-tightly-you-are/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/open-hands-non-attachment/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/peace-enters-when-control-is-no-longer-the-price/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/release-the-need-to-replay-what-can-no-longer/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/release-the-outcome-but-keep-the-care-you-bring/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/soften-around-stress/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/what-leaves-your-life-may-still-leave-wisdom-behind/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/where-attachment-begins/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/you-can-honor-the-past-without-asking-it-to/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/you-do-not-betray-a-memory-by-allowing-yourself/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/letting-go/you-do-not-need-to-carry-every-thought-that/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/a-short-sincere-practice-can-steady-a-long-and/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/do-not-search-meditation-for-a-special-self-notice/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/every-return-from-distraction-strengthens-the-path-home/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/few-quiet-minutes/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/follow-the-breath-lightly-as-you-would-listen-to/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/meditation-is-not-leaving-life-it-is-learning-how/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/meditation-is-returning/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
https://echobuddha.com/quotes/meditation/one-honest-breath/,WebPage | BreadcrumbList,Echo Buddha Editorial,Organization,https://echobuddha.com/authors/echo-buddha-editorial/,Echo Buddha,NOT_APPLICABLE,NOT_APPLICABLE,YES,NONE,PASS
